network,arm,condition,sparsifier,target_ret,realized_ret,spar_seed,leiden_seed,gamma,m_sparse,n,k0,kp,match_method,agree_all_hung,agree_all_plur,n_frag_nodes,frac_frag_nodes,core_enrich_bot2,core_enrich_top2,deg_enrich_bot2,deg_enrich_top2,emb_enrich_bot2,emb_enrich_top2,frag_deg_median,all_deg_median,frag_deg_mean,all_deg_mean,frag_core_median,all_core_median,frag_core_mean,all_core_mean,frag_frac_deg_le2,all_frac_deg_le2,frag_frac_core_le1,all_frac_core_le1,lift_deg_le2,lift_core_le1,core_ah_gap,deg_ah_gap,emb_ah_gap,seconds,fsc_d0,fsc_d1,fsc_d2,fsc_d3,fsc_d4,fsc_d5,fsc_d6,fsc_d7,fsc_d8,fsc_d9,frc_d0,frc_d1,frc_d2,frc_d3,frc_d4,frc_d5,frc_d6,frc_d7,frc_d8,frc_d9,fsd_d0,fsd_d1,fsd_d2,fsd_d3,fsd_d4,fsd_d5,fsd_d6,fsd_d7,fsd_d8,fsd_d9,frd_d0,frd_d1,frd_d2,frd_d3,frd_d4,frd_d5,frd_d6,frd_d7,frd_d8,frd_d9,fse_d0,fse_d1,fse_d2,fse_d3,fse_d4,fse_d5,fse_d6,fse_d7,fse_d8,fse_d9,ahc_d0,ahc_d1,ahc_d2,ahc_d3,ahc_d4,ahc_d5,ahc_d6,ahc_d7,ahc_d8,ahc_d9,ahd_d0,ahd_d1,ahd_d2,ahd_d3,ahd_d4,ahd_d5,ahd_d6,ahd_d7,ahd_d8,ahd_d9,chk_kp_match,chk_nfrag_match,chk_agree_diff,chk_fs_maxdiff
ca-HepTh,null,resmatch,dspar,0.5,1.0,,100,3.75,24806,8638,48,187,hungarian,0.06297754109747626,0.28640889094697847,44,0.005093771706413522,5.0,0.0,5.0,0.0,0.0,3.409090909090909,1.0,3.0,1.0,5.74345913405881,1.0,3.0,1.0,3.1369529983792543,1.0,0.3695299837925446,1.0,0.18071312803889789,2.7061403508771926,5.533632286995516,-0.02504586713016608,-0.022734628699769686,0.03552243823584109,0.0018052059967885725,0.4772727272727273,0.5227272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024305555555555556,0.02662037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5681818181818182,0.4318181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028935185185185185,0.02199074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3181818181818182,0.4772727272727273,0.20454545454545456,0.09606481481481481,0.08912037037037036,0.06018518518518518,0.059027777777777776,0.04982618771726535,0.06828703703703703,0.037037037037037035,0.04861111111111111,0.04050925925925926,0.08111239860950174,0.10069444444444445,0.08564814814814815,0.05439814814814815,0.05439814814814815,0.06257242178447277,0.05555555555555555,0.04398148148148148,0.041666666666666664,0.059027777777777776,0.07184241019698726,1,1,0.0,0.0
ca-HepTh,null,resmatch,dspar,0.5,1.0,,101,3.75,24806,8638,48,184,hungarian,0.0644825191016439,0.2883769391062746,44,0.005093771706413522,5.0,0.0,5.0,0.0,0.0,3.409090909090909,1.0,3.0,1.0,5.74345913405881,1.0,3.0,1.0,3.1369529983792543,1.0,0.3695299837925446,1.0,0.18071312803889789,2.7061403508771926,5.533632286995516,-0.04473654564181796,-0.030843186272406044,0.042086444787777365,0.0018194330004916992,0.4772727272727273,0.5227272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024305555555555556,0.02662037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5681818181818182,0.4318181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028935185185185185,0.02199074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3181818181818182,0.4772727272727273,0.20454545454545456,0.08912037037037036,0.09143518518518519,0.08217592592592593,0.07060185185185185,0.06141367323290846,0.05439814814814815,0.06712962962962964,0.04513888888888889,0.04050925925925926,0.04287369640787949,0.09143518518518519,0.08796296296296297,0.0625,0.09143518518518519,0.05793742757821553,0.05324074074074074,0.05092592592592592,0.04861111111111111,0.046296296296296294,0.054461181923522596,1,1,0.0,0.0
ca-HepTh,null,resmatch,dspar,0.5,1.0,,102,3.75,24806,8638,48,182,hungarian,0.06008335262792313,0.2829358647835147,44,0.005093771706413522,5.0,0.0,5.0,0.0,0.0,3.409090909090909,1.0,3.0,1.0,5.74345913405881,1.0,3.0,1.0,3.1369529983792543,1.0,0.3695299837925446,1.0,0.18071312803889789,2.7061403508771926,5.533632286995516,-0.03199835843955194,-0.02544016351229561,0.034361901492067574,0.0017985689992201515,0.4772727272727273,0.5227272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024305555555555556,0.02662037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5681818181818182,0.4318181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028935185185185185,0.02199074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3181818181818182,0.4772727272727273,0.20454545454545456,0.09027777777777778,0.08680555555555555,0.07060185185185185,0.05439814814814815,0.05098493626882966,0.056712962962962965,0.03935185185185185,0.05324074074074074,0.03819444444444445,0.06025492468134415,0.09722222222222222,0.07523148148148148,0.05439814814814815,0.06944444444444445,0.0660486674391657,0.04050925925925926,0.047453703703703706,0.037037037037037035,0.05439814814814815,0.05909617612977984,1,1,0.0,0.0
ca-HepTh,null,resmatch,lspar,0.5,1.0,,100,1.5,24806,8638,48,78,hungarian,0.12213475341514239,0.24010187543412828,44,0.005093771706413522,5.0,0.0,5.0,0.0,0.0,3.409090909090909,1.0,3.0,1.0,5.74345913405881,1.0,3.0,1.0,3.1369529983792543,1.0,0.3695299837925446,1.0,0.18071312803889789,2.7061403508771926,5.533632286995516,0.0035410676222765725,-0.0014779408609072453,0.04403736248801908,0.0015283920001820661,0.4772727272727273,0.5227272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024305555555555556,0.02662037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5681818181818182,0.4318181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028935185185185185,0.02199074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3181818181818182,0.4772727272727273,0.20454545454545456,0.1712962962962963,0.14583333333333334,0.09259259259259259,0.09606481481481481,0.10312862108922363,0.08217592592592593,0.1099537037037037,0.10648148148148148,0.13541666666666666,0.17844727694090382,0.1712962962962963,0.14583333333333334,0.09143518518518519,0.08912037037037036,0.08574739281575898,0.12268518518518519,0.1111111111111111,0.10300925925925926,0.13194444444444445,0.16917728852838934,1,1,0.0,0.0
ca-HepTh,null,resmatch,lspar,0.5,1.0,,101,1.5,24806,8638,48,75,hungarian,0.09793933780967817,0.20884463996295438,44,0.005093771706413522,5.0,0.0,5.0,0.0,0.0,3.409090909090909,1.0,3.0,1.0,5.74345913405881,1.0,3.0,1.0,3.1369529983792543,1.0,0.3695299837925446,1.0,0.18071312803889789,2.7061403508771926,5.533632286995516,-0.015395440825143422,-0.017706679255539814,0.0451871700785374,0.0014888459991198033,0.4772727272727273,0.5227272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024305555555555556,0.02662037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5681818181818182,0.4318181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028935185185185185,0.02199074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3181818181818182,0.4772727272727273,0.20454545454545456,0.13310185185185186,0.11226851851851852,0.08680555555555555,0.1087962962962963,0.07995365005793743,0.08101851851851852,0.09143518518518519,0.10532407407407407,0.08564814814814815,0.09501738122827347,0.11805555555555555,0.13657407407407407,0.09722222222222222,0.08217592592592593,0.08111239860950174,0.07523148148148148,0.09027777777777778,0.09375,0.10069444444444445,0.10428736964078796,1,1,0.0,0.0
ca-HepTh,null,resmatch,lspar,0.5,1.0,,102,1.5,24806,8638,48,78,hungarian,0.10615883306320907,0.22759898124565872,44,0.005093771706413522,5.0,0.0,5.0,0.0,0.0,3.409090909090909,1.0,3.0,1.0,5.74345913405881,1.0,3.0,1.0,3.1369529983792543,1.0,0.3695299837925446,1.0,0.18071312803889789,2.7061403508771926,5.533632286995516,-0.008813105303062826,-0.009590074817962035,0.028984807518990588,0.0015111380016605835,0.4772727272727273,0.5227272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024305555555555556,0.02662037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5681818181818182,0.4318181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028935185185185185,0.02199074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3181818181818182,0.4772727272727273,0.20454545454545456,0.1261574074074074,0.13425925925925927,0.10069444444444445,0.09722222222222222,0.0984936268829664,0.09375,0.0763888888888889,0.09143518518518519,0.08680555555555555,0.1564310544611819,0.12962962962962962,0.13194444444444445,0.10069444444444445,0.09953703703703703,0.08922363847045191,0.09259259259259259,0.08449074074074074,0.09837962962962964,0.09259259259259259,0.1425260718424102,1,1,0.0,0.0
ca-HepTh,null,resmatch,lspar,0.2,1.0,,100,40.0,24806,8638,48,957,hungarian,0.03554063440611253,0.5517480898356101,4203,0.48657096550127343,1.0349750178443968,1.294313585534142,1.0111824886985488,1.2740899357601712,1.1444206519152984,0.9517011658339282,4.0,3.0,6.784201760647157,5.74345913405881,3.0,3.0,3.323816321674994,3.1369529983792543,0.3580775636450155,0.3695299837925446,0.18867475612657625,0.18071312803889789,0.9690081437235725,1.0440567222430273,-0.0331709654807376,-0.028541782899160265,0.037057601247442895,0.0027081869993708096,0.10206995003568879,0.10492505353319058,0.08898405900547228,0.08113252438734238,0.08208422555317631,0.08779443254817987,0.08945990958838924,0.1046871282417321,0.11182488698548655,0.1470378301213419,0.4965277777777778,0.5104166666666666,0.43287037037037035,0.39467592592592593,0.39976825028968715,0.4270833333333333,0.4351851851851852,0.5092592592592593,0.5439814814814815,0.7161066048667439,0.10682845586485844,0.0954080418748513,0.09231501308589103,0.09350463954318344,0.08493932905067808,0.08422555317630265,0.0887461337140138,0.099214846538187,0.10825600761360933,0.14656197953842492,0.5196759259259259,0.46412037037037035,0.44907407407407407,0.4548611111111111,0.41367323290845887,0.4097222222222222,0.43171296296296297,0.4826388888888889,0.5266203703703703,0.7137891077636153,0.11801094456340709,0.11087318581965262,0.10968355936236023,0.09302878896026648,0.09992862241256245,0.09564596716630978,0.08708065667380442,0.0954080418748513,0.09302878896026648,0.09731144420651916,0.06365740740740741,0.05787037037037037,0.034722222222222224,0.03935185185185185,0.03707995365005794,0.04050925925925926,0.02546296296296296,0.023148148148148147,0.01273148148148148,0.02085747392815759,0.05787037037037037,0.07407407407407407,0.02199074074074074,0.03125,0.03476245654692932,0.037037037037037035,0.03009259259259259,0.02199074074074074,0.02662037037037037,0.019698725376593278,1,1,0.0,0.0
ca-HepTh,null,resmatch,lspar,0.2,1.0,,101,40.0,24806,8638,48,944,hungarian,0.03426719147950914,0.5343829590182912,4042,0.46793239175735124,1.0217714002968827,1.2629886194952993,1.0316674913409203,1.2493814943097477,1.1751608114794656,0.9685799109351806,4.0,3.0,6.735774369124196,5.74345913405881,3.0,3.0,3.302820385947551,3.1369529983792543,0.3614547253834735,0.3695299837925446,0.18629391390400793,0.18071312803889789,0.9781472173754524,1.030882016849981,-0.04088925010371514,-0.033943017467061506,0.041689466117334026,0.002765216999250697,0.1066303809995052,0.09772389905987135,0.09302325581395349,0.0801583374567046,0.09203364670954972,0.08807521029193469,0.08584858980702623,0.10390895596239486,0.10836219693221177,0.1442355269668481,0.4988425925925926,0.45717592592592593,0.4351851851851852,0.375,0.43105446118192353,0.41203703703703703,0.40162037037037035,0.4861111111111111,0.5069444444444444,0.6755504055619931,0.1024245423057892,0.10390895596239486,0.09030183077684314,0.09475507174666006,0.08708560118753092,0.08535378525482434,0.08782780801583374,0.09846610588817417,0.10712518555170708,0.14275111331024246,0.4791666666666667,0.4861111111111111,0.4224537037037037,0.44328703703703703,0.4078794901506373,0.3993055555555556,0.41087962962962965,0.46064814814814814,0.5011574074074074,0.6685979142526072,0.1140524492825334,0.12097971301335972,0.10341415141019297,0.09302325581395349,0.09327065809005443,0.0942602671944582,0.08980702622464126,0.0974764967837704,0.09871350816427511,0.095002474022761,0.0625,0.06597222222222222,0.04050925925925926,0.041666666666666664,0.019698725376593278,0.03125,0.034722222222222224,0.015046296296296295,0.016203703703703703,0.015063731170336037,0.056712962962962965,0.06712962962962964,0.034722222222222224,0.03819444444444445,0.03707995365005794,0.027777777777777776,0.024305555555555556,0.019675925925925927,0.017361111111111112,0.019698725376593278,1,1,0.0,0.0
ca-HepTh,null,resmatch,lspar,0.2,1.0,,102,40.0,24806,8638,48,970,hungarian,0.03635100717758741,0.5527899976846492,4314,0.49942116230608935,1.0222531293463142,1.2795549374130737,1.016458043579045,1.258692628650904,1.124246638850255,0.9793694946685211,4.0,3.0,6.704914232730644,5.74345913405881,3.0,3.0,3.2999536393138618,3.1369529983792543,0.36555401019935096,0.3695299837925446,0.18428372739916551,0.18071312803889789,0.9892404574254365,1.0197583839039024,-0.035871582764688215,-0.0339403351787477,0.03589929974393087,0.0028229240015207324,0.09921186833565136,0.10523875753361149,0.09086694483078349,0.09086694483078349,0.08275382475660639,0.0871580899397311,0.08553546592489569,0.1024571163653222,0.11126564673157163,0.14464534075104313,0.49537037037037035,0.5254629629629629,0.4537037037037037,0.4537037037037037,0.41367323290845887,0.4351851851851852,0.4270833333333333,0.5115740740740741,0.5555555555555556,0.7230590961761297,0.10199350950394066,0.10129809921186833,0.09480760315252666,0.09364858599907279,0.08785350023180342,0.08136300417246176,0.08924432081594807,0.09805285118219749,0.10570236439499305,0.14603616133518776,0.5092592592592593,0.5057870370370371,0.47337962962962965,0.4675925925925926,0.4391657010428737,0.40625,0.44560185185185186,0.4895833333333333,0.5277777777777778,0.7300115874855156,0.1133518776077886,0.1114974501622624,0.10477515067222995,0.09388038942976357,0.10454334724153917,0.09480760315252666,0.08507185906351414,0.0961984237366713,0.09596662030598054,0.0999072786277237,0.07407407407407407,0.06828703703703703,0.03356481481481482,0.03356481481481482,0.02549246813441483,0.04050925925925926,0.019675925925925927,0.02662037037037037,0.020833333333333332,0.02085747392815759,0.06944444444444445,0.0625,0.034722222222222224,0.03356481481481482,0.03592120509849363,0.03125,0.03125,0.020833333333333332,0.017361111111111112,0.026651216685979143,1,1,0.0,0.0
ca-CondMat,real,jitter,,1.0,1.0,,101,1.0,91286,21363,61,56,hungarian,0.504844825165005,0.5319477601460469,30,0.001404297149276787,0.6666666666666666,0.0,1.0,0.0,0.0,1.4999999999999998,3.0,5.0,3.9,8.546177971258718,3.0,4.0,3.4,5.116088564340214,0.2,0.20582315217900107,0.06666666666666667,0.08224500304264383,0.9717079827154879,0.8105862265224815,0.1801555963328479,0.12803295716573276,0.0649790242309421,0.001856503000453813,0.1,0.03333333333333333,0.3333333333333333,0.3,0.0,0.0,0.1,0.13333333333333333,0.0,0.0,0.0014038371548900327,0.00046816479400749064,0.0046816479400749065,0.004211511464670099,0.0,0.0,0.0014038371548900327,0.0018726591760299626,0.0,0.0,0.13333333333333333,0.06666666666666667,0.3,0.13333333333333333,0.03333333333333333,0.3,0.0,0.03333333333333333,0.0,0.0,0.0018717828731867104,0.0009363295880149813,0.004213483146067416,0.0018717828731867104,0.00046816479400749064,0.004213483146067416,0.0,0.00046816479400749064,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.23333333333333334,0.26666666666666666,0.13333333333333333,0.16666666666666666,0.43706130088909684,0.42602996254681647,0.4405430711610487,0.4361254094525035,0.4616104868913858,0.47425093632958804,0.5287786616752457,0.5800561797752809,0.5767790262172284,0.6872659176029963,0.43518951801591016,0.42228464419475653,0.46348314606741575,0.4525035095928872,0.4845505617977528,0.528558052434457,0.5568554047730463,0.5360486891385767,0.5552434456928839,0.6137640449438202,1,1,0.0,0.0
ca-CondMat,real,jitter,,1.0,1.0,,102,1.0,91286,21363,61,53,hungarian,0.49318915882600756,0.5347095445396246,14,0.0006553386696625006,0.3571428571428571,0.0,0.3571428571428571,0.0,0.0,1.7857142857142854,6.0,5.0,5.428571428571429,8.546177971258718,5.5,4.0,5.214285714285714,5.116088564340214,0.07142857142857142,0.20582315217900107,0.07142857142857142,0.08224500304264383,0.34703856525553134,0.8684852427026586,0.08231426615186782,0.06140115274718022,0.06607133572505597,0.0018467679983587004,0.07142857142857142,0.0,0.0,0.0,0.0,0.2857142857142857,0.6428571428571429,0.0,0.0,0.0,0.0004679457182966776,0.0,0.0,0.0,0.0,0.0018726591760299626,0.004211511464670099,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.2857142857142857,0.5714285714285714,0.07142857142857142,0.0,0.0,0.0,0.0004679457182966776,0.0,0.0,0.0,0.0018726591760299626,0.003745318352059925,0.0004679457182966776,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.21428571428571427,0.07142857142857142,0.2857142857142857,0.4698175011698643,0.44147940074906367,0.45318352059925093,0.4698175011698643,0.48080524344569286,0.49859550561797755,0.5067852129153019,0.5173220973782772,0.5070224719101124,0.5870786516853933,0.458586803930744,0.4410112359550562,0.4794007490636704,0.4815161441272812,0.5060861423220974,0.48267790262172283,0.5194197473093122,0.4859550561797753,0.5210674157303371,0.5561797752808989,1,1,0.0,0.0
ca-CondMat,real,dspar,dspar,0.5,0.500624,200,300,1.0,45700,21363,61,122,hungarian,0.27365070448906986,0.3982118616299209,94,0.004400131067733933,1.7553191489361701,0.7446808510638298,1.5957446808510638,0.42553191489361697,0.2659574468085106,1.1702127659574468,3.0,5.0,5.329787234042553,8.546177971258718,3.0,4.0,4.127659574468085,5.116088564340214,0.3191489361702128,0.20582315217900107,0.19148936170212766,0.08224500304264383,1.5505978447587574,2.3282795868198933,0.10318926038287429,0.0663591281838273,0.08616853815743891,0.0022173569996084552,0.22340425531914893,0.1276595744680851,0.1702127659574468,0.1276595744680851,0.06382978723404255,0.06382978723404255,0.031914893617021274,0.0425531914893617,0.06382978723404255,0.0851063829787234,0.009826860084230228,0.0056179775280898875,0.00749063670411985,0.005615348619560131,0.0028089887640449437,0.0028089887640449437,0.0014038371548900327,0.0018726591760299626,0.0028089887640449437,0.003745318352059925,0.19148936170212766,0.1276595744680851,0.18085106382978725,0.05319148936170213,0.1276595744680851,0.07446808510638298,0.10638297872340426,0.05319148936170213,0.0425531914893617,0.0425531914893617,0.008423022929340197,0.0056179775280898875,0.007958801498127341,0.002339728591483388,0.0056179775280898875,0.0032771535580524347,0.004679457182966776,0.0023408239700374533,0.0018726591760299626,0.0018726591760299626,0.02127659574468085,0.031914893617021274,0.06382978723404255,0.0851063829787234,0.0851063829787234,0.19148936170212766,0.13829787234042554,0.14893617021276595,0.13829787234042554,0.09574468085106383,0.23678053345811886,0.22144194756554308,0.2350187265917603,0.2508189050070192,0.23548689138576778,0.2696629213483146,0.28451099672437996,0.300561797752809,0.32209737827715357,0.3801498127340824,0.229293401965372,0.22191011235955055,0.26685393258426965,0.25128685072531587,0.2551498127340824,0.30196629213483145,0.2929340196537202,0.28558052434456926,0.2940074906367041,0.33754681647940077,1,1,0.0,0.0
ca-CondMat,real,dspar,dspar,0.5,0.500624,200,301,1.0,45700,21363,61,120,hungarian,0.2802040911856949,0.3976033328652343,94,0.004400131067733933,1.7553191489361701,0.7446808510638298,1.5957446808510638,0.42553191489361697,0.2659574468085106,1.1702127659574468,3.0,5.0,5.329787234042553,8.546177971258718,3.0,4.0,4.127659574468085,5.116088564340214,0.3191489361702128,0.20582315217900107,0.19148936170212766,0.08224500304264383,1.5505978447587574,2.3282795868198933,0.05622264109498132,0.03905557629472284,0.09428266433453272,0.0022303519981505815,0.22340425531914893,0.1276595744680851,0.1702127659574468,0.1276595744680851,0.06382978723404255,0.06382978723404255,0.031914893617021274,0.0425531914893617,0.06382978723404255,0.0851063829787234,0.009826860084230228,0.0056179775280898875,0.00749063670411985,0.005615348619560131,0.0028089887640449437,0.0028089887640449437,0.0014038371548900327,0.0018726591760299626,0.0028089887640449437,0.003745318352059925,0.19148936170212766,0.1276595744680851,0.18085106382978725,0.05319148936170213,0.1276595744680851,0.07446808510638298,0.10638297872340426,0.05319148936170213,0.0425531914893617,0.0425531914893617,0.008423022929340197,0.0056179775280898875,0.007958801498127341,0.002339728591483388,0.0056179775280898875,0.0032771535580524347,0.004679457182966776,0.0023408239700374533,0.0018726591760299626,0.0018726591760299626,0.02127659574468085,0.031914893617021274,0.06382978723404255,0.0851063829787234,0.0851063829787234,0.19148936170212766,0.13829787234042554,0.14893617021276595,0.13829787234042554,0.09574468085106383,0.27468413664014973,0.2546816479400749,0.2546816479400749,0.24941506785212916,0.25046816479400746,0.28558052434456926,0.2798315395414132,0.27668539325842695,0.3267790262172285,0.34925093632958804,0.26813289658399625,0.25187265917602997,0.2701310861423221,0.25175479644361254,0.2687265917602996,0.2940074906367041,0.2901263453439401,0.30430711610486894,0.29868913857677903,0.30430711610486894,1,1,0.0,0.0
ca-CondMat,real,dspar,dspar,0.5,0.500624,200,302,1.0,45700,21363,61,120,hungarian,0.2762720591677199,0.39985020830407714,94,0.004400131067733933,1.7553191489361701,0.7446808510638298,1.5957446808510638,0.42553191489361697,0.2659574468085106,1.1702127659574468,3.0,5.0,5.329787234042553,8.546177971258718,3.0,4.0,4.127659574468085,5.116088564340214,0.3191489361702128,0.20582315217900107,0.19148936170212766,0.08224500304264383,1.5505978447587574,2.3282795868198933,0.08899176684268673,0.058403320720414376,0.08944364700885712,0.002232506998552708,0.22340425531914893,0.1276595744680851,0.1702127659574468,0.1276595744680851,0.06382978723404255,0.06382978723404255,0.031914893617021274,0.0425531914893617,0.06382978723404255,0.0851063829787234,0.009826860084230228,0.0056179775280898875,0.00749063670411985,0.005615348619560131,0.0028089887640449437,0.0028089887640449437,0.0014038371548900327,0.0018726591760299626,0.0028089887640449437,0.003745318352059925,0.19148936170212766,0.1276595744680851,0.18085106382978725,0.05319148936170213,0.1276595744680851,0.07446808510638298,0.10638297872340426,0.05319148936170213,0.0425531914893617,0.0425531914893617,0.008423022929340197,0.0056179775280898875,0.007958801498127341,0.002339728591483388,0.0056179775280898875,0.0032771535580524347,0.004679457182966776,0.0023408239700374533,0.0018726591760299626,0.0018726591760299626,0.02127659574468085,0.031914893617021274,0.06382978723404255,0.0851063829787234,0.0851063829787234,0.19148936170212766,0.13829787234042554,0.14893617021276595,0.13829787234042554,0.09574468085106383,0.25924192793635936,0.23314606741573032,0.22893258426966293,0.2522227421619092,0.23876404494382023,0.2710674157303371,0.29106223678053345,0.28136704119850187,0.3309925093632959,0.375936329588015,0.2484791764155358,0.23642322097378277,0.2546816479400749,0.2419279363593823,0.26685393258426965,0.29447565543071164,0.3051006083294338,0.2949438202247191,0.299625468164794,0.3202247191011236,1,1,0.0,0.0
ca-CondMat,real,dspar,dspar,0.5,0.500022,201,300,1.0,45645,21363,61,123,hungarian,0.29541731030286006,0.42339559050695125,134,0.006272527266769649,1.5671641791044777,0.26119402985074625,1.4552238805970146,0.14925373134328357,0.18656716417910446,1.3432835820895521,4.0,5.0,4.686567164179104,8.546177971258718,3.0,4.0,4.029850746268656,5.116088564340214,0.29850746268656714,0.20582315217900107,0.13432835820895522,0.08224500304264383,1.4503104219634146,1.633270754933358,0.1014760883243162,0.07619489734696394,0.09553234521424728,0.0021785229982924648,0.1865671641791045,0.12686567164179105,0.11940298507462686,0.14925373134328357,0.04477611940298507,0.03731343283582089,0.16417910447761194,0.11940298507462686,0.022388059701492536,0.029850746268656716,0.01169864295741694,0.007958801498127341,0.00749063670411985,0.009358914365933552,0.0028089887640449437,0.0023408239700374533,0.010294805802526907,0.00749063670411985,0.0014044943820224719,0.0018726591760299626,0.14925373134328357,0.1417910447761194,0.14925373134328357,0.08208955223880597,0.03731343283582089,0.22388059701492538,0.14925373134328357,0.03731343283582089,0.022388059701492536,0.007462686567164179,0.009358914365933552,0.008895131086142321,0.009363295880149813,0.005147402901263453,0.0023408239700374533,0.014044943820224719,0.009358914365933552,0.0023408239700374533,0.0014044943820224719,0.00046816479400749064,0.014925373134328358,0.022388059701492536,0.014925373134328358,0.04477611940298507,0.07462686567164178,0.19402985074626866,0.1791044776119403,0.1865671641791045,0.1417910447761194,0.12686567164179105,0.2587739822180627,0.25608614232209737,0.24625468164794007,0.27187646233036966,0.28136704119850187,0.28323970037453183,0.29106223678053345,0.30290262172284643,0.3450374531835206,0.41760299625468167,0.256902199344876,0.2448501872659176,0.27762172284644193,0.2798315395414132,0.273876404494382,0.300561797752809,0.31258773982218063,0.31273408239700373,0.3389513108614232,0.3562734082397004,1,1,0.0,0.0
ca-CondMat,real,dspar,dspar,0.5,0.500022,201,301,1.0,45645,21363,61,125,hungarian,0.29097036933015025,0.4138463698918691,134,0.006272527266769649,1.5671641791044777,0.26119402985074625,1.4552238805970146,0.14925373134328357,0.18656716417910446,1.3432835820895521,4.0,5.0,4.686567164179104,8.546177971258718,3.0,4.0,4.029850746268656,5.116088564340214,0.29850746268656714,0.20582315217900107,0.13432835820895522,0.08224500304264383,1.4503104219634146,1.633270754933358,0.14048631594690067,0.09320028427264235,0.10302232469123476,0.0022479239996755496,0.1865671641791045,0.12686567164179105,0.11940298507462686,0.14925373134328357,0.04477611940298507,0.03731343283582089,0.16417910447761194,0.11940298507462686,0.022388059701492536,0.029850746268656716,0.01169864295741694,0.007958801498127341,0.00749063670411985,0.009358914365933552,0.0028089887640449437,0.0023408239700374533,0.010294805802526907,0.00749063670411985,0.0014044943820224719,0.0018726591760299626,0.14925373134328357,0.1417910447761194,0.14925373134328357,0.08208955223880597,0.03731343283582089,0.22388059701492538,0.14925373134328357,0.03731343283582089,0.022388059701492536,0.007462686567164179,0.009358914365933552,0.008895131086142321,0.009363295880149813,0.005147402901263453,0.0023408239700374533,0.014044943820224719,0.009358914365933552,0.0023408239700374533,0.0014044943820224719,0.00046816479400749064,0.014925373134328358,0.022388059701492536,0.014925373134328358,0.04477611940298507,0.07462686567164178,0.19402985074626866,0.1791044776119403,0.1865671641791045,0.1417910447761194,0.12686567164179105,0.2363125877398222,0.22799625468164794,0.22846441947565543,0.25175479644361254,0.273876404494382,0.29260299625468167,0.28451099672437996,0.3445692883895131,0.3529962546816479,0.4166666666666667,0.2274216190921853,0.23314606741573032,0.25842696629213485,0.2690687880205896,0.2818352059925094,0.299625468164794,0.34160037435657464,0.31179775280898875,0.3202247191011236,0.36657303370786515,1,1,0.0,0.0
