dataset,n,m,sampler,alpha,spar_seed,actual_retention,m_sparse,Q_base_mean,Q_base_best,Q_raw_transfer,Q_seeded,k_sparse,k_seeded,T_sparsify,T_leiden_sparse,T_seed,T_pipe,T_leiden_base
wiki-Vote,7066,100736,calibrated,0.95,201,0.9498888182973316,95688,0.4244251061295442,0.42680377656904833,0.41681124679860987,0.4170429303662876,14,17,0.0798110798932612,0.4453082949621603,0.3466673049842939,0.8717866798397154,0.45150317589286715
wiki-Vote,7066,100736,calibrated,0.95,202,0.9491045902160101,95609,0.4244251061295442,0.42680377656904833,0.42924462299005683,0.4296997992389577,6,6,0.07970106007996947,0.47102944797370583,0.3429601760581136,0.8936906841117889,0.45150317589286715
wiki-Vote,7066,100736,calibrated,0.95,203,0.9507425349428208,95774,0.4244251061295442,0.42680377656904833,0.41641504391717626,0.4165922334391277,17,18,0.07966368307825178,0.41878127004019916,0.34990847494918853,0.8483534280676395,0.45150317589286715
wiki-Vote,7066,100736,calibrated,0.95,204,0.9502064803049556,95720,0.4244251061295442,0.42680377656904833,0.42363383408690186,0.4238769416249043,8,7,0.08087585400789976,0.4520188489696011,0.3530304990708828,0.8859252020483837,0.45150317589286715
wiki-Vote,7066,100736,repo_noreplace,0.7,200,0.3653410895806862,36803,0.4244251061295442,0.42680377656904833,0.40925791081547064,0.42821513196506167,8,6,0.02353071398101747,0.3098027940141037,0.38555912498850375,0.7188926329836249,0.45150317589286715
wiki-Vote,7066,100736,repo_noreplace,0.7,201,0.36546021283354513,36815,0.4244251061295442,0.42680377656904833,0.4084941712828557,0.425460195119259,8,6,0.02424577798228711,0.30862096103373915,0.40515976201277226,0.7380265010287985,0.45150317589286715
wiki-Vote,7066,100736,repo_noreplace,0.7,202,0.3670187420584498,36972,0.4244251061295442,0.42680377656904833,0.406862349839615,0.42006508681436594,7,6,0.024447167990729213,0.31037236703559756,0.36989876395091414,0.7047182989772409,0.45150317589286715
wiki-Vote,7066,100736,repo_noreplace,0.7,203,0.3653907242693774,36808,0.4244251061295442,0.42680377656904833,0.4133123573842295,0.4276468433080621,10,6,0.025099312071688473,0.2892673690803349,0.39297359890770167,0.707340280059725,0.45150317589286715
wiki-Vote,7066,100736,repo_noreplace,0.7,204,0.3653907242693774,36808,0.4244251061295442,0.42680377656904833,0.40096561973033484,0.42760089983472915,8,5,0.024694754974916577,0.3211351940408349,0.41812108596786857,0.76395103498362,0.45150317589286715
wiki-Vote,7066,100736,repo_noreplace,0.8,200,0.3986658195679797,40160,0.4244251061295442,0.42680377656904833,0.4128916478187029,0.42982949252830494,8,5,0.02418934798333794,0.3089962570229545,0.3861370258964598,0.7193226309027523,0.45150317589286715
wiki-Vote,7066,100736,repo_noreplace,0.8,201,0.4000555908513342,40300,0.4244251061295442,0.42680377656904833,0.4175887690036843,0.4299440482624599,8,6,0.025285101030021906,0.2983153429813683,0.3809313279343769,0.7045317719457671,0.45150317589286715
wiki-Vote,7066,100736,repo_noreplace,0.8,202,0.40067106099110544,40362,0.4244251061295442,0.42680377656904833,0.41720908462508816,0.4296095747311383,7,6,0.02599537093192339,0.3060915709938854,0.3959004869684577,0.7279874288942665,0.45150317589286715
wiki-Vote,7066,100736,repo_noreplace,0.8,203,0.3994599745870394,40240,0.4244251061295442,0.42680377656904833,0.4151867371792432,0.4253978457789867,9,7,0.027383041917346418,0.3166889409767464,0.36003756406717,0.7041095469612628,0.45150317589286715
wiki-Vote,7066,100736,repo_noreplace,0.8,204,0.3986856734434562,40162,0.4244251061295442,0.42680377656904833,0.4045765140157545,0.42519292048010754,8,7,0.025620329077355564,0.3209736739518121,0.4377905490109697,0.7843845520401374,0.45150317589286715
wiki-Vote,7066,100736,repo_noreplace,0.9,200,0.4307496823379924,43392,0.4244251061295442,0.42680377656904833,0.4178242407541076,0.4293772935920816,8,7,0.02778856095392257,0.32125623105093837,0.4004243820672855,0.7494691740721464,0.45150317589286715
wiki-Vote,7066,100736,repo_noreplace,0.9,201,0.4323479193138501,43553,0.4244251061295442,0.42680377656904833,0.4151159518240855,0.4258886718316406,7,6,0.0287228359375149,0.32837608305271715,0.37005887599661946,0.7271577949868515,0.45150317589286715
wiki-Vote,7066,100736,repo_noreplace,0.9,202,0.43181186467598476,43499,0.4244251061295442,0.42680377656904833,0.4148155075389101,0.4296333504151502,9,5,0.027335955994203687,0.3557399620767683,0.40025508299004287,0.7833310010610148,0.45150317589286715
wiki-Vote,7066,100736,repo_noreplace,0.9,203,0.43155376429479037,43473,0.4244251061295442,0.42680377656904833,0.4156020715094087,0.43014595328343685,8,6,0.027797963935881853,0.31094315892551094,0.37233708798885345,0.7110782108502463,0.45150317589286715
wiki-Vote,7066,100736,repo_noreplace,0.9,204,0.43136515247776364,43454,0.4244251061295442,0.42680377656904833,0.41687076063115436,0.42529475560076385,8,8,0.028876843978650868,0.3325392850674689,0.36760381201747805,0.7290199410635978,0.45150317589286715
wiki-Vote,7066,100736,repo_noreplace,0.95,200,0.4459478240152478,44923,0.4244251061295442,0.42680377656904833,0.41967782552828586,0.42769956227904354,7,5,0.028681144933216274,0.33938165905419737,0.3651982459705323,0.7332610499579459,0.45150317589286715
wiki-Vote,7066,100736,repo_noreplace,0.95,201,0.4472581797966963,45055,0.4244251061295442,0.42680377656904833,0.3962112993164623,0.4164692528748418,9,6,0.029258517897687852,0.32386697200126946,0.3754014449659735,0.7285269348649308,0.45150317589286715
wiki-Vote,7066,100736,repo_noreplace,0.95,202,0.4479133576874206,45121,0.4244251061295442,0.42680377656904833,0.4170522857482871,0.4253635223787234,9,6,0.03112210298422724,0.3212660860735923,0.3839887190843001,0.7363769081421196,0.45150317589286715
wiki-Vote,7066,100736,repo_noreplace,0.95,203,0.4469206639135959,45021,0.4244251061295442,0.42680377656904833,0.4133706531625142,0.42507768681186575,9,6,0.03002996603026986,0.3410290570463985,0.3921278789639473,0.7631869020406157,0.45150317589286715
wiki-Vote,7066,100736,repo_noreplace,0.95,204,0.4470100063532402,45030,0.4244251061295442,0.42680377656904833,0.4188263627340164,0.42920525891162775,7,6,0.02866976789664477,0.3142082900740206,0.40269738994538784,0.7455754479160532,0.45150317589286715
ca-HepTh,8638,24806,calibrated,0.7,200,0.699346932193824,17348,0.7613665933802884,0.7623597616252422,0.7244285696511502,0.7587416666644458,64,50,0.015179870999418199,0.25371824600733817,0.21376252896152437,0.48266064596828073,0.270249285036698
ca-HepTh,8638,24806,calibrated,0.7,201,0.7007578811577844,17383,0.7613665933802884,0.7623597616252422,0.7273852326172356,0.7561485512646264,63,46,0.013241589069366455,0.24706401594448835,0.21270076092332602,0.4730063659371808,0.270249285036698
ca-HepTh,8638,24806,calibrated,0.7,202,0.6959606546803193,17264,0.7613665933802884,0.7623597616252422,0.7274171004875768,0.7584556505170438,63,44,0.0130693280370906,0.24808314500842243,0.20892767200712115,0.4700801450526342,0.270249285036698
ca-HepTh,8638,24806,calibrated,0.7,203,0.6984197371603644,17325,0.7613665933802884,0.7623597616252422,0.7198214835017828,0.7556013411147828,67,48,0.015472871949896216,0.25268999696709216,0.2111780879786238,0.4793409568956122,0.270249285036698
ca-HepTh,8638,24806,calibrated,0.7,204,0.7021688301217447,17418,0.7613665933802884,0.7623597616252422,0.7209007283929566,0.7576925353221851,65,47,0.013058016076683998,0.2511636399431154,0.2127494669985026,0.476971123018302,0.270249285036698
ca-HepTh,8638,24806,calibrated,0.8,200,0.800653067806176,19861,0.7613665933802884,0.7623597616252422,0.744518723051096,0.7603734082340443,61,47,0.01499213301576674,0.2571046099765226,0.20850765891373158,0.48060440190602094,0.270249285036698
ca-HepTh,8638,24806,calibrated,0.8,201,0.8003305651858421,19853,0.7613665933802884,0.7623597616252422,0.7421564825266107,0.7584565280840387,55,52,0.016061331029050052,0.2576623810455203,0.2076458790106699,0.48136959108524024,0.270249285036698
ca-HepTh,8638,24806,calibrated,0.8,202,0.8002499395307587,19851,0.7613665933802884,0.7623597616252422,0.7454905651179771,0.7588824024084232,53,50,0.014685821952298284,0.26094410300720483,0.2083328909939155,0.4839628159534186,0.270249285036698
ca-HepTh,8638,24806,calibrated,0.8,203,0.7973877287752963,19780,0.7613665933802884,0.7623597616252422,0.7420750516225534,0.7598641959225126,59,50,0.016692088916897774,0.2580945260124281,0.20560265297535807,0.48038926790468395,0.270249285036698
ca-HepTh,8638,24806,calibrated,0.8,204,0.7999677497379666,19844,0.7613665933802884,0.7623597616252422,0.7469289599896989,0.7621791827145772,55,49,0.014555152039974928,0.2532695580739528,0.20722429105080664,0.47504900116473436,0.270249285036698
ca-HepTh,8638,24806,calibrated,0.9,200,0.9024832701765702,22387,0.7613665933802884,0.7623597616252422,0.7527144626011463,0.7590635688014379,52,50,0.0185638569528237,0.2751148359384388,0.2053698810050264,0.49904857389628887,0.270249285036698
ca-HepTh,8638,24806,calibrated,0.9,201,0.9015560751431105,22364,0.7613665933802884,0.7623597616252422,0.7558731447396794,0.7611056216948187,49,48,0.017274475074373186,0.2713686260394752,0.20440335699822754,0.4930464581120759,0.270249285036698
ca-HepTh,8638,24806,calibrated,0.9,202,0.8991373054906071,22304,0.7613665933802884,0.7623597616252422,0.7561508995688995,0.7613234135088724,54,53,0.016933289007283747,0.27196975995320827,0.20319234998896718,0.4920953989494592,0.270249285036698
ca-HepTh,8638,24806,calibrated,0.9,203,0.8993388696283158,22309,0.7613665933802884,0.7623597616252422,0.753313369572603,0.7585607903560769,51,50,0.017063873005099595,0.265012716059573,0.20502173295244575,0.48709832201711833,0.270249285036698
ca-HepTh,8638,24806,calibrated,0.9,204,0.9007095057647343,22343,0.7613665933802884,0.7623597616252422,0.7538237154081702,0.762274893583789,50,47,0.01702093204949051,0.2669505189405754,0.20617055403999984,0.4901420050300658,0.270249285036698
ca-HepTh,8638,24806,calibrated,0.95,200,0.9502942836410546,23573,0.7613665933802884,0.7623597616252422,0.7589174335827557,0.7621847406388773,49,51,0.018098468077369034,0.2725280369631946,0.198232603026554,0.48885910806711763,0.270249285036698
ca-HepTh,8638,24806,calibrated,0.95,201,0.9510199145368056,23591,0.7613665933802884,0.7623597616252422,0.7583607977133386,0.7614233301991623,55,52,0.0172085240483284,0.2738603769103065,0.20251734496559948,0.4935862459242344,0.270249285036698
ca-HepTh,8638,24806,calibrated,0.95,202,0.9486414577118439,23532,0.7613665933802884,0.7623597616252422,0.7579365290115295,0.7629419168178426,47,47,0.017850838019512594,0.2698160809231922,0.20312608405947685,0.49079300300218165,0.270249285036698
ca-HepTh,8638,24806,calibrated,0.95,203,0.950092719503346,23568,0.7613665933802884,0.7623597616252422,0.7558667531267339,0.7607149516204792,48,48,0.01718700595665723,0.2696581119671464,0.20082712406292558,0.4876722419867292,0.270249285036698
ca-HepTh,8638,24806,calibrated,0.95,204,0.9495283399177619,23554,0.7613665933802884,0.7623597616252422,0.7583219718743156,0.7624473103088396,48,50,0.018251072033308446,0.26793442899361253,0.20037667697761208,0.48656217800453305,0.270249285036698
ca-HepTh,8638,24806,repo_noreplace,0.7,200,0.5703055712327663,14147,0.7613665933802884,0.7623597616252422,0.6784584991645136,0.7544803922898679,126,47,0.008313023950904608,0.23534663405735046,0.21759392006788403,0.4612535780761391,0.270249285036698
ca-HepTh,8638,24806,repo_noreplace,0.7,201,0.5723212126098525,14197,0.7613665933802884,0.7623597616252422,0.6799087988825698,0.7561679292439707,119,43,0.01070885406807065,0.23406026000157,0.20897788205184042,0.45374699612148106,0.270249285036698
ca-HepTh,8638,24806,repo_noreplace,0.7,202,0.5716358945416431,14180,0.7613665933802884,0.7623597616252422,0.6753283907698439,0.7582230148197858,106,46,0.008467848063446581,0.23364649096038193,0.221652377047576,0.4637667160714045,0.270249285036698
ca-HepTh,8638,24806,repo_noreplace,0.7,203,0.5711924534386842,14169,0.7613665933802884,0.7623597616252422,0.6797523538768233,0.7542802428226572,108,44,0.008397481986321509,0.2309567490592599,0.21711402793880552,0.4564682589843869,0.270249285036698
ca-HepTh,8638,24806,repo_noreplace,0.7,204,0.5744577924695639,14250,0.7613665933802884,0.7623597616252422,0.6781803859954372,0.7553910703748994,101,47,0.009484743932262063,0.2298968780087307,0.22062170505523682,0.4600033269962296,0.270249285036698
ca-HepTh,8638,24806,repo_noreplace,0.8,200,0.6193259695235024,15363,0.7613665933802884,0.7623597616252422,0.7062177982885486,0.7560492748732178,92,48,0.01058887701947242,0.2441197249572724,0.21290811395738274,0.46761671593412757,0.270249285036698
ca-HepTh,8638,24806,repo_noreplace,0.8,201,0.6197694106264613,15374,0.7613665933802884,0.7623597616252422,0.6927760940661847,0.7541550294511805,93,49,0.009084719000384212,0.23603609600104392,0.21876444097142667,0.4638852559728548,0.270249285036698
ca-HepTh,8638,24806,repo_noreplace,0.8,202,0.6179150205595421,15328,0.7613665933802884,0.7623597616252422,0.6993775446558249,0.751090116158603,78,50,0.009400661918334663,0.23711758200079203,0.21024419204331934,0.45676243596244603,0.270249285036698
ca-HepTh,8638,24806,repo_noreplace,0.8,203,0.6178747077320004,15327,0.7613665933802884,0.7623597616252422,0.6970271480355215,0.7525449060944485,88,45,0.011411604005843401,0.2408706529531628,0.21792489103972912,0.4702071479987353,0.270249285036698
ca-HepTh,8638,24806,repo_noreplace,0.8,204,0.6196484721438361,15371,0.7613665933802884,0.7623597616252422,0.6996732579185191,0.7561271012520999,80,45,0.00886845903005451,0.2382080228999257,0.21562641905620694,0.46270290098618716,0.270249285036698
ca-HepTh,8638,24806,repo_noreplace,0.9,200,0.6600016125131016,16372,0.7613665933802884,0.7623597616252422,0.7007740625180934,0.7537254896594688,76,48,0.009460760978981853,0.23682395298965275,0.21557027706876397,0.4618549910373986,0.270249285036698
ca-HepTh,8638,24806,repo_noreplace,0.9,201,0.6603644279609772,16381,0.7613665933802884,0.7623597616252422,0.7140815615575314,0.7542102779814368,70,44,0.011978452908806503,0.24026968202088028,0.210939466021955,0.4631876009516418,0.270249285036698
ca-HepTh,8638,24806,repo_noreplace,0.9,202,0.6580665967910989,16324,0.7613665933802884,0.7623597616252422,0.7176509539878035,0.75418771638405,68,48,0.0095150510314852,0.24265734700020403,0.2140563370194286,0.46622873505111784,0.270249285036698
ca-HepTh,8638,24806,repo_noreplace,0.9,203,0.6581472224461824,16326,0.7613665933802884,0.7623597616252422,0.7112481959416505,0.7562096713681268,69,45,0.009705689968541265,0.24676248896867037,0.2110859730746597,0.46755415201187134,0.270249285036698
ca-HepTh,8638,24806,repo_noreplace,0.9,204,0.6614528743046038,16408,0.7613665933802884,0.7623597616252422,0.7081797683182831,0.754929232054969,73,49,0.011821161024272442,0.24621664301957935,0.21605222602374852,0.4740900300676003,0.270249285036698
ca-HepTh,8638,24806,repo_noreplace,0.95,200,0.6777795694590019,16813,0.7613665933802884,0.7623597616252422,0.7095389107647561,0.754380091257737,75,48,0.00976920302491635,0.24042650603223592,0.2116014709463343,0.4617971800034866,0.270249285036698
ca-HepTh,8638,24806,repo_noreplace,0.95,201,0.6787470773200033,16837,0.7613665933802884,0.7623597616252422,0.7209133994852869,0.7568379654580402,70,46,0.010385203990153968,0.2455107510322705,0.20582421601284295,0.4617201710352674,0.270249285036698
ca-HepTh,8638,24806,repo_noreplace,0.95,202,0.6764492461501249,16780,0.7613665933802884,0.7623597616252422,0.7228066365178415,0.7576992495222575,69,48,0.011770510929636657,0.24472111696377397,0.21195054100826383,0.46844216890167445,0.270249285036698
ca-HepTh,8638,24806,repo_noreplace,0.95,203,0.6781423849068774,16822,0.7613665933802884,0.7623597616252422,0.71657346829343,0.7570542613453921,68,49,0.010010525933466852,0.24103527190163732,0.21120436396449804,0.4622501617996022,0.270249285036698
ca-HepTh,8638,24806,repo_noreplace,0.95,204,0.6793114569055874,16851,0.7613665933802884,0.7623597616252422,0.7195692999997162,0.7581878585109003,69,48,0.010482655954547226,0.23464550008065999,0.1957540309522301,0.4408821869874373,0.270249285036698
ca-CondMat,21363,91286,calibrated,0.7,200,0.6999978090835396,63900,0.7307902175437482,0.7324642748961809,0.6999319971677075,0.7223279300866756,76,54,0.051309679984115064,0.682186831953004,0.5609539450379089,1.294450456975028,0.7680785140255466
ca-CondMat,21363,91286,calibrated,0.7,201,0.6991433516640011,63822,0.7307902175437482,0.7324642748961809,0.7031241382818668,0.7245700303526007,72,52,0.04960811999626458,0.6721470810007304,0.5574579969979823,1.2792131979949772,0.7680785140255466
