network,arm,condition,sparsifier,target_ret,realized_ret,spar_seed,leiden_seed,gamma,m_sparse,comm,comm_size,core_size,core_emb_mean,periph_emb_mean,core_cohesion,periph_cohesion
ca-CondMat,real,dspar,dspar,0.5,0.500624,200,300,1.0,45700,28,297,149,0.9823568012927919,0.645628289173428,0.3825503355704698,0.18243243243243243
ca-CondMat,real,dspar,dspar,0.5,0.500624,200,300,1.0,45700,29,296,148,1.0,0.7861851010296478,0.47297297297297297,0.47297297297297297
ca-CondMat,real,dspar,dspar,0.5,0.500624,200,300,1.0,45700,30,291,146,0.9970651793849873,0.6631041860507082,0.3493150684931507,0.22758620689655173
ca-CondMat,real,dspar,dspar,0.5,0.500624,200,300,1.0,45700,31,286,143,1.0,0.6776061125034913,0.23776223776223776,0.2867132867132867
ca-CondMat,real,dspar,dspar,0.5,0.500624,200,300,1.0,45700,32,281,141,1.0,0.6836687156414623,0.40425531914893614,0.34285714285714286
ca-CondMat,real,dspar,dspar,0.5,0.500624,200,300,1.0,45700,33,279,140,1.0,0.7627486336072425,0.37857142857142856,0.4028776978417266
ca-CondMat,real,dspar,dspar,0.5,0.500624,200,300,1.0,45700,34,257,129,1.0,0.7682216803580817,0.4186046511627907,0.3828125
ca-CondMat,real,dspar,dspar,0.5,0.500624,200,300,1.0,45700,35,244,122,0.9983313589870966,0.6267622034244735,0.30327868852459017,0.3114754098360656
ca-CondMat,real,dspar,dspar,0.5,0.500624,200,300,1.0,45700,36,228,114,1.0,0.8348494188175628,0.30701754385964913,0.2631578947368421
ca-CondMat,real,dspar,dspar,0.5,0.500624,200,300,1.0,45700,37,216,108,1.0,0.7317102420208923,0.5,0.3888888888888889
ca-CondMat,real,dspar,dspar,0.5,0.500624,200,300,1.0,45700,38,214,107,1.0,0.7543847080224274,0.4205607476635514,0.411214953271028
ca-CondMat,real,dspar,dspar,0.5,0.500624,200,300,1.0,45700,39,211,106,1.0,0.7203905404297858,0.2358490566037736,0.20952380952380953
ca-CondMat,real,dspar,dspar,0.5,0.500624,200,300,1.0,45700,40,206,103,0.9933325978228894,0.6165442283677198,0.5339805825242718,0.4563106796116505
ca-CondMat,real,dspar,dspar,0.5,0.500624,200,300,1.0,45700,41,206,103,1.0,0.6965422102918067,0.6310679611650486,0.5048543689320388
ca-CondMat,real,dspar,dspar,0.5,0.500624,200,300,1.0,45700,42,186,93,1.0,0.7061171798180355,0.34408602150537637,0.3655913978494624
ca-CondMat,real,dspar,dspar,0.5,0.500624,200,300,1.0,45700,43,174,87,1.0,0.7779931028313997,0.40229885057471265,0.45977011494252873
ca-CondMat,real,dspar,dspar,0.5,0.500624,200,300,1.0,45700,44,154,77,0.9897865706189414,0.5720294250264548,0.6753246753246753,0.37662337662337664
ca-CondMat,real,dspar,dspar,0.5,0.500624,200,300,1.0,45700,45,145,73,1.0,0.7457148432842877,0.4246575342465753,0.3611111111111111
ca-CondMat,real,dspar,dspar,0.5,0.500624,200,300,1.0,45700,46,139,70,1.0,0.8550134014008696,0.35714285714285715,0.2318840579710145
ca-CondMat,real,dspar,dspar,0.5,0.500624,200,300,1.0,45700,47,135,68,1.0,0.8236784995594211,0.3088235294117647,0.2835820895522388
ca-CondMat,real,dspar,dspar,0.5,0.500624,200,300,1.0,45700,48,111,56,1.0,0.6644324961036192,0.25,0.23636363636363636
ca-CondMat,real,dspar,dspar,0.5,0.500624,200,300,1.0,45700,49,107,54,1.0,0.8617767480878644,0.5555555555555556,0.5283018867924528
ca-CondMat,real,dspar,dspar,0.5,0.500624,200,300,1.0,45700,50,91,46,1.0,0.7024289524795163,0.6956521739130435,0.6888888888888889
ca-CondMat,real,dspar,dspar,0.5,0.500624,200,300,1.0,45700,51,74,37,1.0,0.7471140721140721,0.7027027027027027,0.5675675675675675
ca-CondMat,real,dspar,dspar,0.5,0.500624,200,300,1.0,45700,52,34,17,1.0,0.9441367456073337,0.7058823529411765,0.5294117647058824
ca-CondMat,real,lspar,lspar,0.5,0.497174,,300,1.0,45385,0,1464,732,0.9955624825128366,0.7116123471365606,0.12978142076502733,0.11475409836065574
ca-CondMat,real,lspar,lspar,0.5,0.497174,,300,1.0,45385,1,1098,549,1.0,0.7480101371993497,0.09836065573770492,0.14025500910746813
ca-CondMat,real,lspar,lspar,0.5,0.497174,,300,1.0,45385,2,924,462,0.9991396169967598,0.6597016849216744,0.14935064935064934,0.13203463203463203
ca-CondMat,real,lspar,lspar,0.5,0.497174,,300,1.0,45385,3,834,417,0.9903588777079256,0.6510439453724667,0.13908872901678657,0.22302158273381295
ca-CondMat,real,lspar,lspar,0.5,0.497174,,300,1.0,45385,4,805,403,1.0,0.7395212100678148,0.14640198511166252,0.18407960199004975
ca-CondMat,real,lspar,lspar,0.5,0.497174,,300,1.0,45385,5,780,390,1.0,0.6886078496183534,0.08461538461538462,0.1076923076923077
ca-CondMat,real,lspar,lspar,0.5,0.497174,,300,1.0,45385,6,750,375,1.0,0.7313810634459801,0.272,0.22666666666666666
ca-CondMat,real,lspar,lspar,0.5,0.497174,,300,1.0,45385,7,743,372,0.9915034083723755,0.6228345615352315,0.20967741935483872,0.3450134770889488
ca-CondMat,real,lspar,lspar,0.5,0.497174,,300,1.0,45385,8,716,358,1.0,0.6687873356722426,0.2206703910614525,0.22625698324022347
ca-CondMat,real,lspar,lspar,0.5,0.497174,,300,1.0,45385,9,706,353,1.0,0.8008763478435126,0.24929178470254956,0.26345609065155806
ca-CondMat,real,lspar,lspar,0.5,0.497174,,300,1.0,45385,10,677,339,1.0,0.7607519463588895,0.20058997050147492,0.19822485207100593
ca-CondMat,real,lspar,lspar,0.5,0.497174,,300,1.0,45385,11,646,323,0.9953847309634051,0.6238383718799543,0.11145510835913312,0.15170278637770898
ca-CondMat,real,lspar,lspar,0.5,0.497174,,300,1.0,45385,12,550,275,1.0,0.7357097370644843,0.10181818181818182,0.12
ca-CondMat,real,lspar,lspar,0.5,0.497174,,300,1.0,45385,13,470,235,0.9494960041637013,0.5943245900419261,0.251063829787234,0.2297872340425532
ca-CondMat,real,lspar,lspar,0.5,0.497174,,300,1.0,45385,14,455,228,1.0,0.6908654258406612,0.20175438596491227,0.30837004405286345
ca-CondMat,real,lspar,lspar,0.5,0.497174,,300,1.0,45385,15,451,226,1.0,0.7127380942235264,0.21238938053097345,0.17777777777777778
ca-CondMat,real,lspar,lspar,0.5,0.497174,,300,1.0,45385,16,449,225,1.0,0.695579589035473,0.2577777777777778,0.29017857142857145
ca-CondMat,real,lspar,lspar,0.5,0.497174,,300,1.0,45385,17,434,217,0.9969978607278689,0.6247338498909325,0.22119815668202766,0.21658986175115208
ca-CondMat,real,lspar,lspar,0.5,0.497174,,300,1.0,45385,18,432,216,1.0,0.7161658964864195,0.18981481481481483,0.2222222222222222
ca-CondMat,real,lspar,lspar,0.5,0.497174,,300,1.0,45385,19,411,206,1.0,0.7602285158686157,0.14563106796116504,0.1951219512195122
ca-CondMat,real,lspar,lspar,0.5,0.497174,,300,1.0,45385,20,372,186,1.0,0.760219761068814,0.1989247311827957,0.1827956989247312
ca-CondMat,real,lspar,lspar,0.5,0.497174,,300,1.0,45385,21,356,178,1.0,0.7409630519872945,0.38202247191011235,0.398876404494382
ca-CondMat,real,lspar,lspar,0.5,0.497174,,300,1.0,45385,22,340,170,1.0,0.7278367244926044,0.27647058823529413,0.1588235294117647
ca-CondMat,real,lspar,lspar,0.5,0.497174,,300,1.0,45385,23,332,166,1.0,0.6887881899286761,0.1927710843373494,0.18674698795180722
ca-CondMat,real,lspar,lspar,0.5,0.497174,,300,1.0,45385,24,317,159,1.0,0.686022697562472,0.3333333333333333,0.23417721518987342
ca-CondMat,real,lspar,lspar,0.5,0.497174,,300,1.0,45385,25,307,154,1.0,0.6814732561651933,0.33116883116883117,0.35294117647058826
ca-CondMat,real,lspar,lspar,0.5,0.497174,,300,1.0,45385,26,307,154,0.9973298769741459,0.6177924572961546,0.21428571428571427,0.20261437908496732
ca-CondMat,real,lspar,lspar,0.5,0.497174,,300,1.0,45385,27,301,151,0.9944192982185316,0.6556726061869678,0.2185430463576159,0.21333333333333335
ca-CondMat,real,lspar,lspar,0.5,0.497174,,300,1.0,45385,28,297,149,0.9823568012927919,0.645628289173428,0.28859060402684567,0.22972972972972974
ca-CondMat,real,lspar,lspar,0.5,0.497174,,300,1.0,45385,29,296,148,1.0,0.7861851010296478,0.32432432432432434,0.42567567567567566
ca-CondMat,real,lspar,lspar,0.5,0.497174,,300,1.0,45385,30,291,146,0.9970651793849873,0.6631041860507082,0.2534246575342466,0.2896551724137931
ca-CondMat,real,lspar,lspar,0.5,0.497174,,300,1.0,45385,31,286,143,1.0,0.6776061125034913,0.13286713286713286,0.21678321678321677
ca-CondMat,real,lspar,lspar,0.5,0.497174,,300,1.0,45385,32,281,141,1.0,0.6836687156414623,0.3971631205673759,0.38571428571428573
ca-CondMat,real,lspar,lspar,0.5,0.497174,,300,1.0,45385,33,279,140,1.0,0.7627486336072425,0.30714285714285716,0.26618705035971224
ca-CondMat,real,lspar,lspar,0.5,0.497174,,300,1.0,45385,34,257,129,1.0,0.7682216803580817,0.27906976744186046,0.375
ca-CondMat,real,lspar,lspar,0.5,0.497174,,300,1.0,45385,35,244,122,0.9983313589870966,0.6267622034244735,0.4180327868852459,0.26229508196721313
ca-CondMat,real,lspar,lspar,0.5,0.497174,,300,1.0,45385,36,228,114,1.0,0.8348494188175628,0.2982456140350877,0.2543859649122807
ca-CondMat,real,lspar,lspar,0.5,0.497174,,300,1.0,45385,37,216,108,1.0,0.7317102420208923,0.37037037037037035,0.3333333333333333
ca-CondMat,real,lspar,lspar,0.5,0.497174,,300,1.0,45385,38,214,107,1.0,0.7543847080224274,0.17757009345794392,0.205607476635514
ca-CondMat,real,lspar,lspar,0.5,0.497174,,300,1.0,45385,39,211,106,1.0,0.7203905404297858,0.32075471698113206,0.3619047619047619
ca-CondMat,real,lspar,lspar,0.5,0.497174,,300,1.0,45385,40,206,103,0.9933325978228894,0.6165442283677198,0.30097087378640774,0.4077669902912621
ca-CondMat,real,lspar,lspar,0.5,0.497174,,300,1.0,45385,41,206,103,1.0,0.6965422102918067,0.4174757281553398,0.3786407766990291
ca-CondMat,real,lspar,lspar,0.5,0.497174,,300,1.0,45385,42,186,93,1.0,0.7061171798180355,0.25806451612903225,0.2903225806451613
ca-CondMat,real,lspar,lspar,0.5,0.497174,,300,1.0,45385,43,174,87,1.0,0.7779931028313997,0.367816091954023,0.367816091954023
ca-CondMat,real,lspar,lspar,0.5,0.497174,,300,1.0,45385,44,154,77,0.9897865706189414,0.5720294250264548,0.42857142857142855,0.38961038961038963
ca-CondMat,real,lspar,lspar,0.5,0.497174,,300,1.0,45385,45,145,73,1.0,0.7457148432842877,0.4931506849315068,0.4583333333333333
ca-CondMat,real,lspar,lspar,0.5,0.497174,,300,1.0,45385,46,139,70,1.0,0.8550134014008696,0.5285714285714286,0.463768115942029
ca-CondMat,real,lspar,lspar,0.5,0.497174,,300,1.0,45385,47,135,68,1.0,0.8236784995594211,0.17647058823529413,0.19402985074626866
ca-CondMat,real,lspar,lspar,0.5,0.497174,,300,1.0,45385,48,111,56,1.0,0.6644324961036192,0.625,0.7090909090909091
ca-CondMat,real,lspar,lspar,0.5,0.497174,,300,1.0,45385,49,107,54,1.0,0.8617767480878644,0.5185185185185185,0.37735849056603776
ca-CondMat,real,lspar,lspar,0.5,0.497174,,300,1.0,45385,50,91,46,1.0,0.7024289524795163,0.5434782608695652,0.4444444444444444
ca-CondMat,real,lspar,lspar,0.5,0.497174,,300,1.0,45385,51,74,37,1.0,0.7471140721140721,0.4594594594594595,0.5945945945945946
ca-CondMat,real,lspar,lspar,0.5,0.497174,,300,1.0,45385,52,34,17,1.0,0.9441367456073337,0.7058823529411765,0.5294117647058824
ca-CondMat,real,lspar,lspar,0.2,0.186195,,300,1.0,16997,0,1464,732,0.9955624825128366,0.7116123471365606,0.01639344262295082,0.01639344262295082
ca-CondMat,real,lspar,lspar,0.2,0.186195,,300,1.0,16997,1,1098,549,1.0,0.7480101371993497,0.014571948998178506,0.01639344262295082
ca-CondMat,real,lspar,lspar,0.2,0.186195,,300,1.0,16997,2,924,462,0.9991396169967598,0.6597016849216744,0.01948051948051948,0.023809523809523808
ca-CondMat,real,lspar,lspar,0.2,0.186195,,300,1.0,16997,3,834,417,0.9903588777079256,0.6510439453724667,0.02158273381294964,0.03117505995203837
ca-CondMat,real,lspar,lspar,0.2,0.186195,,300,1.0,16997,4,805,403,1.0,0.7395212100678148,0.02481389578163772,0.02736318407960199
ca-CondMat,real,lspar,lspar,0.2,0.186195,,300,1.0,16997,5,780,390,1.0,0.6886078496183534,0.017948717948717947,0.017948717948717947
ca-CondMat,real,lspar,lspar,0.2,0.186195,,300,1.0,16997,6,750,375,1.0,0.7313810634459801,0.021333333333333333,0.029333333333333333
ca-CondMat,real,lspar,lspar,0.2,0.186195,,300,1.0,16997,7,743,372,0.9915034083723755,0.6228345615352315,0.026881720430107527,0.03504043126684636
ca-CondMat,real,lspar,lspar,0.2,0.186195,,300,1.0,16997,8,716,358,1.0,0.6687873356722426,0.0223463687150838,0.027932960893854747
ca-CondMat,real,lspar,lspar,0.2,0.186195,,300,1.0,16997,9,706,353,1.0,0.8008763478435126,0.0226628895184136,0.0226628895184136
ca-CondMat,real,lspar,lspar,0.2,0.186195,,300,1.0,16997,10,677,339,1.0,0.7607519463588895,0.02064896755162242,0.026627218934911243
ca-CondMat,real,lspar,lspar,0.2,0.186195,,300,1.0,16997,11,646,323,0.9953847309634051,0.6238383718799543,0.02476780185758514,0.02476780185758514
ca-CondMat,real,lspar,lspar,0.2,0.186195,,300,1.0,16997,12,550,275,1.0,0.7357097370644843,0.025454545454545455,0.02909090909090909
ca-CondMat,real,lspar,lspar,0.2,0.186195,,300,1.0,16997,13,470,235,0.9494960041637013,0.5943245900419261,0.029787234042553193,0.03404255319148936
ca-CondMat,real,lspar,lspar,0.2,0.186195,,300,1.0,16997,14,455,228,1.0,0.6908654258406612,0.03508771929824561,0.03524229074889868
ca-CondMat,real,lspar,lspar,0.2,0.186195,,300,1.0,16997,15,451,226,1.0,0.7127380942235264,0.02654867256637168,0.02666666666666667
ca-CondMat,real,lspar,lspar,0.2,0.186195,,300,1.0,16997,16,449,225,1.0,0.695579589035473,0.03111111111111111,0.04017857142857143
ca-CondMat,real,lspar,lspar,0.2,0.186195,,300,1.0,16997,17,434,217,0.9969978607278689,0.6247338498909325,0.03686635944700461,0.03686635944700461
ca-CondMat,real,lspar,lspar,0.2,0.186195,,300,1.0,16997,18,432,216,1.0,0.7161658964864195,0.027777777777777776,0.05092592592592592
ca-CondMat,real,lspar,lspar,0.2,0.186195,,300,1.0,16997,19,411,206,1.0,0.7602285158686157,0.038834951456310676,0.03414634146341464
ca-CondMat,real,lspar,lspar,0.2,0.186195,,300,1.0,16997,20,372,186,1.0,0.760219761068814,0.03763440860215054,0.04838709677419355
ca-CondMat,real,lspar,lspar,0.2,0.186195,,300,1.0,16997,21,356,178,1.0,0.7409630519872945,0.03932584269662921,0.05056179775280899
ca-CondMat,real,lspar,lspar,0.2,0.186195,,300,1.0,16997,22,340,170,1.0,0.7278367244926044,0.029411764705882353,0.058823529411764705
ca-CondMat,real,lspar,lspar,0.2,0.186195,,300,1.0,16997,23,332,166,1.0,0.6887881899286761,0.060240963855421686,0.04819277108433735
ca-CondMat,real,lspar,lspar,0.2,0.186195,,300,1.0,16997,24,317,159,1.0,0.686022697562472,0.03773584905660377,0.05063291139240506
ca-CondMat,real,lspar,lspar,0.2,0.186195,,300,1.0,16997,25,307,154,1.0,0.6814732561651933,0.06493506493506493,0.06535947712418301
ca-CondMat,real,lspar,lspar,0.2,0.186195,,300,1.0,16997,26,307,154,0.9973298769741459,0.6177924572961546,0.07142857142857142,0.058823529411764705
ca-CondMat,real,lspar,lspar,0.2,0.186195,,300,1.0,16997,27,301,151,0.9944192982185316,0.6556726061869678,0.046357615894039736,0.06
ca-CondMat,real,lspar,lspar,0.2,0.186195,,300,1.0,16997,28,297,149,0.9823568012927919,0.645628289173428,0.053691275167785234,0.0472972972972973
ca-CondMat,real,lspar,lspar,0.2,0.186195,,300,1.0,16997,29,296,148,1.0,0.7861851010296478,0.06756756756756757,0.0472972972972973
ca-CondMat,real,lspar,lspar,0.2,0.186195,,300,1.0,16997,30,291,146,0.9970651793849873,0.6631041860507082,0.04794520547945205,0.06896551724137931
ca-CondMat,real,lspar,lspar,0.2,0.186195,,300,1.0,16997,31,286,143,1.0,0.6776061125034913,0.04895104895104895,0.06293706293706294
ca-CondMat,real,lspar,lspar,0.2,0.186195,,300,1.0,16997,32,281,141,1.0,0.6836687156414623,0.0425531914893617,0.05
ca-CondMat,real,lspar,lspar,0.2,0.186195,,300,1.0,16997,33,279,140,1.0,0.7627486336072425,0.06428571428571428,0.04316546762589928
ca-CondMat,real,lspar,lspar,0.2,0.186195,,300,1.0,16997,34,257,129,1.0,0.7682216803580817,0.046511627906976744,0.078125
ca-CondMat,real,lspar,lspar,0.2,0.186195,,300,1.0,16997,35,244,122,0.9983313589870966,0.6267622034244735,0.06557377049180328,0.05737704918032787
ca-CondMat,real,lspar,lspar,0.2,0.186195,,300,1.0,16997,36,228,114,1.0,0.8348494188175628,0.06140350877192982,0.07894736842105263
ca-CondMat,real,lspar,lspar,0.2,0.186195,,300,1.0,16997,37,216,108,1.0,0.7317102420208923,0.08333333333333333,0.07407407407407407
ca-CondMat,real,lspar,lspar,0.2,0.186195,,300,1.0,16997,38,214,107,1.0,0.7543847080224274,0.056074766355140186,0.04672897196261682
ca-CondMat,real,lspar,lspar,0.2,0.186195,,300,1.0,16997,39,211,106,1.0,0.7203905404297858,0.07547169811320754,0.0761904761904762
ca-CondMat,real,lspar,lspar,0.2,0.186195,,300,1.0,16997,40,206,103,0.9933325978228894,0.6165442283677198,0.0970873786407767,0.05825242718446602
ca-CondMat,real,lspar,lspar,0.2,0.186195,,300,1.0,16997,41,206,103,1.0,0.6965422102918067,0.04854368932038835,0.05825242718446602
ca-CondMat,real,lspar,lspar,0.2,0.186195,,300,1.0,16997,42,186,93,1.0,0.7061171798180355,0.08602150537634409,0.053763440860215055
ca-CondMat,real,lspar,lspar,0.2,0.186195,,300,1.0,16997,43,174,87,1.0,0.7779931028313997,0.09195402298850575,0.13793103448275862
ca-CondMat,real,lspar,lspar,0.2,0.186195,,300,1.0,16997,44,154,77,0.9897865706189414,0.5720294250264548,0.06493506493506493,0.07792207792207792
ca-CondMat,real,lspar,lspar,0.2,0.186195,,300,1.0,16997,45,145,73,1.0,0.7457148432842877,0.1095890410958904,0.09722222222222222
ca-CondMat,real,lspar,lspar,0.2,0.186195,,300,1.0,16997,46,139,70,1.0,0.8550134014008696,0.1,0.08695652173913043
ca-CondMat,real,lspar,lspar,0.2,0.186195,,300,1.0,16997,47,135,68,1.0,0.8236784995594211,0.11764705882352941,0.11940298507462686
ca-CondMat,real,lspar,lspar,0.2,0.186195,,300,1.0,16997,48,111,56,1.0,0.6644324961036192,0.08928571428571429,0.14545454545454545
ca-CondMat,real,lspar,lspar,0.2,0.186195,,300,1.0,16997,49,107,54,1.0,0.8617767480878644,0.18518518518518517,0.1509433962264151
ca-CondMat,real,lspar,lspar,0.2,0.186195,,300,1.0,16997,50,91,46,1.0,0.7024289524795163,0.10869565217391304,0.15555555555555556
ca-CondMat,real,lspar,lspar,0.2,0.186195,,300,1.0,16997,51,74,37,1.0,0.7471140721140721,0.13513513513513514,0.1891891891891892
ca-CondMat,real,lspar,lspar,0.2,0.186195,,300,1.0,16997,52,34,17,1.0,0.9441367456073337,0.29411764705882354,0.35294117647058826
ca-CondMat,real,resmatch,dspar,0.8,1.0,,100,1.25,91286,0,1464,732,0.9955624825128366,0.7116123471365606,0.4808743169398907,0.46584699453551914
ca-CondMat,real,resmatch,dspar,0.8,1.0,,100,1.25,91286,1,1098,549,1.0,0.7480101371993497,0.4408014571948998,0.43897996357012753
ca-CondMat,real,resmatch,dspar,0.8,1.0,,100,1.25,91286,2,924,462,0.9991396169967598,0.6597016849216744,0.3787878787878788,0.3051948051948052
ca-CondMat,real,resmatch,dspar,0.8,1.0,,100,1.25,91286,3,834,417,0.9903588777079256,0.6510439453724667,0.6642685851318945,0.6714628297362111
ca-CondMat,real,resmatch,dspar,0.8,1.0,,100,1.25,91286,4,805,403,1.0,0.7395212100678148,0.3002481389578164,0.29850746268656714
ca-CondMat,real,resmatch,dspar,0.8,1.0,,100,1.25,91286,5,780,390,1.0,0.6886078496183534,0.32051282051282054,0.24615384615384617
ca-CondMat,real,resmatch,dspar,0.8,1.0,,100,1.25,91286,6,750,375,1.0,0.7313810634459801,0.4693333333333333,0.432
ca-CondMat,real,resmatch,dspar,0.8,1.0,,100,1.25,91286,7,743,372,0.9915034083723755,0.6228345615352315,0.5295698924731183,0.4420485175202156
ca-CondMat,real,resmatch,dspar,0.8,1.0,,100,1.25,91286,8,716,358,1.0,0.6687873356722426,0.7486033519553073,0.6843575418994413
ca-CondMat,real,resmatch,dspar,0.8,1.0,,100,1.25,91286,9,706,353,1.0,0.8008763478435126,0.9291784702549575,0.8385269121813032
ca-CondMat,real,resmatch,dspar,0.8,1.0,,100,1.25,91286,10,677,339,1.0,0.7607519463588895,0.7315634218289085,0.7662721893491125
ca-CondMat,real,resmatch,dspar,0.8,1.0,,100,1.25,91286,11,646,323,0.9953847309634051,0.6238383718799543,0.56656346749226,0.5510835913312694
ca-CondMat,real,resmatch,dspar,0.8,1.0,,100,1.25,91286,12,550,275,1.0,0.7357097370644843,0.6618181818181819,0.6036363636363636
ca-CondMat,real,resmatch,dspar,0.8,1.0,,100,1.25,91286,13,470,235,0.9494960041637013,0.5943245900419261,0.774468085106383,0.48936170212765956
ca-CondMat,real,resmatch,dspar,0.8,1.0,,100,1.25,91286,14,455,228,1.0,0.6908654258406612,0.9473684210526315,0.8414096916299559
ca-CondMat,real,resmatch,dspar,0.8,1.0,,100,1.25,91286,15,451,226,1.0,0.7127380942235264,0.9557522123893806,0.8533333333333334
ca-CondMat,real,resmatch,dspar,0.8,1.0,,100,1.25,91286,16,449,225,1.0,0.695579589035473,0.6177777777777778,0.6116071428571429
ca-CondMat,real,resmatch,dspar,0.8,1.0,,100,1.25,91286,17,434,217,0.9969978607278689,0.6247338498909325,0.7142857142857143,0.631336405529954
ca-CondMat,real,resmatch,dspar,0.8,1.0,,100,1.25,91286,18,432,216,1.0,0.7161658964864195,0.8518518518518519,0.6898148148148148
ca-CondMat,real,resmatch,dspar,0.8,1.0,,100,1.25,91286,19,411,206,1.0,0.7602285158686157,0.441747572815534,0.3853658536585366
ca-CondMat,real,resmatch,dspar,0.8,1.0,,100,1.25,91286,20,372,186,1.0,0.760219761068814,0.7795698924731183,0.7365591397849462
ca-CondMat,real,resmatch,dspar,0.8,1.0,,100,1.25,91286,21,356,178,1.0,0.7409630519872945,0.702247191011236,0.7134831460674157
ca-CondMat,real,resmatch,dspar,0.8,1.0,,100,1.25,91286,22,340,170,1.0,0.7278367244926044,0.5647058823529412,0.6
ca-CondMat,real,resmatch,dspar,0.8,1.0,,100,1.25,91286,23,332,166,1.0,0.6887881899286761,0.8493975903614458,0.8373493975903614
ca-CondMat,real,resmatch,dspar,0.8,1.0,,100,1.25,91286,24,317,159,1.0,0.686022697562472,0.5660377358490566,0.5
ca-CondMat,real,resmatch,dspar,0.8,1.0,,100,1.25,91286,25,307,154,1.0,0.6814732561651933,0.5,0.5098039215686274
ca-CondMat,real,resmatch,dspar,0.8,1.0,,100,1.25,91286,26,307,154,0.9973298769741459,0.6177924572961546,0.42857142857142855,0.35294117647058826
ca-CondMat,real,resmatch,dspar,0.8,1.0,,100,1.25,91286,27,301,151,0.9944192982185316,0.6556726061869678,0.543046357615894,0.6866666666666666
ca-CondMat,real,resmatch,dspar,0.8,1.0,,100,1.25,91286,28,297,149,0.9823568012927919,0.645628289173428,0.5167785234899329,0.5067567567567568
ca-CondMat,real,resmatch,dspar,0.8,1.0,,100,1.25,91286,29,296,148,1.0,0.7861851010296478,0.918918918918919,0.9054054054054054
ca-CondMat,real,resmatch,dspar,0.8,1.0,,100,1.25,91286,30,291,146,0.9970651793849873,0.6631041860507082,0.9178082191780822,0.9241379310344827
ca-CondMat,real,resmatch,dspar,0.8,1.0,,100,1.25,91286,31,286,143,1.0,0.6776061125034913,0.958041958041958,0.951048951048951
ca-CondMat,real,resmatch,dspar,0.8,1.0,,100,1.25,91286,32,281,141,1.0,0.6836687156414623,0.723404255319149,0.5928571428571429
ca-CondMat,real,resmatch,dspar,0.8,1.0,,100,1.25,91286,33,279,140,1.0,0.7627486336072425,0.5928571428571429,0.539568345323741
ca-CondMat,real,resmatch,dspar,0.8,1.0,,100,1.25,91286,34,257,129,1.0,0.7682216803580817,0.7364341085271318,0.6796875
ca-CondMat,real,resmatch,dspar,0.8,1.0,,100,1.25,91286,35,244,122,0.9983313589870966,0.6267622034244735,0.5737704918032787,0.639344262295082
ca-CondMat,real,resmatch,dspar,0.8,1.0,,100,1.25,91286,36,228,114,1.0,0.8348494188175628,0.35964912280701755,0.32456140350877194
ca-CondMat,real,resmatch,dspar,0.8,1.0,,100,1.25,91286,37,216,108,1.0,0.7317102420208923,0.5,0.5833333333333334
ca-CondMat,real,resmatch,dspar,0.8,1.0,,100,1.25,91286,38,214,107,1.0,0.7543847080224274,0.4672897196261682,0.5420560747663551
ca-CondMat,real,resmatch,dspar,0.8,1.0,,100,1.25,91286,39,211,106,1.0,0.7203905404297858,0.9716981132075472,0.9523809523809523
ca-CondMat,real,resmatch,dspar,0.8,1.0,,100,1.25,91286,40,206,103,0.9933325978228894,0.6165442283677198,0.7378640776699029,0.7281553398058253
ca-CondMat,real,resmatch,dspar,0.8,1.0,,100,1.25,91286,41,206,103,1.0,0.6965422102918067,0.9805825242718447,0.970873786407767
ca-CondMat,real,resmatch,dspar,0.8,1.0,,100,1.25,91286,42,186,93,1.0,0.7061171798180355,0.5806451612903226,0.8172043010752689
ca-CondMat,real,resmatch,dspar,0.8,1.0,,100,1.25,91286,43,174,87,1.0,0.7779931028313997,0.9425287356321839,0.9195402298850575
ca-CondMat,real,resmatch,dspar,0.8,1.0,,100,1.25,91286,44,154,77,0.9897865706189414,0.5720294250264548,0.8701298701298701,0.7532467532467533
ca-CondMat,real,resmatch,dspar,0.8,1.0,,100,1.25,91286,45,145,73,1.0,0.7457148432842877,0.9178082191780822,0.9166666666666666
ca-CondMat,real,resmatch,dspar,0.8,1.0,,100,1.25,91286,46,139,70,1.0,0.8550134014008696,0.5428571428571428,0.5797101449275363
ca-CondMat,real,resmatch,dspar,0.8,1.0,,100,1.25,91286,47,135,68,1.0,0.8236784995594211,0.6176470588235294,0.6268656716417911
ca-CondMat,real,resmatch,dspar,0.8,1.0,,100,1.25,91286,48,111,56,1.0,0.6644324961036192,1.0,1.0
ca-CondMat,real,resmatch,dspar,0.8,1.0,,100,1.25,91286,49,107,54,1.0,0.8617767480878644,1.0,0.9811320754716981
ca-CondMat,real,resmatch,dspar,0.8,1.0,,100,1.25,91286,50,91,46,1.0,0.7024289524795163,0.8695652173913043,0.8666666666666667
ca-CondMat,real,resmatch,dspar,0.8,1.0,,100,1.25,91286,51,74,37,1.0,0.7471140721140721,0.7027027027027027,0.6756756756756757
ca-CondMat,real,resmatch,dspar,0.8,1.0,,100,1.25,91286,52,34,17,1.0,0.9441367456073337,1.0,1.0
ca-CondMat,real,resmatch,dspar,0.5,1.0,,100,2.5,91286,0,1464,732,0.9955624825128366,0.7116123471365606,0.2226775956284153,0.19672131147540983
ca-CondMat,real,resmatch,dspar,0.5,1.0,,100,2.5,91286,1,1098,549,1.0,0.7480101371993497,0.28415300546448086,0.24772313296903462
