network,n,m,avg_deg,arm,k_convention,detector,stochastic,target_ret,realized_ret,realized_ret_std,param,status,matched,m_sparse,mst_floor,lspar_floor,ld_floor,lsim_floor,kn_ret_k1,Q_base_mean,Q_base_std,Q_base_best,nc_base,Q_sparse_on_sparse,Q_orig_mean,Q_orig_std,Q_orig_max,dQ_naive,dQ_vs_base_mean,dQ_vs_base_best,dQ_vs_matched,Q_matched_best,n_restarts,budget,nc_sparse,frag_nodes,frag_node_frac,n_frag_clusters,n_singletons,max_cluster_frac,frag_nodes_base,frag_node_frac_base,resmatch_done,nc_resmatch,gamma_resmatch,Q_resmatch,dQ_vs_resmatch,AMI,ARI,NMI,AMI_chance,avgF1_ge3,avgF1_chance,T_leiden_orig,T_sparsify,T_leiden_sparse,T_pipeline,speedup_pipeline,speedup_detect_only
email-Eu-core,986,16064,32.5841784989858,mst_jaccard,nc_base,graclus,0,0.2,0.2000124501992032,0.0,2228,ok,1,3213,0.06131723107569721,0.05334910358565737,0.06131723107569721,0.05341135458167331,0.060445717131474105,0.3786380987194152,0.0,0.3786380987194152,8,0.8064723831919599,0.34174116919399095,5.551115123125783e-17,0.341741169193991,,-0.03689692952542423,-0.03689692952542423,-0.03689692952542417,0.3786380987194152,3,0.09247106874439244,8.0,0.0,0.0,0.0,0.0,0.21095334685598377,0,0.0,0,,,,,0.5052834073477189,0.2875671385475113,0.5341697853610677,0.0012866808933123732,,,0.013753015315160155,0.08692324906587601,0.005547819678516437,0.09247106874439244,0.1487277642824276,2.478994652334825
email-Eu-core,986,16064,32.5841784989858,mst_random,nc_base,graclus,1,0.2,0.2000124501992032,0.0,2228,ok,1,3213,0.06131723107569721,0.05334910358565737,0.06131723107569721,0.05341135458167331,0.060445717131474105,0.3786380987194152,0.0,0.3786380987194152,8,0.40510036016343115,0.3186175321745885,0.022870858919099016,0.3508548250660208,,-0.06002056654482668,-0.06002056654482668,-0.0784156118615677,0.3786380987194152,3,0.09258264070376754,8.0,0.0,0.0,0.0,0.0,0.22582826233941855,0,0.0,0,,,,,0.4504144315260939,0.24847991906557865,0.4712072274585089,-0.0053603535668556475,,,0.013753015315160155,0.08624283102108166,0.006339809682685882,0.09258264070376754,0.1485485314592079,2.1693104373022196
email-Eu-core,986,16064,32.5841784989858,lspar,nc_base,graclus,0,0.2,0.2014442231075697,0.0,0.421875,ok,1,3236,0.06131723107569721,0.05334910358565737,0.06131723107569721,0.05341135458167331,0.060445717131474105,0.3786380987194152,0.0,0.3786380987194152,8,0.7739439246517469,0.3751218281133435,0.0,0.3751218281133435,,-0.003516270606071681,-0.003516270606071681,-0.003516270606071681,0.3786380987194152,3,0.09622138837585226,8.0,0.0,0.0,0.0,0.0,0.17342799188640975,0,0.0,0,,,,,0.544269243116287,0.33640688116712664,0.5708306723252087,-0.01231437463889243,,,0.013753015315160155,0.09068659204058349,0.005534796335268766,0.09622138837585226,0.14293095898220914,2.4848277121821716
email-Eu-core,986,16064,32.5841784989858,dspar,nc_base,graclus,1,0.2,0.1989956839309429,0.0023525789001992065,0.2,ok,1,3197,0.06131723107569721,0.05334910358565737,0.06131723107569721,0.05341135458167331,0.060445717131474105,0.3786380987194152,0.0,0.3786380987194152,8,0.42477079289940817,0.3227550300540864,0.008285221205001254,0.3339675566905684,,-0.05588306866532877,-0.05588306866532877,-0.06443496781363095,0.3786380987194152,3,0.009963636305959273,8.0,0.0,0.0,0.0,0.0,0.2762001352265044,0,0.0,0,,,,,0.4594857334470179,0.21041091432783882,0.5012461695591404,-0.0005746345329448747,,,0.013753015315160155,0.0037355899694375694,0.006228046336521705,0.009963636305959273,1.3803208881615285,2.2082390804499155
email-Eu-core,986,16064,32.5841784989858,kn,gt,graclus,1,0.5,0.5030710491367861,0.0013412485567058706,12.5,ok,1,8081,0.06131723107569721,0.05334910358565737,0.06131723107569721,0.05341135458167331,0.060445717131474105,0.19202633021822066,0.0,0.19202633021822066,42,0.2719597882095603,0.19545300005365326,0.01149579329357447,0.20969328030569453,,0.0034266698354326053,0.0034266698354326053,-0.010486165553175636,0.19202633021822066,3,0.018646232647976525,42.0,11.333333333333334,0.011494252873563218,1.3333333333333333,0.0,0.049019607843137254,25,0.02535496957403651,0,,,,,0.5516454216485919,0.3168323031082378,0.6510987038570799,-0.0004352255967347666,,,0.016633720661047846,0.006356736004818231,0.012289496643158296,0.018646232647976525,0.8920687076621305,1.3534908014567082
email-Eu-core,986,16064,32.5841784989858,ld,gt,graclus,0,0.5,0.4999377490039841,0.0,,ok,1,8031,0.06131723107569721,0.05334910358565737,0.06131723107569721,0.05341135458167331,0.060445717131474105,0.19202633021822066,0.0,0.19202633021822066,42,0.1322734337824072,0.10585488327132207,0.0,0.10585488327132207,,-0.08617144694689859,-0.08617144694689859,-0.08617144694689859,0.19202633021822066,3,0.05999955532994742,42.0,0.0,0.0,0.0,0.0,0.02941176470588235,25,0.02535496957403651,0,,,,,0.3014199411571467,0.14496366942836936,0.44526433283136346,0.003373128514953064,,,0.016633720661047846,0.04650704999221489,0.013492505337732533,0.05999955532994742,0.2772307322875358,1.2328118644156272
email-Eu-core,986,16064,32.5841784989858,lsim,gt,graclus,0,0.5,0.5001245019920318,0.0,,ok,1,8034,0.06131723107569721,0.05334910358565737,0.06131723107569721,0.05341135458167331,0.060445717131474105,0.19202633021822066,0.0,0.19202633021822066,42,0.40096267642454836,0.20669226224769746,0.0,0.20669226224769746,,0.014665932029476803,0.014665932029476803,0.014665932029476803,0.19202633021822066,3,0.05273144333235299,42.0,0.0,0.0,0.0,0.0,0.0436105476673428,25,0.02535496957403651,0,,,,,0.5754761460793357,0.36196657148709543,0.6613282864318566,0.003726490150635293,,,0.016633720661047846,0.04153079801471904,0.011200645317633947,0.05273144333235299,0.31544216524113894,1.4850680643248504
email-Eu-core,986,16064,32.5841784989858,mst_jaccard,gt,graclus,0,0.5,0.5,0.0,7047,ok,1,8032,0.06131723107569721,0.05334910358565737,0.06131723107569721,0.05341135458167331,0.060445717131474105,0.19202633021822066,0.0,0.19202633021822066,42,0.3878693548763116,0.2103298223161885,0.0,0.2103298223161885,,0.018303492097967833,0.018303492097967833,0.018303492097967833,0.19202633021822066,3,0.10232505830936134,42.0,45.0,0.04563894523326572,8.0,0.0,0.06490872210953347,25,0.02535496957403651,0,,,,,0.5500938396573326,0.3225730394462273,0.6372719993461464,-0.006538532081691464,,,0.016633720661047846,0.09106240997789428,0.011262648331467062,0.10232505830936134,0.1625576465420503,1.4768924831448726
email-Eu-core,986,16064,32.5841784989858,mst_random,gt,graclus,1,0.5,0.5,0.0,7047,ok,1,8032,0.06131723107569721,0.05334910358565737,0.06131723107569721,0.05341135458167331,0.060445717131474105,0.19202633021822066,0.0,0.19202633021822066,42,0.21244559858176848,0.17258426763563275,0.009608101602389367,0.18617073546265633,,-0.019442062582587905,-0.019442062582587905,-0.02640659620916236,0.19202633021822066,3,0.1018711597037812,42.0,14.333333333333334,0.0145368492224476,1.6666666666666667,0.0,0.05544286680189317,25,0.02535496957403651,0,,,,,0.4968373908799466,0.2900486623516169,0.6158124331103478,0.0010522099640745569,,,0.016633720661047846,0.09048386802896857,0.011387291674812635,0.1018711597037812,0.1632819407319503,1.4607266711047457
email-Eu-core,986,16064,32.5841784989858,lspar,gt,graclus,0,0.5,0.5020542828685259,0.0,0.7265625,ok,1,8065,0.06131723107569721,0.05334910358565737,0.06131723107569721,0.05341135458167331,0.060445717131474105,0.19202633021822066,0.0,0.19202633021822066,42,0.41014483607115004,0.2082882093699404,0.0,0.2082882093699404,,0.016261879151719755,0.016261879151719755,0.016261879151719755,0.19202633021822066,3,0.1079407829286841,42.0,0.0,0.0,0.0,0.0,0.04563894523326572,25,0.02535496957403651,0,,,,,0.5882249232376006,0.3423095965590136,0.6717311573255671,-0.005389864240034629,,,0.016633720661047846,0.09644958993885666,0.011491192989827445,0.1079407829286841,0.15410042626833323,1.4475190413887238
email-Eu-core,986,16064,32.5841784989858,dspar,gt,graclus,1,0.5,0.4982984727755644,0.003160460172936082,0.5,ok,1,8005,0.06131723107569721,0.05334910358565737,0.06131723107569721,0.05341135458167331,0.060445717131474105,0.19202633021822066,0.0,0.19202633021822066,42,0.2916022685652867,0.20957315921200648,0.005551345178764314,0.21400197811220256,,0.017546828993785818,0.017546828993785818,0.009718568610270123,0.19202633021822066,3,0.015568958265551677,42.0,6.0,0.006085192697768763,0.6666666666666666,0.0,0.06659905341446923,25,0.02535496957403651,0,,,,,0.5655499224133423,0.31268390750114966,0.6467190364536609,0.003368647341392849,,,0.016633720661047846,0.003463570959866047,0.01210538730568563,0.015568958265551677,1.0683900860504003,1.3740758755595832
