network,arm,target_ret,realized_ret,seed,n_clusters,frag_nodes,frag_node_frac,AMI,ARI,NMI,AMI_chance,avgF1_ge3,avgF1_chance,resolution,detector
com-Amazon,mst_jaccard,0.5,0.5,0,306,0,0.0,,,,,0.03647576619966438,0.003531849047769244,,graclus
com-Amazon,mst_jaccard,0.5,0.5,1,306,0,0.0,,,,,0.03647576619966438,0.003540922845255292,,graclus
com-Amazon,mst_jaccard,0.5,0.5,2,306,0,0.0,,,,,0.03647576619966438,0.003477167996483578,,graclus
com-Amazon,mst_random,0.5,0.5,0,306,0,0.0,,,,,0.043756063563690106,0.004560279062694729,,graclus
com-Amazon,mst_random,0.5,0.5,1,306,0,0.0,,,,,0.040681789411448274,0.004813799851205222,,graclus
com-Amazon,mst_random,0.5,0.5,2,306,0,0.0,,,,,0.04434480563043946,0.004992067961144469,,graclus
com-Amazon,lspar,0.5,0.54177,0,306,0,0.0,,,,,0.02940343337394139,0.0052926214644011225,,graclus
com-Amazon,lspar,0.5,0.54177,1,306,0,0.0,,,,,0.02940343337394139,0.00524464053389794,,graclus
com-Amazon,lspar,0.5,0.54177,2,306,0,0.0,,,,,0.02940343337394139,0.005230090021668582,,graclus
com-Amazon,dspar,0.5,0.49995,0,306,0,0.0,,,,,0.03310475385013503,0.005785195402815694,,graclus
com-Amazon,dspar,0.5,0.50075,1,306,0,0.0,,,,,0.03562561734852568,0.005514173717027993,,graclus
com-Amazon,dspar,0.5,0.4999,2,306,0,0.0,,,,,0.0355762988694453,0.0053370283766894806,,graclus
com-Amazon,kn,0.3618,0.36439,0,306,0,0.0,,,,,0.02537629516733356,0.00398008173103763,,graclus
com-Amazon,kn,0.3618,0.36443,1,306,0,0.0,,,,,0.02497671865408785,0.003849997319762836,,graclus
com-Amazon,kn,0.3618,0.36435,2,306,0,0.0,,,,,0.02449825467707273,0.004058325064541177,,graclus
com-Amazon,ld,0.3618,0.36105,0,306,0,0.0,,,,,0.02644770768789676,0.003057653748139018,,graclus
com-Amazon,ld,0.3618,0.36105,1,306,0,0.0,,,,,0.02644770768789676,0.003089209523805851,,graclus
com-Amazon,ld,0.3618,0.36105,2,306,0,0.0,,,,,0.02644770768789676,0.003067703877857066,,graclus
com-Amazon,lsim,0.3618,0.35866,0,306,0,0.0,,,,,0.023321869386498238,0.0030682941898354296,,graclus
com-Amazon,lsim,0.3618,0.35866,1,306,0,0.0,,,,,0.023321869386498238,0.0030866799440971682,,graclus
com-Amazon,lsim,0.3618,0.35866,2,306,0,0.0,,,,,0.023321869386498238,0.0031044524715801367,,graclus
com-Amazon,mst_jaccard,0.3618,0.3618,0,306,0,0.0,,,,,0.0362724525597507,0.0035716323395577187,,graclus
com-Amazon,mst_jaccard,0.3618,0.3618,1,306,0,0.0,,,,,0.0362724525597507,0.0035972206880164875,,graclus
com-Amazon,mst_jaccard,0.3618,0.3618,2,306,0,0.0,,,,,0.0362724525597507,0.0037227795342334447,,graclus
com-Amazon,mst_random,0.3618,0.3618,0,306,0,0.0,,,,,0.03526819710994858,0.003889421104693501,,graclus
com-Amazon,mst_random,0.3618,0.3618,1,306,0,0.0,,,,,0.03682873266131754,0.0035186551171599145,,graclus
com-Amazon,mst_random,0.3618,0.3618,2,306,0,0.0,,,,,0.035547318393220735,0.003504311656037584,,graclus
com-Amazon,lspar,0.3618,0.30057,0,306,0,0.0,,,,,0.01701339015554487,0.003127931136867141,,graclus
com-Amazon,lspar,0.3618,0.30057,1,306,0,0.0,,,,,0.01701339015554487,0.003131563345131926,,graclus
com-Amazon,lspar,0.3618,0.30057,2,306,0,0.0,,,,,0.01701339015554487,0.003036775099666531,,graclus
com-Amazon,dspar,0.3618,0.36194,0,306,0,0.0,,,,,0.02481386818201632,0.003554287650520599,,graclus
com-Amazon,dspar,0.3618,0.36221,1,306,0,0.0,,,,,0.02470918102988373,0.0036219375936913847,,graclus
com-Amazon,dspar,0.3618,0.36139,2,306,0,0.0,,,,,0.02606537446981087,0.003587889656599991,,graclus
com-Amazon,kn,0.2,0.20368,0,306,0,0.0,,,,,0.011066877483456077,0.003090712192710213,,graclus
com-Amazon,kn,0.2,0.20362,1,306,0,0.0,,,,,0.010811695646738971,0.0030772326134922436,,graclus
com-Amazon,kn,0.2,0.204,2,306,0,0.0,,,,,0.011068088011553012,0.0030968212040931664,,graclus
com-Amazon,ld,0.2,0.35213,0,306,0,0.0,,,,,0.028132903221594622,0.003100138838238386,,graclus
com-Amazon,ld,0.2,0.35213,1,306,0,0.0,,,,,0.028132903221594622,0.0030349918274940983,,graclus
com-Amazon,ld,0.2,0.35213,2,306,0,0.0,,,,,0.028132903221594622,0.003119415521766087,,graclus
com-Amazon,lsim,0.2,0.29807,0,306,0,0.0,,,,,0.016949972327151983,0.0030828086172936748,,graclus
com-Amazon,lsim,0.2,0.29807,1,306,0,0.0,,,,,0.016949972327151983,0.003101981640361384,,graclus
com-Amazon,lsim,0.2,0.29807,2,306,0,0.0,,,,,0.016949972327151983,0.003093699132310461,,graclus
com-Amazon,lspar,0.2,0.30057,0,306,0,0.0,,,,,0.01701339015554487,0.0030198905715196796,,graclus
com-Amazon,lspar,0.2,0.30057,1,306,0,0.0,,,,,0.01701339015554487,0.003081509911809422,,graclus
com-Amazon,lspar,0.2,0.30057,2,306,0,0.0,,,,,0.01701339015554487,0.0030497396259831396,,graclus
com-Amazon,dspar,0.2,0.20023,0,306,0,0.0,,,,,0.012462130096740052,0.0030555679391691274,,graclus
com-Amazon,dspar,0.2,0.20028,1,306,0,0.0,,,,,0.01196295391376245,0.003094393706197517,,graclus
com-Amazon,dspar,0.2,0.19977,2,306,0,0.0,,,,,0.012732318763785853,0.003106707443189251,,graclus
