arm,gen,detector,is_proxy,d_nom,graph_seed,het_deg,het_size,d_target,mu_target,cal_status,lfr_deg_cv,n,m,d_avg_real,n_comm_planted,mu_real,comm_size_min,comm_size_max,deg_min,deg_max,deg_cv,k_fixed,sparsifier,target_ret,realized_ret,knob,status,m_sparse,Q_base,AMI_base,ARI_base,nc_base,cv_base,T_base,Q_orig_transfer,AMI,ARI,nc_sparse,cv_sparse,AMI_chance,ARI_chance,T_sparsify,T_detect_sparse,T_pipeline,dQ,dAMI,dARI,dcv,speedup_pipeline,speedup_detect_only
B,dcsbm,metis,0,10,3,1,0,11.183,0.57853,ok,2.327,10000,55755,11.151,100,0.5793561115595014,100,100,0,218,1.5885094989698263,100,random,0.15,0.15,0.15,ok,8363,0.4199532152534468,0.682917301904865,0.563602348196505,100,0.016733200530681513,0.213017791043967,0.11635198997986262,0.13986022996143965,0.02473448187516785,100,0.015556349186104046,-7.847190224805786e-05,2.613825141299317e-05,0.0009675499750301242,0.054448515991680324,0.05541606596671045,-0.3036012252735842,-0.5430570719434253,-0.5388678663213372,-0.0011768513445774668,3.8439717314457345,3.9122790982313624
B,dcsbm,metis,0,10,3,1,0,11.183,0.57853,ok,2.327,10000,55755,11.151,100,0.5793561115595014,100,100,0,218,1.5885094989698263,100,random,0.05,0.05,0.05,ok,2788,0.4199532152534468,0.682917301904865,0.563602348196505,100,0.016733200530681513,0.213017791043967,0.05416869387245229,0.13326705813978204,0.018968445821017057,100,0.012884098726725126,0.0013791395262378694,0.0001513611743962625,0.0009349059546366334,0.026231884956359863,0.027166790910996497,-0.36578452138099454,-0.549650243765083,-0.5446339023754879,-0.0038491018039563864,7.841109821982775,8.120567446767538
B,dcsbm,metis,0,25,1,1,0,24.635,0.5976,ok,1.765,10000,123216,24.6432,100,0.6000681729645501,100,100,0,476,1.4506733488728378,100,lspar,0.5,0.50243,0.71875,ok,61907,0.36981213276215796,0.8674901299169319,0.8024006449670006,100,0.016852299546352714,0.2849808959872462,0.38496917218224785,0.9122156465115657,0.8715065557016101,100,0.01489966442575134,0.001736904630181703,0.000156911875711089,0.21262510301312432,0.13521381001919508,0.3478389130323194,0.01515703942008989,0.04472551659463386,0.06910591073460948,-0.0019526351206013738,0.8192898646758571,2.1076315795464238
B,dcsbm,metis,0,25,1,1,0,24.635,0.5976,ok,1.765,10000,123216,24.6432,100,0.6000681729645501,100,100,0,476,1.4506733488728378,100,lspar,0.2,0.19982,0.328125,ok,24621,0.36981213276215796,0.8674901299169319,0.8024006449670006,100,0.016852299546352714,0.2849808959872462,0.3866475631012196,0.9081408909678421,0.8681153925664938,100,0.016673332000533066,-3.200296513539316e-05,6.045624304686295e-05,0.21085604303516448,0.061579510977026075,0.27243555401219055,0.016835430339061652,0.040650761050910256,0.06571474759949325,-0.00017896754581964852,1.046048842709033,4.627852535132442
B,dcsbm,metis,0,25,1,1,0,24.635,0.5976,ok,1.765,10000,123216,24.6432,100,0.6000681729645501,100,100,0,476,1.4506733488728378,100,lspar,0.15,0.15061,0.21875,ok,18557,0.36981213276215796,0.8674901299169319,0.8024006449670006,100,0.016852299546352714,0.2849808959872462,0.38405836404528126,0.895373328682258,0.8484764457972771,100,0.01794435844492636,0.00027033152545038384,5.797046473497565e-05,0.20652993203839287,0.05231915204785764,0.2588490840862505,0.0142462312831233,0.02788319876532619,0.046075800830276514,0.001092058898573646,1.1009538511339232,5.446970847818156
B,dcsbm,metis,0,25,1,1,0,24.635,0.5976,ok,1.765,10000,123216,24.6432,100,0.6000681729645501,100,100,0,476,1.4506733488728378,100,lspar,0.05,0.06959,0.0,floor,8575,0.36981213276215796,0.8674901299169319,0.8024006449670006,100,0.016852299546352714,0.2849808959872462,0.1335988547534967,0.4813460784091853,0.17362066399894335,100,0.012727922061357855,-0.0026900028378024354,-0.00022808253541564143,0.19821068103192374,0.009155839041341096,0.20736652007326484,-0.23621327800866126,-0.38614405150774656,-0.6287799809680572,-0.004124377484994859,1.3742859545820576,31.12559042382464
B,dcsbm,metis,0,25,1,1,0,24.635,0.5976,ok,1.765,10000,123216,24.6432,100,0.6000681729645501,100,100,0,476,1.4506733488728378,100,dspar,0.5,0.50061,0.5,ok,61683,0.36981213276215796,0.8674901299169319,0.8024006449670006,100,0.016852299546352714,0.2849808959872462,0.35690808461315354,0.8511480879495835,0.7696063338749224,100,0.018000000000000002,-0.0005582980499912349,-8.689501391683638e-05,0.03375567100010812,0.239635860954877,0.2733915319549851,-0.012904048149004421,-0.016342041967348342,-0.0327943110920782,0.001147700453647288,1.0423910863273165,1.1892247464619146
B,dcsbm,metis,0,25,1,1,0,24.635,0.5976,ok,1.765,10000,123216,24.6432,100,0.6000681729645501,100,100,0,476,1.4506733488728378,100,dspar,0.2,0.19973,0.2,ok,24610,0.36981213276215796,0.8674901299169319,0.8024006449670006,100,0.016852299546352714,0.2849808959872462,0.12325728318519842,0.25426075669043513,0.08520312214380009,100,0.015297058540778355,0.0011950132632105055,0.00012414709095197478,0.035092627978883684,0.14965157298138365,0.18474420096026734,-0.24655484957695956,-0.6132293732264967,-0.7171975228232005,-0.0015552410055743593,1.542570183561738,1.9042960278319108
B,dcsbm,metis,0,25,1,1,0,24.635,0.5976,ok,1.765,10000,123216,24.6432,100,0.6000681729645501,100,100,0,476,1.4506733488728378,100,dspar,0.15,0.14962,0.15,ok,18435,0.36981213276215796,0.8674901299169319,0.8024006449670006,100,0.016852299546352714,0.2849808959872462,0.09621623472055266,0.18016696863030052,0.04042131105883456,100,0.015491933384829668,0.00046085447242559096,6.492150234901105e-05,0.033626775024458766,0.12014204799197614,0.1537688230164349,-0.27359589804160533,-0.6873231612866313,-0.7619793339081661,-0.0013603661615230467,1.853307389605156,2.372032945586869
B,dcsbm,metis,0,25,1,1,0,24.635,0.5976,ok,1.765,10000,123216,24.6432,100,0.6000681729645501,100,100,0,476,1.4506733488728378,100,dspar,0.05,0.05067,0.05,ok,6243,0.36981213276215796,0.8674901299169319,0.8024006449670006,100,0.016852299546352714,0.2849808959872462,0.05257427318492673,0.1441316402052535,0.023220945277572104,100,0.018000000000000002,-0.002018408629817399,-0.0001562575145654687,0.03401133295847103,0.033301913004834205,0.06731324596330523,-0.3172378595772312,-0.7233584897116784,-0.7791796996894285,0.001147700453647288,4.233652558407287,8.557493257095397
