arm,gen,detector,is_proxy,d_nom,graph_seed,het_deg,het_size,d_target,mu_target,cal_status,lfr_deg_cv,n,m,d_avg_real,n_comm_planted,mu_real,comm_size_min,comm_size_max,deg_min,deg_max,deg_cv,k_fixed,sparsifier,target_ret,realized_ret,knob,status,m_sparse,Q_base,AMI_base,ARI_base,nc_base,cv_base,T_base,Q_orig_transfer,AMI,ARI,nc_sparse,cv_sparse,AMI_chance,ARI_chance,T_sparsify,T_detect_sparse,T_pipeline,dQ,dAMI,dARI,dcv,speedup_pipeline,speedup_detect_only
B,dcsbm_ps,metis,0,10,2,1,1,11.183,0.57853,ok,2.327,10000,55093,11.0186,95,0.5770606066106402,21,468,0,244,1.6554987792286515,95,random,0.5,0.49999,0.5,ok,27546,0.3644144997838686,0.5276901828155371,0.2881240613462059,95,0.023481907929297406,0.22230864100856707,0.2661167767701287,0.30855899230948125,0.12284334487833735,95,0.018452642087245938,0.0006229836960596081,2.7641683447834735e-05,0.0010949280112981796,0.14709756197407842,0.1481924899853766,-0.0982977230137399,-0.2191311905060559,-0.16528071646786852,-0.005029265842051468,1.500134325501273,1.5113006498893733
B,dcsbm_ps,metis,0,10,2,1,1,11.183,0.57853,ok,2.327,10000,55093,11.0186,95,0.5770606066106402,21,468,0,244,1.6554987792286515,95,random,0.2,0.20001,0.2,ok,11019,0.3644144997838686,0.5276901828155371,0.2881240613462059,95,0.023481907929297406,0.22230864100856707,0.13893051494943578,0.13104010813332345,0.023793367741598882,95,0.016263455967290598,0.00023285063616625902,6.43649595748737e-05,0.000742339005228132,0.0796151990070939,0.08035753801232204,-0.2254839848344328,-0.3966500746822137,-0.264330693604607,-0.007218451962006808,2.7664939283540297,2.7922889571469742
B,dcsbm_ps,metis,0,10,2,1,1,11.183,0.57853,ok,2.327,10000,55093,11.0186,95,0.5770606066106402,21,468,0,244,1.6554987792286515,95,random,0.15,0.15,0.15,ok,8264,0.3644144997838686,0.5276901828155371,0.2881240613462059,95,0.023481907929297406,0.22230864100856707,0.11214721603922223,0.11316315601002697,0.016032358184294885,95,0.015728954192825412,-0.001812216129355404,-2.6502036240901408e-05,0.0007239300175569952,0.058569768036250025,0.05929369805380702,-0.25226728374464635,-0.4145270268055102,-0.272091703161911,-0.007752953736471994,3.749279405828753,3.7956209912078824
B,dcsbm_ps,metis,0,10,2,1,1,11.183,0.57853,ok,2.327,10000,55093,11.0186,95,0.5770606066106402,21,468,0,244,1.6554987792286515,95,random,0.05,0.05001,0.05,ok,2755,0.3644144997838686,0.5276901828155371,0.2881240613462059,95,0.023481907929297406,0.22230864100856707,0.05255240952883639,0.11723112829427013,0.014957941103548329,95,0.015049916943292413,-0.0020643597684135047,-0.00031273908733158183,0.000876333040650934,0.022251862043049186,0.02312819508370012,-0.3118620902550322,-0.410459054521267,-0.2731661202426576,-0.008431990986004993,9.61201858614734,9.990563512324561
B,dcsbm_ps,metis,0,10,3,1,1,11.183,0.57853,ok,2.327,10000,55952,11.1904,101,0.5752073205604804,20,444,0,270,1.648944455116466,101,lspar,0.5,0.50386,0.515625,ok,28192,0.36170131214741097,0.5351732010198835,0.2872350682847698,101,0.018558017135459272,0.2230362279806286,0.3539772313559402,0.5281594161137348,0.28414123193389834,101,0.01789301539707603,0.003064385162002565,0.0003067726182830941,0.06848834897391498,0.13602984399767593,0.2045181929715909,-0.007724080791470744,-0.007013784906148679,-0.0030938363508714595,-0.0006650017383832418,1.0905446832869778,1.6396124661029472
B,dcsbm_ps,metis,0,10,3,1,1,11.183,0.57853,ok,2.327,10000,55952,11.1904,101,0.5752073205604804,20,444,0,270,1.648944455116466,101,lspar,0.2,0.15944,0.0,ok,8921,0.36170131214741097,0.5351732010198835,0.2872350682847698,101,0.018558017135459272,0.2230362279806286,0.21269324564520115,0.33038510248213215,0.09629902609539152,101,0.02057133928552052,-0.0018787283132120326,-5.539887826974786e-05,0.09893495193682611,0.011244335968513042,0.11017928790533915,-0.14900806650220982,-0.20478809853775137,-0.19093604218937826,0.0020133221500612496,2.0243026817549485,19.835429020013805
B,dcsbm_ps,metis,0,10,3,1,1,11.183,0.57853,ok,2.327,10000,55952,11.1904,101,0.5752073205604804,20,444,0,270,1.648944455116466,101,lspar,0.15,0.15944,0.0,floor,8921,0.36170131214741097,0.5351732010198835,0.2872350682847698,101,0.018558017135459272,0.2230362279806286,0.21269324564520115,0.33038510248213215,0.09629902609539152,101,0.02057133928552052,0.0025534297630474354,0.00022506582794463322,0.061568114964757115,0.011980729002971202,0.07354884396772832,-0.14900806650220982,-0.20478809853775137,-0.19093604218937826,0.0020133221500612496,3.0324912799240216,18.61624847079973
B,dcsbm_ps,metis,0,10,3,1,1,11.183,0.57853,ok,2.327,10000,55952,11.1904,101,0.5752073205604804,20,444,0,270,1.648944455116466,101,lspar,0.05,0.15944,0.0,floor,8921,0.36170131214741097,0.5351732010198835,0.2872350682847698,101,0.018558017135459272,0.2230362279806286,0.21269324564520115,0.33038510248213215,0.09629902609539152,101,0.02057133928552052,-0.00014732855563281762,-2.8620840992997908e-05,0.06158645293908194,0.011831326002720743,0.07341777894180268,-0.14900806650220982,-0.20478809853775137,-0.19093604218937826,0.0020133221500612496,3.0379048671225335,18.85132976044604
B,dcsbm_ps,metis,0,10,3,1,1,11.183,0.57853,ok,2.327,10000,55952,11.1904,101,0.5752073205604804,20,444,0,270,1.648944455116466,101,dspar,0.5,0.49852,0.5,ok,27893,0.36170131214741097,0.5351732010198835,0.2872350682847698,101,0.018558017135459272,0.2230362279806286,0.241278013774716,0.26251961391751816,0.07539260783195789,101,0.014105318146004363,0.0016128609346183819,0.00012374624025341795,0.009550705028232187,0.164225798973348,0.17377650400158018,-0.12042329837269497,-0.27265358710236537,-0.2118424604528119,-0.004452698989454908,1.2834659625710994,1.3581071267421563
B,dcsbm_ps,metis,0,10,3,1,1,11.183,0.57853,ok,2.327,10000,55952,11.1904,101,0.5752073205604804,20,444,0,270,1.648944455116466,101,dspar,0.2,0.19801,0.2,ok,11079,0.36170131214741097,0.5351732010198835,0.2872350682847698,101,0.018558017135459272,0.2230362279806286,0.16090304944936665,0.13294176576468744,0.020077462463915802,101,0.014528592498931202,0.001682004383990587,0.00013345177678680993,0.010474513983353972,0.07433037494774908,0.08480488893110305,-0.20079826269804432,-0.4022314352551961,-0.267157605820854,-0.00402942463652807,2.6299925722658166,3.0006067928140157
