gen,het_deg,het_size,d_nom,graph_seed,d_avg,mu_real,deg_cv,m,k,sparsifier,target_ret,realized_ret,status,n_metis_seeds,Q_base_mean,Q_base_std,Q_base_min,Q_base_max,AMI_base_mean,AMI_base_std,AMI_base_min,AMI_base_max,Q_sparse_mean,Q_sparse_std,Q_sparse_min,Q_sparse_max,AMI_sparse_mean,AMI_sparse_std,AMI_sparse_min,AMI_sparse_max,dQ,dAMI,worstcase_dQ,worstcase_dAMI
dcsbm,1,0,200,3,220.0318,0.676354054277609,1.1389914183767131,1100159,100,lspar,0.15,0.14612,ok,10,0.2779248475699191,0.006771056985188547,0.2681363120543713,0.28880112252451223,0.9437039381390131,0.011468332665409108,0.9280503719796377,0.9580349642431721,0.2882171881308454,0.004204065608692394,0.28100039472392924,0.2942259044585086,0.9613739852074795,0.007689567160672438,0.9468930835186995,0.9712066285316197,0.010292340560926316,0.01767004706846642,-0.007800727800582996,-0.011141880724472641
dcsbm,1,0,200,3,220.0318,0.676354054277609,1.1389914183767131,1100159,100,dspar,0.5,0.49974,ok,10,0.2779248475699191,0.006771056985188547,0.2681363120543713,0.28880112252451223,0.9437039381390131,0.011468332665409108,0.9280503719796377,0.9580349642431721,0.3076563428763242,0.005921704525716204,0.30115293034216456,0.3136221784461139,0.9886178061052675,0.011316148652302339,0.976074204503931,1.0,0.02973149530640512,0.044913867966254406,0.012351807817652327,0.01803924026075887
dcsbm,1,0,200,3,220.0318,0.676354054277609,1.1389914183767131,1100159,100,dspar,0.2,0.19957,ok,10,0.2779248475699191,0.006771056985188547,0.2681363120543713,0.28880112252451223,0.9437039381390131,0.011468332665409108,0.9280503719796377,0.9580349642431721,0.3124791458419419,0.0032697530979591974,0.30267224001659954,0.3136221784461139,0.9977781939211388,0.0062747091454566925,0.9789614779596959,1.0,0.03455429827202283,0.05407425578212566,0.013871117492087304,0.020926513716523765
dcsbm,1,0,200,3,220.0318,0.676354054277609,1.1389914183767131,1100159,100,dspar,0.15,0.14942,ok,10,0.2779248475699191,0.006771056985188547,0.2681363120543713,0.28880112252451223,0.9437039381390131,0.011468332665409108,0.9280503719796377,0.9580349642431721,0.31090637709117347,0.004140869710405711,0.30299927324140147,0.3136221784461139,0.9954221667282825,0.006996484724523916,0.9813999355903686,1.0,0.03298152952125438,0.051718228589269444,0.014198150716889235,0.023364971347196506
dcsbm,1,0,200,3,220.0318,0.676354054277609,1.1389914183767131,1100159,100,random,0.5,0.5,ok,10,0.2779248475699191,0.006771056985188547,0.2681363120543713,0.28880112252451223,0.9437039381390131,0.011468332665409108,0.9280503719796377,0.9580349642431721,0.2783294159619841,0.005567235166993788,0.2718817880203366,0.2879864291851125,0.9425096529494199,0.011021273805887606,0.9248294771871215,0.9603863262353999,0.0004045683920649856,-0.0011942851895931916,-0.016919334504175654,-0.03320548705605064
dcsbm,1,0,200,3,220.0318,0.676354054277609,1.1389914183767131,1100159,100,random,0.2,0.2,ok,10,0.2779248475699191,0.006771056985188547,0.2681363120543713,0.28880112252451223,0.9437039381390131,0.011468332665409108,0.9280503719796377,0.9580349642431721,0.2869763721957904,0.003202020383797071,0.281079268150443,0.2922006628780996,0.9495967533440531,0.006486056749167329,0.9366361218214948,0.9591754860571694,0.009051524625871332,0.005892815205040036,-0.007721854374069248,-0.021398842421677333
dcsbm,1,0,200,3,220.0318,0.676354054277609,1.1389914183767131,1100159,100,random,0.15,0.15,ok,10,0.2779248475699191,0.006771056985188547,0.2681363120543713,0.28880112252451223,0.9437039381390131,0.011468332665409108,0.9280503719796377,0.9580349642431721,0.28601520010128473,0.009012349140297637,0.2710700904309459,0.29778607079099845,0.9458695794721217,0.017006088761782275,0.9189316186247325,0.9690189551956396,0.008090352531365641,0.002165641333108592,-0.017731032093566357,-0.039103345618439644
sbm_ps,0,1,10,1,11.113,0.5759380905246109,0.29436458248790126,55565,128,lspar,0.5,0.4965,ok,10,0.3432970635683016,0.0020624338381277393,0.33937581839378483,0.3456577009281767,0.6195874205507769,0.010383256112780702,0.5987855075442565,0.6327186988006546,0.32359812810765726,0.0016639409673164587,0.3210451929281982,0.32681671134713886,0.6548240745286253,0.004149522197194432,0.6502930449279278,0.6653421077677767,-0.01969893546064433,0.035236653977848476,-0.024612507999978495,0.017574346127273266
sbm_ps,0,1,10,1,11.113,0.5759380905246109,0.29436458248790126,55565,128,lspar,0.2,0.16314,ok,10,0.3432970635683016,0.0020624338381277393,0.33937581839378483,0.3456577009281767,0.6195874205507769,0.010383256112780702,0.5987855075442565,0.6327186988006546,0.19824074374376977,0.00046357142050567615,0.19730620246101419,0.199033547451797,0.3283536052752369,0.0025449191357438568,0.3230054138024117,0.3321239830690736,-0.14505631982453182,-0.29123381527554,-0.14835149846716253,-0.30971328499824285
sbm_ps,0,1,10,1,11.113,0.5759380905246109,0.29436458248790126,55565,128,lspar,0.15,0.16314,floor,10,0.3432970635683016,0.0020624338381277393,0.33937581839378483,0.3456577009281767,0.6195874205507769,0.010383256112780702,0.5987855075442565,0.6327186988006546,0.19824074374376977,0.00046357142050567615,0.19730620246101419,0.199033547451797,0.3283536052752369,0.0025449191357438568,0.3230054138024117,0.3321239830690736,-0.14505631982453182,-0.29123381527554,-0.14835149846716253,-0.30971328499824285
sbm_ps,0,1,10,1,11.113,0.5759380905246109,0.29436458248790126,55565,128,dspar,0.5,0.50094,ok,10,0.3432970635683016,0.0020624338381277393,0.33937581839378483,0.3456577009281767,0.6195874205507769,0.010383256112780702,0.5987855075442565,0.6327186988006546,0.22275071400914145,0.0009796052934157298,0.22052277622297606,0.2243577195494151,0.20011164342299778,0.004395641330150977,0.1937026790549182,0.2097453210027073,-0.12054634955916013,-0.41947577712777906,-0.12513492470520066,-0.43901601974573634
sbm_ps,0,1,10,1,11.113,0.5759380905246109,0.29436458248790126,55565,128,dspar,0.2,0.19955,ok,10,0.3432970635683016,0.0020624338381277393,0.33937581839378483,0.3456577009281767,0.6195874205507769,0.010383256112780702,0.5987855075442565,0.6327186988006546,0.1639272145619526,0.0003417476188268104,0.16321913459720427,0.1644605929634813,0.13005504113404248,0.001856943102831332,0.12764594622600403,0.13406452273184752,-0.17936984900634897,-0.4895323794167344,-0.18243856633097244,-0.5050727525746506
sbm_ps,0,1,10,1,11.113,0.5759380905246109,0.29436458248790126,55565,128,dspar,0.15,0.14952,ok,10,0.3432970635683016,0.0020624338381277393,0.33937581839378483,0.3456577009281767,0.6195874205507769,0.010383256112780702,0.5987855075442565,0.6327186988006546,0.1411254822467099,0.0003021842164502811,0.14057954229487116,0.14160656662091925,0.12703218359572577,0.0033463110262436715,0.12197676128533225,0.13449618554171314,-0.2021715813215917,-0.4925552369550511,-0.20507815863330556,-0.5107419375153224
sbm_ps,0,1,10,1,11.113,0.5759380905246109,0.29436458248790126,55565,128,random,0.5,0.49999,ok,10,0.3432970635683016,0.0020624338381277393,0.33937581839378483,0.3456577009281767,0.6195874205507769,0.010383256112780702,0.5987855075442565,0.6327186988006546,0.2236629152149688,0.0009074759310496032,0.22212328529363734,0.22514527606344006,0.2053288565143924,0.003555073865735781,0.20136454576961169,0.21284020855535246,-0.11963414835333278,-0.4142585640363845,-0.12353441563453937,-0.43135415303104285
sbm_ps,0,1,10,1,11.113,0.5759380905246109,0.29436458248790126,55565,128,random,0.2,0.2,ok,10,0.3432970635683016,0.0020624338381277393,0.33937581839378483,0.3456577009281767,0.6195874205507769,0.010383256112780702,0.5987855075442565,0.6327186988006546,0.16076255998956576,0.0003689317879150159,0.15999386423033918,0.16145008894785032,0.12616976068389943,0.0017017135539098885,0.12360621135251502,0.1284981846980517,-0.18253450357873582,-0.49341765986687747,-0.18566383669783754,-0.5091124874481395
sbm_ps,0,1,10,1,11.113,0.5759380905246109,0.29436458248790126,55565,128,random,0.15,0.15,ok,10,0.3432970635683016,0.0020624338381277393,0.33937581839378483,0.3456577009281767,0.6195874205507769,0.010383256112780702,0.5987855075442565,0.6327186988006546,0.13909023172530582,0.00023581092009190342,0.13868805186228234,0.13962356677417573,0.12684882041424636,0.0018327717628273189,0.12348045586727514,0.12894091310952296,-0.20420683184299576,-0.4927386001365305,-0.20696964906589438,-0.5092382429333794
sbm_ps,0,1,10,2,11.1794,0.5773655115659159,0.2921535131003704,55897,95,lspar,0.5,0.49529,ok,10,0.32993656745699596,0.0021835376406422378,0.3262561147284395,0.3336262083863201,0.5280189254175252,0.009832705436239661,0.5111500446613492,0.5447913856642499,0.3121237759752907,0.0026286231638089053,0.30744325885478846,0.31633519477258126,0.6115142167221564,0.012407980009116172,0.5915105729064275,0.6308654418062254,-0.01781279148170528,0.08349529130463129,-0.026182949531531663,0.04671918724217761
sbm_ps,0,1,10,2,11.1794,0.5773655115659159,0.2921535131003704,55897,95,lspar,0.2,0.16453,ok,10,0.32993656745699596,0.0021835376406422378,0.3262561147284395,0.3336262083863201,0.5280189254175252,0.009832705436239661,0.5111500446613492,0.5447913856642499,0.19264789581460148,0.0006969179530950463,0.19158663356575859,0.19358868568101073,0.2804284763314677,0.0035368198694472304,0.2748220869251014,0.28758220157482844,-0.13728867164239447,-0.24759044908605743,-0.14203957482056154,-0.2699692987391485
sbm_ps,0,1,10,2,11.1794,0.5773655115659159,0.2921535131003704,55897,95,lspar,0.15,0.16453,floor,10,0.32993656745699596,0.0021835376406422378,0.3262561147284395,0.3336262083863201,0.5280189254175252,0.009832705436239661,0.5111500446613492,0.5447913856642499,0.19264789581460148,0.0006969179530950463,0.19158663356575859,0.19358868568101073,0.2804284763314677,0.0035368198694472304,0.2748220869251014,0.28758220157482844,-0.13728867164239447,-0.24759044908605743,-0.14203957482056154,-0.2699692987391485
sbm_ps,0,1,10,2,11.1794,0.5773655115659159,0.2921535131003704,55897,95,dspar,0.5,0.50056,ok,10,0.32993656745699596,0.0021835376406422378,0.3262561147284395,0.3336262083863201,0.5280189254175252,0.009832705436239661,0.5111500446613492,0.5447913856642499,0.21893509477708156,0.0004347354256824526,0.21839842642164986,0.2200498848733002,0.15211248462716248,0.0032204679058304405,0.14812199154834388,0.15828705185386807,-0.11100147267991439,-0.3759064407903627,-0.11522778196467026,-0.396669394115906
sbm_ps,0,1,10,2,11.1794,0.5773655115659159,0.2921535131003704,55897,95,dspar,0.2,0.20146,ok,10,0.32993656745699596,0.0021835376406422378,0.3262561147284395,0.3336262083863201,0.5280189254175252,0.009832705436239661,0.5111500446613492,0.5447913856642499,0.16376505532357805,0.0005742000541133116,0.16301464893741435,0.16507393099445727,0.09719896751096224,0.002063086441986202,0.09352425198765049,0.09965140136540548,-0.1661715121334179,-0.4308199579065629,-0.17061155944890577,-0.45126713367659943
sbm_ps,0,1,10,2,11.1794,0.5773655115659159,0.2921535131003704,55897,95,dspar,0.15,0.1492,ok,10,0.32993656745699596,0.0021835376406422378,0.3262561147284395,0.3336262083863201,0.5280189254175252,0.009832705436239661,0.5111500446613492,0.5447913856642499,0.14015077224140113,0.00043847870045557593,0.13950839566576226,0.14104567140042962,0.09637524260937855,0.001963299302452209,0.09307439385924221,0.09982607656924625,-0.18978579521559483,-0.4316436828081466,-0.19411781272055786,-0.4517169918050077
sbm_ps,0,1,10,2,11.1794,0.5773655115659159,0.2921535131003704,55897,95,random,0.5,0.49999,ok,10,0.32993656745699596,0.0021835376406422378,0.3262561147284395,0.3336262083863201,0.5280189254175252,0.009832705436239661,0.5111500446613492,0.5447913856642499,0.21957092119547444,0.0006022969228321331,0.21884847040534858,0.22074377305333384,0.15832923899844556,0.0027739300986747728,0.15406502923453314,0.16262221158925003,-0.11036564626152151,-0.3696896864190796,-0.11477773798097154,-0.39072635642971676
sbm_ps,0,1,10,2,11.1794,0.5773655115659159,0.2921535131003704,55897,95,random,0.2,0.19999,ok,10,0.32993656745699596,0.0021835376406422378,0.3262561147284395,0.3336262083863201,0.5280189254175252,0.009832705436239661,0.5111500446613492,0.5447913856642499,0.16156416014581218,0.0005285625194400254,0.16052098312955115,0.16216414594649697,0.1002246172992219,0.002559592106981601,0.09599945992739309,0.10436738192486586,-0.16837240731118377,-0.42779430811830327,-0.17310522525676897,-0.4487919257368568
sbm_ps,0,1,10,2,11.1794,0.5773655115659159,0.2921535131003704,55897,95,random,0.15,0.15001,ok,10,0.32993656745699596,0.0021835376406422378,0.3262561147284395,0.3336262083863201,0.5280189254175252,0.009832705436239661,0.5111500446613492,0.5447913856642499,0.13958501833995854,0.00022037592426836123,0.13916266922046208,0.13984318619245967,0.09611156636601016,0.0018879393841186563,0.09340711312571867,0.10095632487022335,-0.19035154911703742,-0.431907359051515,-0.19446353916585804,-0.4513842725385312
sbm_ps,0,1,10,3,11.2202,0.5802570364164632,0.2975320988917122,56101,101,lspar,0.5,0.50318,ok,10,0.3279175361588599,0.001511402828608128,0.3242414390162401,0.32970185676264685,0.5482125603456313,0.009575115648698753,0.5298383898264598,0.565568366473143,0.308756485272224,0.0012635581116269793,0.3069839076828598,0.31119432249065765,0.6087062476442209,0.00495000734202434,0.597910965312216,0.6145518638526368,-0.01916105088663589,0.060493687298589616,-0.022717949079787025,0.03234259883907298
sbm_ps,0,1,10,3,11.2202,0.5802570364164632,0.2975320988917122,56101,101,lspar,0.2,0.16338,ok,10,0.3279175361588599,0.001511402828608128,0.3242414390162401,0.32970185676264685,0.5482125603456313,0.009575115648698753,0.5298383898264598,0.565568366473143,0.19191804593698164,0.0005541270618216485,0.1906932661070757,0.19245565954688207,0.289405360192363,0.0027808120727890375,0.2840935735070265,0.2924446629249388,-0.13599949022187824,-0.25880720015326825,-0.13900859065557114,-0.2814747929661165
sbm_ps,0,1,10,3,11.2202,0.5802570364164632,0.2975320988917122,56101,101,lspar,0.15,0.16338,floor,10,0.3279175361588599,0.001511402828608128,0.3242414390162401,0.32970185676264685,0.5482125603456313,0.009575115648698753,0.5298383898264598,0.565568366473143,0.19191804593698164,0.0005541270618216485,0.1906932661070757,0.19245565954688207,0.289405360192363,0.0027808120727890375,0.2840935735070265,0.2924446629249388,-0.13599949022187824,-0.25880720015326825,-0.13900859065557114,-0.2814747929661165
sbm_ps,0,1,10,3,11.2202,0.5802570364164632,0.2975320988917122,56101,101,dspar,0.5,0.50095,ok,10,0.3279175361588599,0.001511402828608128,0.3242414390162401,0.32970185676264685,0.5482125603456313,0.009575115648698753,0.5298383898264598,0.565568366473143,0.21538292110182336,0.0007240077457509577,0.21404188321931522,0.21648633583924573,0.1574800768275016,0.002075739485272712,0.1549316447580404,0.1612019937714132,-0.11253461505703652,-0.39073248351812967,-0.11565997354333163,-0.4106367217151026
sbm_ps,0,1,10,3,11.2202,0.5802570364164632,0.2975320988917122,56101,101,dspar,0.2,0.20123,ok,10,0.3279175361588599,0.001511402828608128,0.3242414390162401,0.32970185676264685,0.5482125603456313,0.009575115648698753,0.5298383898264598,0.565568366473143,0.16220059680823257,0.0003172798938401418,0.1617946352420497,0.1628652874615556,0.1000709106703678,0.0017650937322374537,0.09759720189100289,0.10347447657840954,-0.1657169393506273,-0.4481416496752635,-0.16790722152059714,-0.4679711645821401
sbm_ps,0,1,10,3,11.2202,0.5802570364164632,0.2975320988917122,56101,101,dspar,0.15,0.14984,ok,10,0.3279175361588599,0.001511402828608128,0.3242414390162401,0.32970185676264685,0.5482125603456313,0.009575115648698753,0.5298383898264598,0.565568366473143,0.13984849239780775,0.0004684813310501154,0.13924633498303857,0.14069255790185928,0.10018733804105322,0.0019631729186204354,0.09710511783770256,0.10226888194156862,-0.18806904376105213,-0.44802522230457803,-0.19045552177960828,-0.4684632486354404
sbm_ps,0,1,10,3,11.2202,0.5802570364164632,0.2975320988917122,56101,101,random,0.5,0.49999,ok,10,0.3279175361588599,0.001511402828608128,0.3242414390162401,0.32970185676264685,0.5482125603456313,0.009575115648698753,0.5298383898264598,0.565568366473143,0.2149700486130813,0.000718901537660344,0.2136505788274074,0.21598401087884045,0.15596349643135451,0.004817370185979086,0.14901673773622326,0.16285882374823507,-0.11294748754577857,-0.3922490639142767,-0.11605127793523945,-0.41655162873691975
sbm_ps,0,1,10,3,11.2202,0.5802570364164632,0.2975320988917122,56101,101,random,0.2,0.2,ok,10,0.3279175361588599,0.001511402828608128,0.3242414390162401,0.32970185676264685,0.5482125603456313,0.009575115648698753,0.5298383898264598,0.565568366473143,0.15910082006885068,0.0005042756837388594,0.15842396254872682,0.16000888083209008,0.10114529584613807,0.002071423985426257,0.09869608823671565,0.1061192229278478,-0.1688167160900092,-0.4470672644994932,-0.17127789421392003,-0.46687227823642735
sbm_ps,0,1,10,3,11.2202,0.5802570364164632,0.2975320988917122,56101,101,random,0.15,0.15,ok,10,0.3279175361588599,0.001511402828608128,0.3242414390162401,0.32970185676264685,0.5482125603456313,0.009575115648698753,0.5298383898264598,0.565568366473143,0.13744541471240365,0.0003565459681521634,0.13703092103597433,0.1383691009969144,0.1006607986627106,0.0024662335053289453,0.09773546270411475,0.10548817679868298,-0.19047212144645623,-0.44755176168292066,-0.19267093572667252,-0.46783290376902825
sbm_ps,0,1,25,1,24.6564,0.5971918041563246,0.19603017030295386,123282,128,lspar,0.5,0.50187,ok,10,0.28947099306812263,0.0018924851969409425,0.2869909928068803,0.2924401590505086,0.7756826844419616,0.00681609256375763,0.7627385241054624,0.787374148221028,0.29245460688749053,0.000984273858460543,0.29069480144232646,0.2940938823893835,0.8054147378292129,0.00483761780561783,0.7954647904468533,0.8124210152915654,0.002983613819367903,0.029732053387251267,-0.0017453576081821187,0.008090642225825229
sbm_ps,0,1,25,1,24.6564,0.5971918041563246,0.19603017030295386,123282,128,lspar,0.2,0.19965,ok,10,0.28947099306812263,0.0018924851969409425,0.2869909928068803,0.2924401590505086,0.7756826844419616,0.00681609256375763,0.7627385241054624,0.787374148221028,0.2789060675889419,0.0010034249022424857,0.27735241704350877,0.2807909059854566,0.7859630682024034,0.001725733491258186,0.7839643078917871,0.7883547701461273,-0.010564925479180753,0.010280383760441714,-0.015087742006999805,-0.003409840329240965
sbm_ps,0,1,25,1,24.6564,0.5971918041563246,0.19603017030295386,123282,128,lspar,0.15,0.14518,ok,10,0.28947099306812263,0.0018924851969409425,0.2869909928068803,0.2924401590505086,0.7756826844419616,0.00681609256375763,0.7627385241054624,0.787374148221028,0.26808802261966547,0.0009867632598865629,0.2664925156095135,0.26957645659034185,0.7499650334737987,0.0021309646991591125,0.7464843117254112,0.7545985624083869,-0.02138297044845716,-0.02571765096816292,-0.025947643440995094,-0.04088983649561684
sbm_ps,0,1,25,1,24.6564,0.5971918041563246,0.19603017030295386,123282,128,dspar,0.5,0.49983,ok,10,0.28947099306812263,0.0018924851969409425,0.2869909928068803,0.2924401590505086,0.7756826844419616,0.00681609256375763,0.7627385241054624,0.787374148221028,0.24714733489911556,0.002996969687250852,0.2428550527118816,0.2502847249269548,0.6263859504928991,0.008560501062496673,0.6144115208612815,0.6396737829969737,-0.04232365816900707,-0.1492967339490625,-0.04958510633862698,-0.17296262735974655
sbm_ps,0,1,25,1,24.6564,0.5971918041563246,0.19603017030295386,123282,128,dspar,0.2,0.19969,ok,10,0.28947099306812263,0.0018924851969409425,0.2869909928068803,0.2924401590505086,0.7756826844419616,0.00681609256375763,0.7627385241054624,0.787374148221028,0.09949085492770231,0.0004961818734341472,0.09883971275809561,0.10031587067224709,0.1604432051359029,0.002540166728322954,0.1566642420354291,0.16494487092858875,-0.1899801381404203,-0.6152394793060587,-0.19360044629241296,-0.630709906185599
sbm_ps,0,1,25,1,24.6564,0.5971918041563246,0.19603017030295386,123282,128,dspar,0.15,0.14961,ok,10,0.28947099306812263,0.0018924851969409425,0.2869909928068803,0.2924401590505086,0.7756826844419616,0.00681609256375763,0.7627385241054624,0.787374148221028,0.08948403763056934,0.0004171454964738545,0.0888387541893903,0.0901441580635066,0.13513308254864556,0.0012894662911288697,0.13270798898384403,0.13664404301109281,-0.1999869554375533,-0.6405496018933161,-0.20360140486111827,-0.654666159237184
sbm_ps,0,1,25,1,24.6564,0.5971918041563246,0.19603017030295386,123282,128,random,0.5,0.5,ok,10,0.28947099306812263,0.0018924851969409425,0.2869909928068803,0.2924401590505086,0.7756826844419616,0.00681609256375763,0.7627385241054624,0.787374148221028,0.24873160917613496,0.0024615505292760963,0.24553575287634702,0.2550587687422359,0.619830025071604,0.010305500480651266,0.6067803485705805,0.6383859597154427,-0.04073938389198767,-0.15585265937035764,-0.046904406174161556,-0.18059379965044753
sbm_ps,0,1,25,1,24.6564,0.5971918041563246,0.19603017030295386,123282,128,random,0.2,0.2,ok,10,0.28947099306812263,0.0018924851969409425,0.2869909928068803,0.2924401590505086,0.7756826844419616,0.00681609256375763,0.7627385241054624,0.787374148221028,0.09957484571110442,0.0006453304920170355,0.09858805179158459,0.10051879091679491,0.1570296092646639,0.001633519049119028,0.1540867479730183,0.16013311625962798,-0.1898961473570182,-0.6186530751772977,-0.193852107258924,-0.6332874002480098
sbm_ps,0,1,25,1,24.6564,0.5971918041563246,0.19603017030295386,123282,128,random,0.15,0.15,ok,10,0.28947099306812263,0.0018924851969409425,0.2869909928068803,0.2924401590505086,0.7756826844419616,0.00681609256375763,0.7627385241054624,0.787374148221028,0.08935540480590869,0.0005437777305865965,0.08847967882625987,0.09010179493204006,0.12937529751106452,0.001773110742444045,0.12634687975543613,0.13310429829715445,-0.20011558826221393,-0.6463073869308971,-0.2039604802242487,-0.6610272684655919
sbm_ps,0,1,25,2,24.4118,0.5958675722396546,0.19696823126633037,122059,95,lspar,0.5,0.50224,ok,10,0.27408846911090556,0.0029656351452869364,0.2702354402655448,0.2802476493750022,0.721381003988004,0.01213153192175471,0.7020076128383292,0.7448187180082583,0.2777237850667619,0.0019246301046853959,0.27546877389305524,0.2803277977158706,0.7760733178404888,0.006504833564917115,0.7664345495067154,0.7854778827605433,0.003635315955856311,0.05469231385248485,-0.0047788754819469426,0.02161583149845714
sbm_ps,0,1,25,2,24.4118,0.5958675722396546,0.19696823126633037,122059,95,lspar,0.2,0.20105,ok,10,0.27408846911090556,0.0029656351452869364,0.2702354402655448,0.2802476493750022,0.721381003988004,0.01213153192175471,0.7020076128383292,0.7448187180082583,0.2639424652134551,0.0019986428384809085,0.26147919402135134,0.26659153502127786,0.7437636670334397,0.005092438313049224,0.7347833897694678,0.7520478867017795,-0.010146003897450462,0.02238266304543568,-0.018768455353650848,-0.010035328238790497
sbm_ps,0,1,25,2,24.4118,0.5958675722396546,0.19696823126633037,122059,95,lspar,0.15,0.1451,ok,10,0.27408846911090556,0.0029656351452869364,0.2702354402655448,0.2802476493750022,0.721381003988004,0.01213153192175471,0.7020076128383292,0.7448187180082583,0.244468936162902,0.0013670919877069225,0.2422272107888045,0.24692077462357606,0.6711509229374808,0.0027455066276609167,0.6665035885238656,0.6754836785900687,-0.02961953294800357,-0.05023008105052318,-0.03802043858619769,-0.07831512948439268
sbm_ps,0,1,25,2,24.4118,0.5958675722396546,0.19696823126633037,122059,95,dspar,0.5,0.50256,ok,10,0.27408846911090556,0.0029656351452869364,0.2702354402655448,0.2802476493750022,0.721381003988004,0.01213153192175471,0.7020076128383292,0.7448187180082583,0.22454824609290527,0.004564461379692146,0.21335533716583113,0.23063205758323302,0.520455042780507,0.017062747579285473,0.4805556410287663,0.5417010270523666,-0.04954022301800029,-0.20092596120749695,-0.06689231220917105,-0.264263076979492
sbm_ps,0,1,25,2,24.4118,0.5958675722396546,0.19696823126633037,122059,95,dspar,0.2,0.19964,ok,10,0.27408846911090556,0.0029656351452869364,0.2702354402655448,0.2802476493750022,0.721381003988004,0.01213153192175471,0.7020076128383292,0.7448187180082583,0.09779070920054353,0.000444436103634447,0.09716152395068128,0.09850506001477517,0.12300759215454755,0.0012604764769205813,0.12049155591451484,0.12455260011493301,-0.17629775991036203,-0.5983734118334564,-0.1830861254243209,-0.6243271620937434
sbm_ps,0,1,25,2,24.4118,0.5958675722396546,0.19696823126633037,122059,95,dspar,0.15,0.14979,ok,10,0.27408846911090556,0.0029656351452869364,0.2702354402655448,0.2802476493750022,0.721381003988004,0.01213153192175471,0.7020076128383292,0.7448187180082583,0.08912470050513609,0.00022321288804026681,0.08869797391224882,0.08958968160990743,0.10628815871175006,0.0024865264305299864,0.10272502704696337,0.10988594101877648,-0.18496376860576946,-0.615092845276254,-0.19154967546275337,-0.6420936909612949
sbm_ps,0,1,25,2,24.4118,0.5958675722396546,0.19696823126633037,122059,95,random,0.5,0.5,ok,10,0.27408846911090556,0.0029656351452869364,0.2702354402655448,0.2802476493750022,0.721381003988004,0.01213153192175471,0.7020076128383292,0.7448187180082583,0.22842533478110064,0.004261416825897997,0.21952917577965708,0.23415244120342565,0.5317837633232421,0.01677563093777608,0.49165953293097026,0.5500298863360669,-0.04566313432980493,-0.1895972406647619,-0.0607184735953451,-0.253159185077288
sbm_ps,0,1,25,2,24.4118,0.5958675722396546,0.19696823126633037,122059,95,random,0.2,0.2,ok,10,0.27408846911090556,0.0029656351452869364,0.2702354402655448,0.2802476493750022,0.721381003988004,0.01213153192175471,0.7020076128383292,0.7448187180082583,0.09845058825416522,0.0007221964033862956,0.09720938174244674,0.09995429874189714,0.1257842285962685,0.003011201895579372,0.12134178917622726,0.13009758343963262,-0.17563788085674034,-0.5955967753917355,-0.18303826763255543,-0.623476928832031
sbm_ps,0,1,25,2,24.4118,0.5958675722396546,0.19696823126633037,122059,95,random,0.15,0.15,ok,10,0.27408846911090556,0.0029656351452869364,0.2702354402655448,0.2802476493750022,0.721381003988004,0.01213153192175471,0.7020076128383292,0.7448187180082583,0.0892281896317343,0.00028562566190882887,0.08876391649898464,0.08979662484591953,0.10653838668441248,0.0016837157888226837,0.10384331586215288,0.11019747217880795,-0.18486027947917127,-0.6148426173035915,-0.19148373287601755,-0.6409754021461054
sbm_ps,0,1,25,3,24.5644,0.5994610086140919,0.20071821629788988,122822,101,lspar,0.5,0.49831,ok,10,0.2802005131235107,0.0014204897517274481,0.2779426126173275,0.28221861642947776,0.7465656475703346,0.008243589707433788,0.7334768705674556,0.7568327572015501,0.2836262889765593,0.0022873575106508205,0.277621853231443,0.28626594892731194,0.7905611925817486,0.007882560601845244,0.7720476065829102,0.800899127002089,0.003425775853048596,0.043995545011414006,-0.004596763198034759,0.015214849381360085
sbm_ps,0,1,25,3,24.5644,0.5994610086140919,0.20071821629788988,122822,101,lspar,0.2,0.20048,ok,10,0.2802005131235107,0.0014204897517274481,0.2779426126173275,0.28221861642947776,0.7465656475703346,0.008243589707433788,0.7334768705674556,0.7568327572015501,0.2689681261001763,0.0014227528029134079,0.26693487422884393,0.27134963387045563,0.7532342067282113,0.0034089373403149202,0.7471884167276506,0.7581894748339624,-0.0112323870233344,0.0066685591578766745,-0.015283742200633832,-0.009644340473899504
sbm_ps,0,1,25,3,24.5644,0.5994610086140919,0.20071821629788988,122822,101,lspar,0.15,0.14534,ok,10,0.2802005131235107,0.0014204897517274481,0.2779426126173275,0.28221861642947776,0.7465656475703346,0.008243589707433788,0.7334768705674556,0.7568327572015501,0.2515427024970557,0.0022846825727172253,0.24846548836167925,0.25550707159527786,0.6960990781881462,0.00521317428240055,0.6841500186948741,0.7026735750409633,-0.028657810626455005,-0.05046656938218841,-0.03375312806779851,-0.07268273850667595
sbm_ps,0,1,25,3,24.5644,0.5994610086140919,0.20071821629788988,122822,101,dspar,0.5,0.49873,ok,10,0.2802005131235107,0.0014204897517274481,0.2779426126173275,0.28221861642947776,0.7465656475703346,0.008243589707433788,0.7334768705674556,0.7568327572015501,0.22946836485455607,0.002455101866687667,0.22607055148980645,0.23400004968060276,0.5493163151830766,0.013299382860341878,0.5310867278026332,0.5710990998933824,-0.05073214826895461,-0.19724933238725806,-0.05614806493967131,-0.22574602939891686
