network,arm,target_ret,realized_ret,seed,n_clusters,frag_nodes,frag_node_frac,AMI,ARI,NMI,AMI_chance,avgF1_ge3,avgF1_chance,resolution,detector
email-Eu-core,lspar,0.5,0.50205,6,8,0,0.0,0.4874594366823616,0.3128431963580608,0.5173049832445504,0.005471108870273477,,,,metis
email-Eu-core,lspar,0.5,0.50205,7,8,0,0.0,0.5068413979730152,0.34732392546470714,0.5355583466912586,-0.0010352084337433949,,,,metis
email-Eu-core,lspar,0.5,0.50205,8,8,0,0.0,0.5180614661391335,0.3503351769797708,0.5461250502512566,0.0019167401574257392,,,,metis
email-Eu-core,lspar,0.5,0.50205,9,8,0,0.0,0.49646074200924767,0.3178248166303466,0.5257821886404546,-0.007427190788668185,,,,metis
email-Eu-core,dspar,0.5,0.49689,0,8,0,0.0,0.5455735836777194,0.3782181210602545,0.5720351198721101,-0.00468268903280248,,,,metis
email-Eu-core,dspar,0.5,0.50268,1,8,0,0.0,0.5097689236247682,0.3430846260013139,0.5383153752879929,-0.00011522126255991654,,,,metis
email-Eu-core,dspar,0.5,0.49533,2,8,0,0.0,0.5316375396911898,0.3710715531775893,0.5589105686328326,-0.002421954183583227,,,,metis
email-Eu-core,dspar,0.5,0.49689,3,8,0,0.0,0.5332886098072954,0.3504647445637879,0.5604655077611328,-0.0036212923132287462,,,,metis
email-Eu-core,dspar,0.5,0.50268,4,8,0,0.0,0.5433170390165397,0.3832712568369221,0.5699099752266015,-0.00023341569654554035,,,,metis
email-Eu-core,dspar,0.5,0.49533,5,8,0,0.0,0.5314546518426437,0.3469145927617189,0.5587383423228782,-0.0008511750628707568,,,,metis
email-Eu-core,dspar,0.5,0.49689,6,8,0,0.0,0.5070750327525219,0.35256373942486524,0.5357783637945436,0.005680417246104379,,,,metis
email-Eu-core,dspar,0.5,0.50268,7,8,0,0.0,0.5351901365067451,0.3794044821119733,0.562256319138361,0.0031631196961133985,,,,metis
email-Eu-core,dspar,0.5,0.49533,8,8,0,0.0,0.5173346569869463,0.36272183801180724,0.5454405636533843,-0.000527054369649026,,,,metis
email-Eu-core,dspar,0.5,0.49689,9,8,0,0.0,0.5209375312538053,0.3578500968527636,0.5488336402843842,0.0029655073401295097,,,,metis
email-Eu-core,kn,0.2,0.19684,0,8,0,0.0,0.46358248348328135,0.31470409137506344,0.49481841303924623,-0.00011269072107882678,,,,metis
email-Eu-core,kn,0.2,0.19628,1,8,0,0.0,0.4450529575619179,0.28389745778778336,0.47736785901562057,-0.006919639039330394,,,,metis
email-Eu-core,kn,0.2,0.19734,2,8,0,0.0,0.47476512656782,0.3174040289349353,0.5053498704749878,-0.000757299440930003,,,,metis
email-Eu-core,kn,0.2,0.19684,3,8,0,0.0,0.4609999771892161,0.3257741932663584,0.49238627405846624,0.004633593019220901,,,,metis
email-Eu-core,kn,0.2,0.19628,4,8,0,0.0,0.4697292708120233,0.3270180566964151,0.5006072556413675,0.01346789164679425,,,,metis
email-Eu-core,kn,0.2,0.19734,5,8,0,0.0,0.463218619900271,0.30859332963870045,0.4944757238644581,-0.010416131880757705,,,,metis
email-Eu-core,kn,0.2,0.19684,6,8,0,0.0,0.4409117783423129,0.2878881862925486,0.4734678231631299,-0.000341911805173468,,,,metis
email-Eu-core,kn,0.2,0.19628,7,8,0,0.0,0.45767531284983776,0.2890497097396742,0.4892552206691888,-0.004937166578657488,,,,metis
email-Eu-core,kn,0.2,0.19734,8,8,0,0.0,0.44179459580804453,0.28433799275259514,0.4742992336346349,0.008459649349367356,,,,metis
email-Eu-core,kn,0.2,0.19684,9,8,0,0.0,0.43251145409125324,0.2838929198957929,0.4655566692418105,-0.003399471280576638,,,,metis
email-Eu-core,ld,0.2,0.20032,0,8,0,0.0,0.135039299559985,0.06648049574245887,0.1854064835587418,-0.00481270766606968,,,,metis
email-Eu-core,ld,0.2,0.20032,1,8,0,0.0,0.135039299559985,0.06648049574245887,0.1854064835587418,0.0004434949300913097,,,,metis
email-Eu-core,ld,0.2,0.20032,2,8,0,0.0,0.164465426302116,0.09387140502516543,0.2131191091681188,0.0015787426474376737,,,,metis
