arm,mu,d_nom,lfr_seed,noise_pct,detector,sparsifier,target_ret,realized_ret,status,m_clean,m_noisy,n_added,d_avg_clean,d_avg_noisy,k_planted,m_sparse,AMI_base,ARI_base,Q_noisy_base,Q_clean_base,nc_base,AMI,ARI,Q_noisy_transfer,Q_clean_transfer,nc_sparse,cv_sparse,AMI_chance,dAMI,dARI,dQ_noisy,dQ_clean
C,0.5,50,1,10,leiden,lspar,0.5,0.49676,ok,240080,264088,24008,48.016,52.8176,106,131189,0.7972057976012404,0.663940397974799,0.3281987920768312,0.35881542980746484,35.333333333333336,0.837995105703882,0.7757672729830075,0.3282873640260638,0.35988005361473707,45.666666666666664,0.5922521652754739,-0.001072145117168167,0.040789308102641586,0.11182687500820854,8.857194923256317e-05,0.0010646238072722358
C,0.5,50,1,10,metis,lspar,0.5,0.49676,ok,240080,264088,24008,48.016,52.8176,106,131189,0.5628644273376889,0.31273844672852574,0.1613981075809575,0.17183301000320508,106,0.645026226663688,0.36925664527520013,0.1684804117085353,0.18180921775103065,106,0.029764408275657024,-0.0011191618743320972,0.0821617993259991,0.05651819854667439,0.007082304127577821,0.009976207747825566
C,0.5,50,1,10,leiden,lspar,0.2,0.19997,ok,240080,264088,24008,48.016,52.8176,106,52809,0.7972057976012404,0.663940397974799,0.3281987920768312,0.35881542980746484,35.333333333333336,0.8674802744324586,0.8569306333811907,0.3267529617148561,0.3581878650303328,59.666666666666664,0.6936598468085137,0.00015769924293711112,0.07027447683121812,0.1929902354063917,-0.0014458303619750978,-0.0006275647771320503
C,0.5,50,1,10,metis,lspar,0.2,0.19997,ok,240080,264088,24008,48.016,52.8176,106,52809,0.5628644273376889,0.31273844672852574,0.1613981075809575,0.17183301000320508,106,0.704724647413306,0.4086007798286659,0.16724249222645968,0.18102108414642082,106,0.028565013565549035,0.0002851823242008895,0.14186022007561705,0.09586233310014014,0.0058443846455021875,0.009188074143215735
C,0.5,50,1,10,leiden,dspar,0.5,0.4989,ok,240080,264088,24008,48.016,52.8176,106,131754,0.7972057976012404,0.663940397974799,0.3281987920768312,0.35881542980746484,35.333333333333336,0.6674728133026734,0.5071900025393242,0.3123086204001727,0.33920573822457384,31.0,0.6539151824450745,0.0004314972023717718,-0.12973298429856706,-0.15675039543547475,-0.015890171676658515,-0.019609691582890998
C,0.5,50,1,10,metis,dspar,0.5,0.4989,ok,240080,264088,24008,48.016,52.8176,106,131754,0.5628644273376889,0.31273844672852574,0.1613981075809575,0.17183301000320508,106,0.564671094727737,0.3215781371151773,0.1571841004107099,0.16758680102057785,106,0.025796123739817964,5.960575564673445e-05,0.001806667390048089,0.008839690386651555,-0.004214007170247586,-0.004246208982627231
C,0.5,50,1,10,leiden,dspar,0.2,0.19942,ok,240080,264088,24008,48.016,52.8176,106,52665,0.7972057976012404,0.663940397974799,0.3281987920768312,0.35881542980746484,35.333333333333336,0.10471292319833524,0.04258913439650702,0.11659830859139181,0.11916129820052301,12.333333333333334,0.7306075259250885,-8.666273274654953e-05,-0.6924928744029052,-0.621351263578292,-0.21160048348543942,-0.23965413160694182
C,0.5,50,1,10,metis,dspar,0.2,0.19942,ok,240080,264088,24008,48.016,52.8176,106,52665,0.5628644273376889,0.31273844672852574,0.1613981075809575,0.17183301000320508,106,0.1714795495028212,0.05917587752080298,0.07032073544800807,0.06951131444709757,106,0.015875767697972908,0.00048034224317699105,-0.39138487783486775,-0.25356256920772274,-0.09107737213294942,-0.10232169555610751
C,0.5,50,1,25,leiden,lspar,0.5,0.50056,ok,240080,300100,60020,48.016,60.02,106,150218,0.7659254091791169,0.6065333209361138,0.2893886112548733,0.3557682114310965,31.0,0.8237731841642834,0.7495464514649687,0.2894042891863622,0.3585502184587348,43.666666666666664,0.5987940718754224,0.00011110662080462204,0.05784777498516647,0.1430131305288549,1.567793148887775e-05,0.0027820070276383113
C,0.5,50,1,25,metis,lspar,0.5,0.50056,ok,240080,300100,60020,48.016,60.02,106,150218,0.5605630381882278,0.3180516853145154,0.1473139104692527,0.17226176045006,106,0.6133951700737253,0.3500572564139329,0.1473071875297371,0.17610454603061323,106,0.029728773940409993,-0.0007223100206930263,0.05283213188549751,0.03200557109941754,-6.722939515618753e-06,0.003842785580553232
C,0.5,50,1,25,leiden,lspar,0.2,0.19964,ok,240080,300100,60020,48.016,60.02,106,59911,0.7659254091791169,0.6065333209361138,0.2893886112548733,0.3557682114310965,31.0,0.8502249873157576,0.8346936745575122,0.28771875827573185,0.3567437717709004,56.666666666666664,0.6777384425756473,0.0006831643900887301,0.08429957813664068,0.22816035362139842,-0.0016698529791414618,0.0009755603398038937
C,0.5,50,1,25,metis,lspar,0.2,0.19964,ok,240080,300100,60020,48.016,60.02,106,59911,0.5605630381882278,0.3180516853145154,0.1473139104692527,0.17226176045006,106,0.6863044082628411,0.4020275283728873,0.1502215432410013,0.18136521837460098,106,0.028153862967628444,-0.0007822828891607859,0.12574137007461328,0.08397584305837191,0.002907632771748575,0.00910345792454098
C,0.5,50,1,25,leiden,dspar,0.5,0.50088,ok,240080,300100,60020,48.016,60.02,106,150314,0.7659254091791169,0.6065333209361138,0.2893886112548733,0.3557682114310965,31.0,0.550066260357828,0.36922971745589034,0.26040741902538095,0.31293216394048906,25.666666666666668,0.7259866684012422,0.0009157998507286915,-0.21585914882128887,-0.23730360348022345,-0.02898119222949236,-0.04283604749060743
C,0.5,50,1,25,metis,dspar,0.5,0.50088,ok,240080,300100,60020,48.016,60.02,106,150314,0.5605630381882278,0.3180516853145154,0.1473139104692527,0.17226176045006,106,0.4889135143045586,0.2717994451192412,0.13444479766324696,0.1554563603965291,106,0.02517220689570146,-0.0013198508295898417,-0.07164952388366924,-0.046252240195274186,-0.01286911280600575,-0.0168054000535309
C,0.5,50,1,25,leiden,dspar,0.2,0.19914,ok,240080,300100,60020,48.016,60.02,106,59763,0.7659254091791169,0.6065333209361138,0.2893886112548733,0.3557682114310965,31.0,0.06385202017096643,0.026373923508434333,0.0896458564295074,0.09300661974640113,10.333333333333334,0.7771795638827328,-0.00016715836086198142,-0.7020733890081504,-0.5801593974276794,-0.1997427548253659,-0.2627615916846954
C,0.5,50,1,25,metis,dspar,0.2,0.19914,ok,240080,300100,60020,48.016,60.02,106,59763,0.5605630381882278,0.3180516853145154,0.1473139104692527,0.17226176045006,106,0.12759554710093415,0.03740047184307637,0.05761719068207961,0.0549940266912029,106,0.015053238854146968,0.0005388545685303334,-0.4329674910872937,-0.280651213471439,-0.08969671978717311,-0.1172677337588571
C,0.5,50,1,50,leiden,lspar,0.5,0.49884,ok,240080,360120,120040,48.016,72.024,106,179642,0.7005123240584296,0.48101174408396963,0.24063431623798523,0.3480509956494333,27.333333333333332,0.7974052628155573,0.7088044866531087,0.24148236001349419,0.3558411268607408,41.666666666666664,0.6289814718107054,0.0006924798302499021,0.09689293875712779,0.22779274256913906,0.0008480437755089554,0.007790131211307505
C,0.5,50,1,50,metis,lspar,0.5,0.49884,ok,240080,360120,120040,48.016,72.024,106,179642,0.5324799064799925,0.2964764991365799,0.12605515992274982,0.16855017262413413,106,0.5860740688923132,0.3356829597686945,0.12313038579930079,0.17130825721441187,106,0.02947812748462833,0.0001889034466721804,0.05359416241232062,0.03920646063211458,-0.0029247741234490338,0.0027580845902777373
C,0.5,50,1,50,leiden,lspar,0.2,0.19732,ok,240080,360120,120040,48.016,72.024,106,71060,0.7005123240584296,0.48101174408396963,0.24063431623798523,0.3480509956494333,27.333333333333332,0.829748819736538,0.7995981887373601,0.2400748443444255,0.35511989809859373,52.666666666666664,0.668740631266993,0.0004548207525385545,0.12923649567810847,0.3185864446533905,-0.000559471893559732,0.007068902449160419
C,0.5,50,1,50,metis,lspar,0.2,0.19732,ok,240080,360120,120040,48.016,72.024,106,71060,0.5324799064799925,0.2964764991365799,0.12605515992274982,0.16855017262413413,106,0.6618152331162118,0.38761839156676076,0.12506651515148984,0.1777414203457228,106,0.028416192566915084,0.0022138468711526585,0.12933532663621927,0.09114189243018084,-0.0009886447712599833,0.009191247721588663
C,0.5,50,1,50,leiden,dspar,0.5,0.50049,ok,240080,360120,120040,48.016,72.024,106,180236,0.7005123240584296,0.48101174408396963,0.24063431623798523,0.3480509956494333,27.333333333333332,0.4624025530135316,0.2818052553161107,0.2105140694212917,0.29061756180857906,22.0,0.751815122879424,-0.0007524271679446477,-0.23810977104489794,-0.1992064887678589,-0.030120246816693536,-0.05743343384085425
C,0.5,50,1,50,metis,dspar,0.5,0.50049,ok,240080,360120,120040,48.016,72.024,106,180236,0.5324799064799925,0.2964764991365799,0.12605515992274982,0.16855017262413413,106,0.43322609066099393,0.24510013881330522,0.11157915722666471,0.14522323353131414,106,0.025214281667340833,-0.0011352586689866414,-0.09925381581899861,-0.051376360323274695,-0.014476002696085108,-0.023326939092819993
C,0.5,50,1,50,leiden,dspar,0.2,0.19938,ok,240080,360120,120040,48.016,72.024,106,71802,0.7005123240584296,0.48101174408396963,0.24063431623798523,0.3480509956494333,27.333333333333332,0.046115892324912734,0.01558031230778876,0.07060152762231042,0.07517101790482537,9.0,0.7849825495984154,0.00023546364952043602,-0.6543964317335168,-0.46543143177618085,-0.1700327886156748,-0.2728799777446079
C,0.5,50,1,50,metis,dspar,0.2,0.19938,ok,240080,360120,120040,48.016,72.024,106,71802,0.5324799064799925,0.2964764991365799,0.12605515992274982,0.16855017262413413,106,0.084639135744353,0.020211214972161117,0.04555801251298994,0.04121762480754498,106,0.01627144738491324,-0.002002031297868887,-0.44784077073563955,-0.2762652841644188,-0.08049714740975988,-0.12733254781658915
C,0.5,50,1,100,leiden,lspar,0.5,0.50246,ok,240080,480160,240080,48.016,96.032,106,241263,0.6242430108435626,0.398612191486734,0.1819464789128001,0.33673312306682135,22.0,0.7360305619691712,0.6184158786932201,0.1813125049080411,0.35023499381481854,33.666666666666664,0.5900296365822777,-0.0005210362880113312,0.11178755112560856,0.21980368720648613,-0.0006339740047590081,0.013501870747997191
C,0.5,50,1,100,metis,lspar,0.5,0.50246,ok,240080,480160,240080,48.016,96.032,106,241263,0.47222261593188775,0.26591307618235094,0.09435917275377692,0.1554649006482595,106,0.5463453994235201,0.31186276830071286,0.09260115192263538,0.16381777829652136,106,0.029514064443922332,-0.0012852698343225931,0.07412278349163237,0.04594969211836192,-0.0017580208311415435,0.00835287764826187
C,0.5,50,1,100,leiden,lspar,0.2,0.19681,ok,240080,480160,240080,48.016,96.032,106,94502,0.6242430108435626,0.398612191486734,0.1819464789128001,0.33673312306682135,22.0,0.7978297478059079,0.754889355741286,0.1799473817665264,0.3524946186518208,48.666666666666664,0.6691570653383102,0.00018331716325078223,0.17358673696234528,0.356277164254552,-0.0019990971462737206,0.015761495584999452
C,0.5,50,1,100,metis,lspar,0.2,0.19681,ok,240080,480160,240080,48.016,96.032,106,94502,0.47222261593188775,0.26591307618235094,0.09435917275377692,0.1554649006482595,106,0.6311165280174315,0.37027690376584066,0.09469757343733572,0.1751519062470124,106,0.027660079537123537,0.0014827018101146992,0.1588939120855437,0.10436382758348972,0.0003384006835587955,0.019687005598752916
C,0.5,50,1,100,leiden,dspar,0.5,0.50007,ok,240080,480160,240080,48.016,96.032,106,240115,0.6242430108435626,0.398612191486734,0.1819464789128001,0.33673312306682135,22.0,0.29680137734218315,0.16418672828275868,0.14101804079443922,0.22982996530822422,15.333333333333334,0.6079932148152308,7.747428751756753e-05,-0.32744163350137945,-0.2344254632039753,-0.04092843811836089,-0.10690315775859713
C,0.5,50,1,100,metis,dspar,0.5,0.50007,ok,240080,480160,240080,48.016,96.032,106,240115,0.47222261593188775,0.26591307618235094,0.09435917275377692,0.1554649006482595,106,0.33939681627939033,0.18743378235052824,0.08088635285811793,0.12445531681979327,106,0.025256286346175282,-0.000607037585332157,-0.1328257996524974,-0.0784792938318227,-0.013472819895658988,-0.03100958382846622
C,0.5,50,1,100,leiden,dspar,0.2,0.19978,ok,240080,480160,240080,48.016,96.032,106,95927,0.6242430108435626,0.398612191486734,0.1819464789128001,0.33673312306682135,22.0,0.0323239521300854,0.01319552278981929,0.056596491230802015,0.06471613784936292,8.666666666666666,0.8873098503604434,0.0004209905637614861,-0.5919190587134772,-0.3854166686969147,-0.1253499876819981,-0.27201698521745843
C,0.5,50,1,100,metis,dspar,0.2,0.19978,ok,240080,480160,240080,48.016,96.032,106,95927,0.47222261593188775,0.26591307618235094,0.09435917275377692,0.1554649006482595,106,0.05175998534567577,0.00800465906870116,0.0339932201872951,0.02845744947591056,106,0.01678451667460222,-0.0005000208283422785,-0.42046263058621197,-0.25790841711364976,-0.06036595256648182,-0.12700745117234893
C,0.5,50,2,0,leiden,lspar,0.5,0.50274,ok,245060,245060,0,49.012,49.012,100,123202,0.8427975140524796,0.6866249559544834,0.36093389272012244,0.36093389272012244,38.0,0.880210202758695,0.8192783618474578,0.36112436545785637,0.36112436545785637,50.666666666666664,0.5950965111453269,0.0005141235849738739,0.03741268870621539,0.13265340589297447,0.0001904727377339266,0.0001904727377339266
C,0.5,50,2,0,metis,lspar,0.5,0.50274,ok,245060,245060,0,49.012,49.012,100,123202,0.5634764367083788,0.3282078771294025,0.17626402497484794,0.17626402497484794,100,0.660729579677207,0.3955722111353301,0.18782879811165085,0.18782879811165085,100,0.029017236257093817,-0.001692902540811941,0.09725314296882825,0.06736433400592756,0.011564773136802903,0.011564773136802903
C,0.5,50,2,0,leiden,lspar,0.2,0.1958,ok,245060,245060,0,49.012,49.012,100,47982,0.8427975140524796,0.6866249559544834,0.36093389272012244,0.36093389272012244,38.0,0.90271776004518,0.8897483959931209,0.35965823256187207,0.35965823256187207,66.66666666666667,0.7139874242372811,-0.0007644001761512492,0.059920245992700405,0.20312344003863758,-0.001275660158250369,-0.001275660158250369
C,0.5,50,2,0,metis,lspar,0.2,0.1958,ok,245060,245060,0,49.012,49.012,100,47982,0.5634764367083788,0.3282078771294025,0.17626402497484794,0.17626402497484794,100,0.7366278934112684,0.4457669912656395,0.19045045230455004,0.19045045230455004,100,0.027422618401604176,0.0009296023054703261,0.17315145670288967,0.11755911413623699,0.0141864273297021,0.0141864273297021
C,0.5,50,2,0,leiden,dspar,0.5,0.50048,ok,245060,245060,0,49.012,49.012,100,122648,0.8427975140524796,0.6866249559544834,0.36093389272012244,0.36093389272012244,38.0,0.7436066129025757,0.536281947351641,0.34757525639912723,0.34757525639912723,33.333333333333336,0.6879911761179937,-0.0003277758842066117,-0.09919090114990392,-0.15034300860284233,-0.01335863632099521,-0.01335863632099521
C,0.5,50,2,0,metis,dspar,0.5,0.50048,ok,245060,245060,0,49.012,49.012,100,122648,0.5634764367083788,0.3282078771294025,0.17626402497484794,0.17626402497484794,100,0.6054073679188011,0.3605499741656176,0.17506982764374673,0.17506982764374673,100,0.027928480087537882,0.0008173874349858478,0.04193093121042235,0.0323420970362151,-0.00119419733110121,-0.00119419733110121
C,0.5,50,2,0,leiden,dspar,0.2,0.20044,ok,245060,245060,0,49.012,49.012,100,49121,0.8427975140524796,0.6866249559544834,0.36093389272012244,0.36093389272012244,38.0,0.15196652371225852,0.06961477503037006,0.15477936934336653,0.15477936934336653,16.0,0.9730397773821992,0.00030059491605770853,-0.6908309903402211,-0.6170101809241133,-0.2061545233767559,-0.2061545233767559
C,0.5,50,2,0,metis,dspar,0.2,0.20044,ok,245060,245060,0,49.012,49.012,100,49121,0.5634764367083788,0.3282078771294025,0.17626402497484794,0.17626402497484794,100,0.2947089785234981,0.13855431454191863,0.10532029843520087,0.10532029843520087,100,0.015748015748023623,0.0010265860351999971,-0.2687674581848807,-0.1896535625874839,-0.07094372653964708,-0.07094372653964708
C,0.5,50,2,10,leiden,lspar,0.5,0.50022,ok,245060,269566,24506,49.012,53.9132,100,134841,0.814407074761485,0.6333194540113566,0.32731044727301734,0.3579387336440609,34.333333333333336,0.8698557315491907,0.7984667134750345,0.32875462522948223,0.36038174084040014,48.666666666666664,0.5930372038624457,-0.0008151215929004425,0.05544865678770572,0.16514725946367792,0.0014441779564648982,0.0024430071963392197
C,0.5,50,2,10,metis,lspar,0.5,0.50022,ok,245060,269566,24506,49.012,53.9132,100,134841,0.5632874353844277,0.3290854148766218,0.1632806993043839,0.17407661127784466,100,0.6242639649046203,0.36761877300569695,0.16993486322763965,0.18312858518671563,100,0.028844410203711916,0.0006406693932985614,0.06097652952019261,0.03853335812907516,0.00665416392325574,0.00905197390887097
C,0.5,50,2,10,leiden,lspar,0.2,0.19795,ok,245060,269566,24506,49.012,53.9132,100,53361,0.814407074761485,0.6333194540113566,0.32731044727301734,0.3579387336440609,34.333333333333336,0.8903534133162737,0.8743694918431695,0.3269953432846453,0.35848114637119916,65.0,0.7046600111049924,-0.00011693218416130033,0.07594633855478872,0.2410500378318129,-0.00031510398837203413,0.0005424127271382306
C,0.5,50,2,10,metis,lspar,0.2,0.19795,ok,245060,269566,24506,49.012,53.9132,100,53361,0.5632874353844277,0.3290854148766218,0.1632806993043839,0.17407661127784466,100,0.7205726871967678,0.44156777391368074,0.17575344573837057,0.1903128270596962,100,0.027712812921102038,-6.081774861324705e-06,0.1572852518123401,0.11248235903705894,0.012472746433986659,0.016236215781851554
C,0.5,50,2,10,leiden,dspar,0.5,0.5004,ok,245060,269566,24506,49.012,53.9132,100,134891,0.814407074761485,0.6333194540113566,0.32731044727301734,0.3579387336440609,34.333333333333336,0.6882148551612076,0.5088101958256035,0.31201075771715114,0.3392132515463584,32.333333333333336,0.6563146202406801,-3.5267730543249585e-05,-0.12619221960027738,-0.12450925818575309,-0.015299689555866192,-0.018725482097702528
C,0.5,50,2,10,metis,dspar,0.5,0.5004,ok,245060,269566,24506,49.012,53.9132,100,134891,0.5632874353844277,0.3290854148766218,0.1632806993043839,0.17407661127784466,100,0.573343675774328,0.34462176162882385,0.15945200237359272,0.17043419635258863,100,0.02723967694375247,-0.0013988780502128613,0.010056240389900273,0.015536346752202057,-0.0038286969307911867,-0.003642414925256021
C,0.5,50,2,10,leiden,dspar,0.2,0.20039,ok,245060,269566,24506,49.012,53.9132,100,54018,0.814407074761485,0.6333194540113566,0.32731044727301734,0.3579387336440609,34.333333333333336,0.11162190854695264,0.05358981614498457,0.1315979347768684,0.13593215188192018,13.333333333333334,0.8983122014185754,0.0008557254568406031,-0.7027851662145324,-0.579729637866372,-0.19571251249614893,-0.22200658176214075
C,0.5,50,2,10,metis,dspar,0.2,0.20039,ok,245060,269566,24506,49.012,53.9132,100,54018,0.5632874353844277,0.3290854148766218,0.1632806993043839,0.17407661127784466,100,0.1960644610868187,0.07828402657943362,0.07688547891629018,0.07659058310921261,100,0.01606237840420901,-0.001855039655571501,-0.36722297429760903,-0.2508013882971882,-0.08639522038809373,-0.09748602816863204
C,0.5,50,2,25,leiden,lspar,0.5,0.50472,ok,245060,306325,61265,49.012,61.265,100,154609,0.7847376787252774,0.5692275113855837,0.2879854006598333,0.35496030562528125,32.666666666666664,0.85256116280657,0.7707862999730413,0.2893604565639768,0.3589123920686697,46.0,0.5865145792580292,0.001269534369784284,0.06782348408129257,0.20155878858745757,0.0013750559041434962,0.003952086443388458
C,0.5,50,2,25,metis,lspar,0.5,0.50472,ok,245060,306325,61265,49.012,61.265,100,154609,0.5348224191544241,0.3111403259037866,0.14498543679817666,0.16974633264029282,100,0.5941157655656433,0.34820302377207807,0.1479875588966802,0.17695430276490165,100,0.02925747767665559,-0.0012766803720568151,0.059293346411219194,0.03706269786829147,0.0030021220985035346,0.007207970124608831
C,0.5,50,2,25,leiden,lspar,0.2,0.19752,ok,245060,306325,61265,49.012,61.265,100,60505,0.7847376787252774,0.5692275113855837,0.2879854006598333,0.35496030562528125,32.666666666666664,0.8736950856496258,0.8518509247672519,0.2879968125559183,0.3572536174655032,59.0,0.6449005541876938,-0.000612219736069355,0.08895740692434839,0.2826234133816682,1.1411896085000706e-05,0.0022933118402219677
C,0.5,50,2,25,metis,lspar,0.2,0.19752,ok,245060,306325,61265,49.012,61.265,100,60505,0.5348224191544241,0.3111403259037866,0.14498543679817666,0.16974633264029282,100,0.6984834996675529,0.42767620338649304,0.15525160176064096,0.18787460028992783,100,0.026832815729997475,0.0013711917169255282,0.16366108051312878,0.11653587748270644,0.010266164962464297,0.018128267649635016
C,0.5,50,2,25,leiden,dspar,0.5,0.50007,ok,245060,306325,61265,49.012,61.265,100,153183,0.7847376787252774,0.5692275113855837,0.2879854006598333,0.35496030562528125,32.666666666666664,0.6355481402469615,0.45655233402868617,0.27103029068529455,0.32861746398782543,29.666666666666668,0.6301985667575888,-0.0005440560578524289,-0.14918953847831595,-0.11267517735689753,-0.01695510997453875,-0.026342841637455816
C,0.5,50,2,25,metis,dspar,0.5,0.50007,ok,245060,306325,61265,49.012,61.265,100,153183,0.5348224191544241,0.3111403259037866,0.14498543679817666,0.16974633264029282,100,0.5241298110506414,0.30991455674357987,0.13986852912281686,0.16341056708953824,100,0.024738633753705965,0.0006959753885644933,-0.010692608103782697,-0.0012257691602067244,-0.0051169076753598,-0.006335765550754574
C,0.5,50,2,25,leiden,dspar,0.2,0.20001,ok,245060,306325,61265,49.012,61.265,100,61269,0.7847376787252774,0.5692275113855837,0.2879854006598333,0.35496030562528125,32.666666666666664,0.08275822505569219,0.036098118298782726,0.10824329422885708,0.11712923892895007,10.333333333333334,0.8080698317057152,0.0001569285463064049,-0.7019794536695853,-0.533129393086801,-0.1797421064309762,-0.2378310666963312
C,0.5,50,2,25,metis,dspar,0.2,0.20001,ok,245060,306325,61265,49.012,61.265,100,61269,0.5348224191544241,0.3111403259037866,0.14498543679817666,0.16974633264029282,100,0.13857761393582743,0.048646969658339104,0.06042165860956113,0.059362117085448876,100,0.016186414056238645,-0.0003896980016304836,-0.3962448052185966,-0.2624933562454475,-0.08456377818861553,-0.11038421555484394
C,0.5,50,2,50,leiden,lspar,0.5,0.49876,ok,245060,367590,122530,49.012,73.518,100,183341,0.7363746644598432,0.5052883009541377,0.24049138272548795,0.3496814019813195,28.666666666666668,0.8306142797019834,0.7348600533973771,0.24176642946956672,0.3573806956264569,42.0,0.5544117924277128,-0.00021519309974748528,0.0942396152421402,0.22957175244323946,0.0012750467440787727,0.007699293645137439
C,0.5,50,2,50,metis,lspar,0.5,0.49876,ok,245060,367590,122530,49.012,73.518,100,183341,0.5066625411388191,0.2954848906582685,0.12350687843832163,0.16542087447355824,100,0.5557266394875543,0.3231016726115908,0.12429967723836022,0.17265618116970202,100,0.027999999999999997,-0.0003206572098558713,0.04906409834873515,0.02761678195332229,0.0007927988000385883,0.007235306696143778
C,0.5,50,2,50,leiden,lspar,0.2,0.1998,ok,245060,367590,122530,49.012,73.518,100,73445,0.7363746644598432,0.5052883009541377,0.24049138272548795,0.3496814019813195,28.666666666666668,0.8534711881889384,0.8240126371488259,0.24015426612525956,0.3557712984403583,56.0,0.6377739571272768,0.0003339504947136806,0.11709652372909518,0.3187243361946882,-0.0003371166002283932,0.006089896459038846
C,0.5,50,2,50,metis,lspar,0.2,0.1998,ok,245060,367590,122530,49.012,73.518,100,73445,0.5066625411388191,0.2954848906582685,0.12350687843832163,0.16542087447355824,100,0.6738118667323624,0.41457898473960636,0.12975843849322283,0.1850454314727388,100,0.026870057685088808,-0.0008053412493712946,0.16714932559354323,0.11909409408133786,0.006251560054901198,0.01962455699918056
C,0.5,50,2,50,leiden,dspar,0.5,0.50023,ok,245060,367590,122530,49.012,73.518,100,183879,0.7363746644598432,0.5052883009541377,0.24049138272548795,0.3496814019813195,28.666666666666668,0.4731175328571431,0.2962511033643209,0.20729156897453682,0.28612740187687646,23.333333333333332,0.7036918004875079,-0.00015006255946433466,-0.26325713160270015,-0.20903719758981676,-0.03319981375095113,-0.06355400010444301
C,0.5,50,2,50,metis,dspar,0.5,0.50023,ok,245060,367590,122530,49.012,73.518,100,183879,0.5066625411388191,0.2954848906582685,0.12350687843832163,0.16542087447355824,100,0.45517721127814753,0.273086439860378,0.11499610881342784,0.15203686161492413,100,0.02493992782667985,0.00228389951393556,-0.051485329860671614,-0.02239845079789049,-0.00851076962489379,-0.013384012858634109
C,0.5,50,2,50,leiden,dspar,0.2,0.19955,ok,245060,367590,122530,49.012,73.518,100,73354,0.7363746644598432,0.5052883009541377,0.24049138272548795,0.3496814019813195,28.666666666666668,0.046121638486015415,0.0176872169658835,0.07260455904106007,0.07807629607087352,9.0,0.7831521474898921,0.00010455889545599178,-0.6902530259738278,-0.4876010839882542,-0.16788682368442787,-0.27160510591044595
C,0.5,50,2,50,metis,dspar,0.2,0.19955,ok,245060,367590,122530,49.012,73.518,100,73354,0.5066625411388191,0.2954848906582685,0.12350687843832163,0.16542087447355824,100,0.0926565603181394,0.026274646087007417,0.046818220678232596,0.04336983054311774,100,0.014628738838327795,-8.051316395432857e-05,-0.41400598082067974,-0.2692102445712611,-0.07668865776008904,-0.1220510439304405
C,0.5,50,2,100,leiden,lspar,0.5,0.50354,ok,245060,490120,245060,49.012,98.024,100,246794,0.6305841258968623,0.37835551525699057,0.18040520675836558,0.3342095403835909,22.0,0.7733992103151892,0.6522786240151371,0.1810862728557677,0.3514998994622714,36.333333333333336,0.5623313779481988,-0.000415246563508358,0.1428150844183269,0.27392310875814657,0.0006810660974021221,0.017290359078680484
C,0.5,50,2,100,metis,lspar,0.5,0.50354,ok,245060,490120,245060,49.012,98.024,100,246794,0.47323131056565426,0.27701501396888634,0.09505211451512938,0.1577587844948642,100,0.5374455590048128,0.31957475211375735,0.09419924505544504,0.1674209281465581,100,0.02821347195933177,-0.000665809276497768,0.06421424843915857,0.04255973814487102,-0.0008528694596843384,0.009662143651693905
C,0.5,50,2,100,leiden,lspar,0.2,0.20036,ok,245060,490120,245060,49.012,98.024,100,98199,0.6305841258968623,0.37835551525699057,0.18040520675836558,0.3342095403835909,22.0,0.8237378711084672,0.7693281759965895,0.1801122962869898,0.3532472769435124,50.666666666666664,0.6389911788816159,-4.155805268689448e-05,0.1931537452116049,0.39097266073959897,-0.0002929104713757791,0.01903773655992147
C,0.5,50,2,100,metis,lspar,0.2,0.20036,ok,245060,490120,245060,49.012,98.024,100,98199,0.47323131056565426,0.27701501396888634,0.09505211451512938,0.1577587844948642,100,0.6167150213190988,0.3730026081740233,0.09601448823646297,0.17783436985127266,100,0.02870540018881465,0.001215860513900649,0.14348371075344457,0.09598759420513697,0.0009623737213335926,0.020075585356408465
C,0.5,50,2,100,leiden,dspar,0.5,0.4999,ok,245060,490120,245060,49.012,98.024,100,245013,0.6305841258968623,0.37835551525699057,0.18040520675836558,0.3342095403835909,22.0,0.29741768757670356,0.1513929495290527,0.14154280747032513,0.23108688157604704,16.333333333333332,0.7596538074963076,-0.00023523951700697818,-0.33316643832015874,-0.22696256572793788,-0.038862399288040445,-0.10312265880754387
C,0.5,50,2,100,metis,dspar,0.5,0.4999,ok,245060,490120,245060,49.012,98.024,100,245013,0.47323131056565426,0.27701501396888634,0.09505211451512938,0.1577587844948642,100,0.33363805214815556,0.19781626303271846,0.08124915204386442,0.12564834475352282,100,0.024,-0.0010722237523975104,-0.1395932584174987,-0.07919875093616788,-0.01380296247126496,-0.03211043974134137
C,0.5,50,2,100,leiden,dspar,0.2,0.19928,ok,245060,490120,245060,49.012,98.024,100,97673,0.6305841258968623,0.37835551525699057,0.18040520675836558,0.3342095403835909,22.0,0.030659829261455978,0.012851469025489384,0.05774029393991015,0.0672192140877409,7.0,0.6637259572689945,-0.00019598895442967727,-0.5999242966354064,-0.3655040462315012,-0.12266491281845543,-0.26699032629585
C,0.5,50,2,100,metis,dspar,0.2,0.19928,ok,245060,490120,245060,49.012,98.024,100,97673,0.47323131056565426,0.27701501396888634,0.09505211451512938,0.1577587844948642,100,0.05792750446057556,0.01080309039772648,0.034185509097704195,0.02901591909240108,100,0.016431676725154984,0.0001474121244125175,-0.4153038061050787,-0.26621192357115986,-0.06086660541742518,-0.1287428654024631
