arm,detector,mu,d_nom,lfr_seed,gen_mode,n,m,d_avg_real,n_comm_planted,mu_real,comm_size_min,comm_size_max,deg_min,deg_max,deg_cv,sparsifier,target_ret,realized_ret,knob,status,lspar_floor,m_sparse,Q_base_mean,Q_base_std,Q_base_best,AMI_base_mean,AMI_base_std,ARI_base_mean,nc_base,cv_base,T_leiden_orig,T_sparsify,T_detect_sparse,T_pipeline,Q_orig_transfer,Q_orig_transfer_std,AMI,AMI_std,ARI,AMI_chance,ARI_chance,nc_sparse,cv_sparse,budget,n_restarts,Q_matched_best,AMI_at_matched,ARI_at_matched,nc_matched,dQ_vs_matched,dQ_vs_base_best,dQ_vs_base_mean,dAMI_vs_base_mean,dAMI_vs_matched,dARI_vs_base_mean,speedup_pipeline,speedup_detect_only,Q_resmatch,AMI_resmatch,ARI_resmatch,nc_resmatch,gamma_resmatch
A,leiden,0.5,25,1,maxdeg_cap85_recal,10000,118093,23.6186,91,0.5937693174023863,20,443,4,832,1.8088161726190424,lspar,0.5,0.49893,0.675781,ok,0.07237,58920,0.3799702321303265,0.0008201555251558,0.3811277450716245,0.7563423905574512,0.0100820166320244,0.6816237895517896,30.6,0.4986461329679591,0.767371225199895,0.2962532140008989,0.4348768686662272,0.7311300826671261,0.375600614022818,6.096531696331047e-05,0.7670183161792669,0.0011505366740605,0.7512901152381102,-0.0005519945007122,2.3822439934723484e-05,38.333333333333336,0.5305374022977937,0.7311300826671261,1,0.3791151021094787,0.7445942642492912,0.6600466580834197,30,-0.0035144880866607,-0.0055271310488065,-0.0043696181075084,0.0106759256218156,0.0224240519299756,0.0696663256863205,1.0495686655383718,1.7645712625585996,0.3806332963096249,0.8233649483240875,0.8153169732904348,45,1.5
A,leiden,0.5,50,1,maxdeg_cap85_recal,10000,240080,48.016,106,0.6111837720759746,20,459,10,841,1.37198858495955,dspar,0.15,0.14987,0.15,ok,0.03693,35980,0.3605735817463544,0.001333443336968,0.3615679374594924,0.8135998470400485,0.0079488605995463,0.6802874221193694,36.8,0.5797339637815432,1.2647100542017142,0.0429284880010527,0.7204118089988091,0.7633402969998618,0.0920881014127644,0.0062985956923915,0.0865411090406848,0.0071518112463001,0.0350741492798123,-0.0002315383427133,-0.0001588828870219,44.0,1.6902773554622368,0.7633402969998618,1,0.3614894276466325,0.8244616229519875,0.7061188990395709,39,-0.269401326233868,-0.269479836046728,-0.2684854803335899,-0.7270587379993637,-0.7379205139113028,-0.6452132728395571,1.6568102839223529,1.755537649999578,0.3614894276466325,0.8244616229519875,0.7061188990395709,39,1.0
A,leiden,0.5,25,1,maxdeg_cap85_recal,10000,118093,23.6186,91,0.5937693174023863,20,443,4,832,1.8088161726190424,lspar,0.2,0.19936,0.296875,ok,0.07237,23543,0.3799702321303265,0.0008201555251558,0.3811277450716245,0.7563423905574512,0.0100820166320244,0.6816237895517896,30.6,0.4986461329679591,0.767371225199895,0.2354125959973316,0.3101912740021362,0.5456038699994679,0.3557210521676465,0.0004313391010128,0.6962219793243203,0.003164986335603,0.6891913925445087,-0.0001291107304096,-6.52624637707385e-05,49.66666666666666,0.6535308875627153,0.5456038699994679,1,0.3791151021094787,0.7445942642492912,0.6600466580834197,30,-0.0233940499418321,-0.025406692903978,-0.0242491799626799,-0.0601204112331309,-0.0483722849249709,0.007567602992719,1.4064622107622575,2.473864642609548,0.3806332963096249,0.8233649483240875,0.8153169732904348,45,1.5
A,leiden,0.5,50,1,maxdeg_cap85_recal,10000,240080,48.016,106,0.6111837720759746,20,459,10,841,1.37198858495955,dspar,0.05,0.04951,0.05,ok,0.03693,11886,0.3605735817463544,0.001333443336968,0.3615679374594924,0.8135998470400485,0.0079488605995463,0.6802874221193694,36.8,0.5797339637815432,1.2647100542017142,0.0402123929961817,0.4013574469960683,0.44156983999225,0.0381082018545648,0.0005336387155137,0.0602264576264142,0.0009435822858409,0.0103294627406042,0.0004689124428823,0.0001135545994972,1674.0,4.571578480038784,0.44156983999225,1,0.3614894276466325,0.8244616229519875,0.7061188990395709,39,-0.3233812257920676,-0.3234597356049276,-0.3224653798917896,-0.7533733894136343,-0.7642351653255733,-0.6699579593787652,2.8641223644801266,3.1510815699754624,0.1013579289121357,0.4474756662283383,0.1551982418948027,1256,30.0
A,leiden,0.5,25,1,maxdeg_cap85_recal,10000,118093,23.6186,91,0.5937693174023863,20,443,4,832,1.8088161726190424,lspar,0.15,0.14889,0.21875,ok,0.07237,17583,0.3799702321303265,0.0008201555251558,0.3811277450716245,0.7563423905574512,0.0100820166320244,0.6816237895517896,30.6,0.4986461329679591,0.767371225199895,0.2265820589964278,0.2786311706634781,0.5052132296599059,0.3344669964849251,0.0004571089842227,0.6220776023516109,0.0009313910927359,0.5848384755892876,-0.0003540565846993,3.341941938473923e-05,50.333333333333336,0.6112472989117822,0.5052132296599059,1,0.3791151021094787,0.7445942642492912,0.6600466580834197,30,-0.0446481056245536,-0.0466607485866994,-0.0455032356454013,-0.1342647882058403,-0.1225166618976802,-0.096785313962502,1.5189056425075524,2.754075300952963,0.3806332963096249,0.8233649483240875,0.8153169732904348,45,1.5
A,leiden,0.5,25,1,maxdeg_cap85_recal,10000,118093,23.6186,91,0.5937693174023863,20,443,4,832,1.8088161726190424,lspar,0.05,0.07237,0.0,floor,0.07237,8546,0.3799702321303265,0.0008201555251558,0.3811277450716245,0.7563423905574512,0.0100820166320244,0.6816237895517896,30.6,0.4986461329679591,0.767371225199895,0.196731155992893,0.2722249413345707,0.4689560973274638,0.1209977805015623,1.3877787807814457e-17,0.4185955561967138,5.551115123125783e-17,0.0964610507421904,0.000121885165056,-1.7590450234758326e-05,1454.0,1.5471474008639252,0.4689560973274638,1,0.3791151021094787,0.7445942642492912,0.6600466580834197,30,-0.2581173216079164,-0.2601299645700622,-0.2589724516287641,-0.3377468343607374,-0.3259987080525774,-0.5851627388095992,1.6363391574884527,2.818886548153492,0.1214499867329973,0.2932225981355193,0.0644411988444414,1081,30.0
A,leiden,0.5,50,1,maxdeg_cap85_recal,10000,240080,48.016,106,0.6111837720759746,20,459,10,841,1.37198858495955,random,0.5,0.5,0.5,ok,0.03693,120040,0.3605735817463544,0.001333443336968,0.3615679374594924,0.8135998470400485,0.0079488605995463,0.6802874221193694,36.8,0.5797339637815432,1.2647100542017142,0.0040126819949364,0.8087467803343316,0.812759462329268,0.3454567295138357,0.0004138977866681,0.6794212532124532,0.002739603772623,0.5732152186574024,-0.0003744287875487,-4.79392229929086e-05,30.33333333333333,0.5231205310775059,0.812759462329268,1,0.3614894276466325,0.8244616229519875,0.7061188990395709,39,-0.0160326981327967,-0.0161112079456567,-0.0151168522325186,-0.1341785938275953,-0.1450403697395343,-0.107072203461967,1.5560693081040382,1.5637899092208936,0.3614894276466325,0.8244616229519875,0.7061188990395709,39,1.0
A,leiden,0.5,25,1,maxdeg_cap85_recal,10000,118093,23.6186,91,0.5937693174023863,20,443,4,832,1.8088161726190424,dspar,0.5,0.50074,0.5,ok,0.07237,59134,0.3799702321303265,0.0008201555251558,0.3811277450716245,0.7563423905574512,0.0100820166320244,0.6816237895517896,30.6,0.4986461329679591,0.767371225199895,0.0207734520008671,0.6803477386662659,0.701121190667133,0.2845726422994848,0.0084369205741584,0.3263324132306114,0.0276580499494653,0.1843207478803212,-0.0002176324553745,0.0001448618348898,16.666666666666668,0.7328043084223622,0.701121190667133,1,0.3791151021094787,0.7445942642492912,0.6600466580834197,30,-0.0945424598099939,-0.0965551027721397,-0.0953975898308416,-0.4300099773268398,-0.4182618510186798,-0.4973030416714683,1.094491559254861,1.127910304668944,0.3616645077454521,0.6013807249655925,0.3067736719021737,15,0.75
A,leiden,0.5,50,1,maxdeg_cap85_recal,10000,240080,48.016,106,0.6111837720759746,20,459,10,841,1.37198858495955,random,0.2,0.2,0.2,ok,0.03693,48016,0.3605735817463544,0.001333443336968,0.3615679374594924,0.8135998470400485,0.0079488605995463,0.6802874221193694,36.8,0.5797339637815432,1.2647100542017142,0.003161260006891,0.6138194973318605,0.6169807573387516,0.2342753425922847,0.0054102371259564,0.291700756826677,0.0131468189548,0.2158904473686128,0.0004190268232765,5.820537889451742e-06,67.33333333333333,1.940425085072653,0.6169807573387516,1,0.3614894276466325,0.8244616229519875,0.7061188990395709,39,-0.1272140850543477,-0.1272925948672076,-0.1262982391540696,-0.5218990902133714,-0.5327608661253105,-0.4643969747507566,2.0498371126789108,2.060394073011909,0.3619985799867637,0.8969885917578514,0.8867458747429248,61,1.5
A,leiden,0.5,25,1,maxdeg_cap85_recal,10000,118093,23.6186,91,0.5937693174023863,20,443,4,832,1.8088161726190424,dspar,0.2,0.20012,0.2,ok,0.07237,23633,0.3799702321303265,0.0008201555251558,0.3811277450716245,0.7563423905574512,0.0100820166320244,0.6816237895517896,30.6,0.4986461329679591,0.767371225199895,0.0205767639999976,0.5075901290013766,0.5281668930013742,0.1218517371213724,0.0008626389434031,0.08495605865502,0.0017671593756914,0.0368040966007005,-0.0004189800875311,3.7489027022234175e-05,234.3333333333333,3.115438609833754,0.5281668930013742,1,0.3791151021094787,0.7445942642492912,0.6600466580834197,30,-0.2572633649881063,-0.2592760079502521,-0.258118495008954,-0.6713863319024311,-0.6596382055942711,-0.6448196929510891,1.4528953544195329,1.51179304197583,0.2523171392299084,0.7105622893692831,0.4866386135078478,202,8.0
A,leiden,0.5,50,1,maxdeg_cap85_recal,10000,240080,48.016,106,0.6111837720759746,20,459,10,841,1.37198858495955,random,0.15,0.15,0.15,ok,0.03693,36012,0.3605735817463544,0.001333443336968,0.3615679374594924,0.8135998470400485,0.0079488605995463,0.6802874221193694,36.8,0.5797339637815432,1.2647100542017142,0.0032449880018248,0.5841846429999956,0.5874296310018204,0.189895789826463,0.0063216912484052,0.2222619136919486,0.0087315369687076,0.1667526251261699,-0.0007927947863261,-5.257746716522004e-05,150.33333333333334,2.986229555820028,0.5874296310018204,1,0.3614894276466325,0.8244616229519875,0.7061188990395709,39,-0.1715936378201694,-0.1716721476330293,-0.1706777919198913,-0.5913379333480999,-0.602199709260039,-0.5135347969931995,2.1529558392293544,2.1649149277649253,0.284676475146266,0.879476591327677,0.7774829099116146,176,8.0
A,leiden,0.5,25,1,maxdeg_cap85_recal,10000,118093,23.6186,91,0.5937693174023863,20,443,4,832,1.8088161726190424,dspar,0.15,0.15031,0.15,ok,0.07237,17750,0.3799702321303265,0.0008201555251558,0.3811277450716245,0.7563423905574512,0.0100820166320244,0.6816237895517896,30.6,0.4986461329679591,0.767371225199895,0.0210494069979176,0.4606890273328948,0.4817384343308125,0.0968600012532573,0.0019438648068668,0.0722449118713821,0.0048503971945746,0.0221342515543736,0.0001304046857234,-1.0633141103679086e-05,693.6666666666666,4.067858306926593,0.4817384343308125,1,0.3791151021094787,0.7445942642492912,0.6600466580834197,30,-0.2822551008562214,-0.2842677438183672,-0.2831102308770691,-0.6840974786860691,-0.672349352377909,-0.6594895379974159,1.592920910007643,1.6657032828467846,0.1711922935147795,0.4766683458730424,0.2000096186033075,537,15.0
A,leiden,0.5,50,1,maxdeg_cap85_recal,10000,240080,48.016,106,0.6111837720759746,20,459,10,841,1.37198858495955,random,0.05,0.05,0.05,ok,0.03693,12004,0.3605735817463544,0.001333443336968,0.3615679374594924,0.8135998470400485,0.0079488605995463,0.6802874221193694,36.8,0.5797339637815432,1.2647100542017142,0.0028245590001461,0.4203041289971831,0.4231286879973292,0.0417132177715209,0.0010895656954774,0.0838727792883756,0.0013362798931515,0.0232707958116141,0.0005672238186225,0.0001145996695181,2150.333333333333,5.487652767666133,0.4231286879973292,1,0.3614894276466325,0.8244616229519875,0.7061188990395709,39,-0.3197762098751115,-0.3198547196879714,-0.3188603639748334,-0.7297270677516728,-0.7405888436636119,-0.6570166263077553,2.9889489653551853,3.009035522014085,0.0576474489672916,0.2526602329780442,0.0433372638644848,2336,60.0
A,leiden,0.5,25,1,maxdeg_cap85_recal,10000,118093,23.6186,91,0.5937693174023863,20,443,4,832,1.8088161726190424,dspar,0.05,0.05029,0.05,ok,0.07237,5939,0.3799702321303265,0.0008201555251558,0.3811277450716245,0.7563423905574512,0.0100820166320244,0.6816237895517896,30.6,0.4986461329679591,0.767371225199895,0.0218219340022187,0.453715361666885,0.4755372956691038,0.0469771285318706,0.000241653425552,0.0680716272242629,0.000688609459252,0.0084515090974222,0.0001697692925916,1.5145298395678656e-05,4469.666666666667,4.123172624371109,0.4755372956691038,1,0.3791151021094787,0.7445942642492912,0.6600466580834197,30,-0.3321379735776081,-0.3341506165397539,-0.3329931035984558,-0.6882707633331884,-0.6765226370250284,-0.6731722804543673,1.6136930419309528,1.6913053646248242,0.067488006035606,0.0917271289098191,0.0061960157749337,2790,120.0
A,leiden,0.5,25,1,maxdeg_cap85_recal,10000,118093,23.6186,91,0.5937693174023863,20,443,4,832,1.8088161726190424,random,0.5,0.5,0.5,ok,0.07237,59046,0.3799702321303265,0.0008201555251558,0.3811277450716245,0.7563423905574512,0.0100820166320244,0.6816237895517896,30.6,0.4986461329679591,0.767371225199895,0.0021465519967023,0.6265993803317542,0.6287459323284565,0.336225140890775,0.0002455495066165,0.5069614426411412,0.0021571853960575,0.4674471713897903,0.000422910673906,-1.872679430504217e-05,39.333333333333336,0.8727408703463543,0.6287459323284565,1,0.3791151021094787,0.7445942642492912,0.6600466580834197,30,-0.0428899612187037,-0.0449026041808495,-0.0437450912395514,-0.24938094791631,-0.23763282160815,-0.2141766181619993,1.220479029356202,1.224660044817805,0.3806332963096249,0.8233649483240875,0.8153169732904348,45,1.5
A,leiden,0.5,25,1,maxdeg_cap85_recal,10000,118093,23.6186,91,0.5937693174023863,20,443,4,832,1.8088161726190424,random,0.2,0.2,0.2,ok,0.07237,23619,0.3799702321303265,0.0008201555251558,0.3811277450716245,0.7563423905574512,0.0100820166320244,0.6816237895517896,30.6,0.4986461329679591,0.767371225199895,0.0015962789984769,0.4636159979975976,0.4652122769960745,0.1761581620631337,0.0011637105098701,0.1767776347958724,0.0051413625512932,0.125617850892076,0.0006935244307858,0.0002222206645726,573.3333333333334,4.736730839842708,0.4652122769960745,1,0.3791151021094787,0.7445942642492912,0.6600466580834197,30,-0.202956940046345,-0.2049695830084908,-0.2038120700671928,-0.5795647557615788,-0.5678166294534188,-0.5560059386597135,1.649507683148203,1.6551871128568592,0.1711922935147795,0.4766683458730424,0.2000096186033075,537,15.0
A,leiden,0.5,25,1,maxdeg_cap85_recal,10000,118093,23.6186,91,0.5937693174023863,20,443,4,832,1.8088161726190424,random,0.15,0.15,0.15,ok,0.07237,17714,0.3799702321303265,0.0008201555251558,0.3811277450716245,0.7563423905574512,0.0100820166320244,0.6816237895517896,30.6,0.4986461329679591,0.767371225199895,0.0016435830038972,0.4350004833346854,0.4366440663385826,0.1271670265656381,0.0013004691906195,0.1261071552594324,0.0022098566022025,0.0732331827129355,-0.0005300451950874,-0.0002054908557423,1141.0,5.587087349777491,0.4366440663385826,1,0.3791151021094787,0.7445942642492912,0.6600466580834197,30,-0.2519480755438406,-0.2539607185059864,-0.2528032055646883,-0.6302352352980187,-0.6184871089898587,-0.608390606838854,1.7574296420298996,1.7640698219856612,0.1214499867329973,0.2932225981355193,0.0644411988444414,1081,30.0
A,leiden,0.5,25,1,maxdeg_cap85_recal,10000,118093,23.6186,91,0.5937693174023863,20,443,4,832,1.8088161726190424,random,0.05,0.05,0.05,ok,0.07237,5905,0.3799702321303265,0.0008201555251558,0.3811277450716245,0.7563423905574512,0.0100820166320244,0.6816237895517896,30.6,0.4986461329679591,0.767371225199895,0.0015282969980034,0.4580917346684146,0.459620031666418,0.0456571757099423,0.0002869665087585,0.0741062673501174,0.0011267210902198,0.0115063598076503,-0.0004704354214472,-3.6189837276724015e-05,4830.333333333333,4.436861164502827,0.459620031666418,1,0.3791151021094787,0.7445942642492912,0.6600466580834197,30,-0.3334579263995364,-0.3354705693616822,-0.3343130564203841,-0.6822361232073338,-0.6704879968991738,-0.6701174297441392,1.6695774168451296,1.6751475024000366,0.067488006035606,0.0917271289098191,0.0061960157749337,2790,120.0
A,leiden,0.5,25,2,maxdeg_cap85_recal,10000,140216,28.0432,108,0.602149540708621,20,463,5,844,1.6906312069229987,lspar,0.5,0.50197,0.703125,ok,0.06143,70384,0.375063845481963,0.0003434110904592,0.3756491677829038,0.7757465240876327,0.0084734946163214,0.6585688778558485,37.2,0.5308395832439574,0.86814800559805,0.3319664340015151,0.4802717256655645,0.8122381596670796,0.3718966112115121,0.000131042100377,0.7950069169017665,0.0016676579942308,0.7277044149936426,-0.0003868729757364,-0.0001343703313444,46.66666666666666,0.5908111802528618,0.8122381596670796,1,0.3756491677829038,0.784605990725061,0.6969400060769783,38,-0.0037525565713917,-0.0037525565713917,-0.0031672342704509,0.0192603928141338,0.0104009261767055,0.069135537137794,1.0688343009566146,1.807618394347416,0.3756491677829038,0.784605990725061,0.6969400060769783,38,1.0
A,leiden,0.5,25,2,maxdeg_cap85_recal,10000,140216,28.0432,108,0.602149540708621,20,463,5,844,1.6906312069229987,lspar,0.2,0.19617,0.359375,ok,0.06143,27506,0.375063845481963,0.0003434110904592,0.3756491677829038,0.7757465240876327,0.0084734946163214,0.6585688778558485,37.2,0.5308395832439574,0.86814800559805,0.2882800309962476,0.3254633390000284,0.613743369996276,0.3613486433910918,0.0002768321729278,0.7591296967130825,0.0043185653949073,0.7279591076868929,-0.0002652280075656,-2.305208686439373e-05,56.333333333333336,0.62296369836293,0.613743369996276,1,0.3756491677829038,0.784605990725061,0.6969400060769783,38,-0.014300524391812,-0.014300524391812,-0.0137152020908711,-0.0166168273745501,-0.0254762940119784,0.0693902298310443,1.414513049001764,2.6674218001492767,0.3750875833862506,0.8408766900912134,0.8166538626462438,57,1.5
A,leiden,0.5,25,2,maxdeg_cap85_recal,10000,140216,28.0432,108,0.602149540708621,20,463,5,844,1.6906312069229987,lspar,0.15,0.15117,0.25,ok,0.06143,21196,0.375063845481963,0.0003434110904592,0.3756491677829038,0.7757465240876327,0.0084734946163214,0.6585688778558485,37.2,0.5308395832439574,0.86814800559805,0.2603215210037888,0.300006080333939,0.5603276013377279,0.3523929061458946,7.944476127083467e-05,0.723175532068434,0.0016970975422871,0.6947886324104049,-0.0010581738360455,-1.2178788939206591e-05,59.66666666666666,0.6308715946288523,0.5603276013377279,1,0.3756491677829038,0.784605990725061,0.6969400060769783,38,-0.0232562616370092,-0.0232562616370092,-0.0226709393360683,-0.0525709920191986,-0.0614304586566269,0.0362197545545563,1.5493579176278856,2.893768035073516,0.3750875833862506,0.8408766900912134,0.8166538626462438,57,1.5
A,leiden,0.5,25,2,maxdeg_cap85_recal,10000,140216,28.0432,108,0.602149540708621,20,463,5,844,1.6906312069229987,lspar,0.05,0.06143,0.0,floor,0.06143,8613,0.375063845481963,0.0003434110904592,0.3756491677829038,0.7757465240876327,0.0084734946163214,0.6585688778558485,37.2,0.5308395832439574,0.86814800559805,0.243343342001026,0.2690776763338363,0.5124210183348623,0.1150844765803613,0.0,0.4833660566958446,5.551115123125783e-17,0.1300534790046271,0.000622211518565,6.426797686751177e-05,1387.0,1.4579072467067304,0.5124210183348623,1,0.3756491677829038,0.784605990725061,0.6969400060769783,38,-0.2605646912025425,-0.2605646912025425,-0.2599793689016016,-0.2923804673917881,-0.3012399340292164,-0.5285153988512213,1.694208423415457,3.22638435646726,0.1269694419014031,0.4073042939812032,0.1304527586227853,1034,30.0
A,leiden,0.5,50,2,maxdeg_cap85_recal,10000,245060,49.012,100,0.6091936668570962,20,472,10,860,1.389964050143613,lspar,0.5,0.50274,0.765625,ok,0.03634,123202,0.3609817407677994,0.0009267457270718,0.3622864170946493,0.8480079094272878,0.0116670257129693,0.7061915130788915,38.6,0.5576565042739696,1.228356342400366,0.7304779769983725,0.605932315668421,1.3364102926667931,0.3611243654578563,4.2109520565749415e-05,0.880210202758695,0.0019258263106711,0.8192783618474578,-6.703309924149509e-05,4.193492963927086e-06,50.66666666666666,0.5950965111453269,1.3364102926667931,1,0.3622864170946493,0.8559426514243292,0.7498938414350751,39,-0.001162051636793,-0.001162051636793,0.0001426246900569,0.0322022933314072,0.0242675513343657,0.1130868487685663,0.9191461253633368,2.027217084544058,0.3620113154449845,0.9106332969991812,0.8850105821699292,57,1.5
A,leiden,0.5,25,2,maxdeg_cap85_recal,10000,140216,28.0432,108,0.602149540708621,20,463,5,844,1.6906312069229987,dspar,0.5,0.4997,0.5,ok,0.06143,70066,0.375063845481963,0.0003434110904592,0.3756491677829038,0.7757465240876327,0.0084734946163214,0.6585688778558485,37.2,0.5308395832439574,0.86814800559805,0.0244679460010956,0.7516356216656277,0.7761035676667234,0.3156625964597965,0.0084494285557208,0.4602384771951625,0.0299923119128049,0.251648759382182,-0.0003635971230168,-0.0001996470202745,24.0,0.8928803375889859,0.7761035676667234,1,0.3756491677829038,0.784605990725061,0.6969400060769783,38,-0.0599865713231073,-0.0599865713231073,-0.0594012490221664,-0.3155080468924702,-0.3243675135298985,-0.4069201184736664,1.118598137885191,1.1550117910514013,0.3704693282861365,0.6426080666575422,0.3879431404867564,17,0.75
A,leiden,0.5,50,2,maxdeg_cap85_recal,10000,245060,49.012,100,0.6091936668570962,20,472,10,860,1.389964050143613,lspar,0.2,0.1958,0.46875,ok,0.03634,47982,0.3609817407677994,0.0009267457270718,0.3622864170946493,0.8480079094272878,0.0116670257129693,0.7061915130788915,38.6,0.5576565042739696,1.228356342400366,0.5903993140018429,0.3400428833338083,0.9304421973356513,0.359658232561872,7.076752593859019e-06,0.90271776004518,0.0015160905254584,0.8897483959931209,-0.0002127169301397,5.2274577324151214e-05,66.66666666666667,0.7139874242372811,0.9304421973356513,1,0.3622864170946493,0.8559426514243292,0.7498938414350751,39,-0.0026281845327773,-0.0026281845327773,-0.0013235082059273,0.0547098506178922,0.0467751086208507,0.1835568829142294,1.3201855482455556,3.612357154360826,0.3616481037786876,0.9408678269166824,0.9438170080229424,74,2.0
A,leiden,0.5,25,2,maxdeg_cap85_recal,10000,140216,28.0432,108,0.602149540708621,20,463,5,844,1.6906312069229987,dspar,0.2,0.20064,0.2,ok,0.06143,28133,0.375063845481963,0.0003434110904592,0.3756491677829038,0.7757465240876327,0.0084734946163214,0.6585688778558485,37.2,0.5308395832439574,0.86814800559805,0.0251270180015126,0.5904187736668973,0.61554579166841,0.1152065663074235,0.0061535413965891,0.0906793987718126,0.00833603144533,0.0332112518608329,0.0003205378593933,-9.263726501256212e-06,124.66666666666669,2.482684573109289,0.61554579166841,1,0.3756491677829038,0.784605990725061,0.6969400060769783,38,-0.2604426014754804,-0.2604426014754804,-0.2598572791745395,-0.68506712531582,-0.6939265919532482,-0.6253576259950155,1.4103711167368602,1.4703936329908136,0.3671489377318946,0.8956502804914979,0.9168077322078962,103,5.0
A,leiden,0.5,50,2,maxdeg_cap85_recal,10000,245060,49.012,100,0.6091936668570962,20,472,10,860,1.389964050143613,lspar,0.15,0.14717,0.375,ok,0.03634,36066,0.3609817407677994,0.0009267457270718,0.3622864170946493,0.8480079094272878,0.0116670257129693,0.7061915130788915,38.6,0.5576565042739696,1.228356342400366,0.5654340640030568,0.3054001290001906,0.8708341930032475,0.3587051663657407,6.0791090026185184e-05,0.896419508296392,0.0011900550979592,0.8911275699266451,-0.000707555455417,-0.0001217665144309,66.0,0.6818769658454654,0.8708341930032475,1,0.3622864170946493,0.8559426514243292,0.7498938414350751,39,-0.0035812507289086,-0.0035812507289086,-0.0022765744020586,0.0484115988691042,0.0404768568720628,0.1849360568477536,1.410551345215478,4.0221212296855295,0.3616481037786876,0.9408678269166824,0.9438170080229424,74,2.0
A,leiden,0.5,25,2,maxdeg_cap85_recal,10000,140216,28.0432,108,0.602149540708621,20,463,5,844,1.6906312069229987,dspar,0.15,0.15044,0.15,ok,0.06143,21094,0.375063845481963,0.0003434110904592,0.3756491677829038,0.7757465240876327,0.0084734946163214,0.6585688778558485,37.2,0.5308395832439574,0.86814800559805,0.024683214003744,0.50433038733172,0.529013601335464,0.0900425820973489,0.0015540419483278,0.0753420627520232,0.0028243904628623,0.0227296208170501,0.0004010832479822,-0.0001243062290089,394.6666666666667,3.4549221869236653,0.529013601335464,1,0.3756491677829038,0.784605990725061,0.6969400060769783,38,-0.2856065856855548,-0.2856065856855548,-0.285021263384614,-0.7004044613356094,-0.7092639279730377,-0.6358392570387984,1.6410693475677391,1.7213874622768497,0.1989617026513495,0.6305532312375496,0.3702620471839745,470,15.0
A,leiden,0.5,50,2,maxdeg_cap85_recal,10000,245060,49.012,100,0.6091936668570962,20,472,10,860,1.389964050143613,lspar,0.05,0.03634,0.0,ok,0.03634,8905,0.3609817407677994,0.0009267457270718,0.3622864170946493,0.8480079094272878,0.0116670257129693,0.7061915130788915,38.6,0.5576565042739696,1.228356342400366,0.8490688570018392,0.2494224069984435,1.0984912640002829,0.109037574290389,0.0,0.6001947999530229,0.0,0.2029131760390432,-0.0008614389417642,-2.7728816652911243e-05,1095.0,1.4501535435946085,1.0984912640002829,1,0.3622864170946493,0.8559426514243292,0.7498938414350751,39,-0.2532488428042603,-0.2532488428042603,-0.2519441664774104,-0.2478131094742648,-0.2557478514713063,-0.5032783370398483,1.1182213119539657,4.924803497738803,0.0996150390793327,0.4556683472278539,0.1559105392713849,1239,30.0
A,leiden,0.5,25,2,maxdeg_cap85_recal,10000,140216,28.0432,108,0.602149540708621,20,463,5,844,1.6906312069229987,dspar,0.05,0.04999,0.05,ok,0.06143,7009,0.375063845481963,0.0003434110904592,0.3756491677829038,0.7757465240876327,0.0084734946163214,0.6585688778558485,37.2,0.5308395832439574,0.86814800559805,0.0251372240018099,0.4341663360003925,0.4593035600022024,0.0470986565976541,0.0006237306667295,0.0726450648303646,0.0010813174873547,0.0128477391597689,0.000182200217514,1.4830971097837628e-05,3752.0,4.592166998223726,0.4593035600022024,1,0.3756491677829038,0.784605990725061,0.6969400060769783,38,-0.3285505111852497,-0.3285505111852497,-0.3279651888843088,-0.703101459257268,-0.7119609258946963,-0.6457211386960795,1.8901399449067784,1.9995746643914487,0.0577578052901978,0.1079518342630706,0.0094329713108048,3068,120.0
A,leiden,0.5,50,2,maxdeg_cap85_recal,10000,245060,49.012,100,0.6091936668570962,20,472,10,860,1.389964050143613,dspar,0.5,0.4998,0.5,ok,0.03634,122482,0.3609817407677994,0.0009267457270718,0.3622864170946493,0.8480079094272878,0.0116670257129693,0.7061915130788915,38.6,0.5576565042739696,1.228356342400366,0.0424803429996245,0.9546713253318254,0.99715166833145,0.3511968128567567,0.0002463306425911,0.770465885279641,0.0042425568515884,0.6304636722285254,0.0008830614355183,0.0001841356878956,37.333333333333336,0.5759763222207503,0.99715166833145,1,0.3622864170946493,0.8559426514243292,0.7498938414350751,39,-0.0110896042378926,-0.0110896042378926,-0.0097849279110427,-0.0775420241476467,-0.0854767661446882,-0.0757278408503661,1.2318651027840073,1.286679833997751,0.3622864170946493,0.8559426514243292,0.7498938414350751,39,1.0
A,leiden,0.5,25,2,maxdeg_cap85_recal,10000,140216,28.0432,108,0.602149540708621,20,463,5,844,1.6906312069229987,random,0.5,0.5,0.5,ok,0.06143,70108,0.375063845481963,0.0003434110904592,0.3756491677829038,0.7757465240876327,0.0084734946163214,0.6585688778558485,37.2,0.5308395832439574,0.86814800559805,0.002310388998012,0.6714328539989461,0.6737432429969582,0.3391950917787255,0.0014619739483946,0.545364822659505,0.0107288830938195,0.4478845342611003,0.00053894827583,0.0003070950750318,34.666666666666664,0.7211424943931126,0.6737432429969582,1,0.3756491677829038,0.784605990725061,0.6969400060769783,38,-0.0364540760041783,-0.0364540760041783,-0.0358687537032375,-0.2303817014281276,-0.2392411680655559,-0.2106843435947481,1.2885442854110665,1.292978144318527,0.3756491677829038,0.784605990725061,0.6969400060769783,38,1.0
