network,chain,chain_seed,spe,spe_nom,accepted,ami_P0,final,stalled,fresh_n,fresh_m,fresh_n_comms,fresh_Q,fresh_p_intra,fresh_sd_s,fresh_mu_s,fresh_delta,fresh_mu_intra,fresh_mu_inter,fresh_r_pb,fresh_auc_s,fresh_auc_prod,fresh_hb,fresh_deg_R2,fresh_hub_inter_frac,fresh_nonhub_inter_frac,fresh_hub_inter_lift,fresh_assort_deg,fresh_transitivity,fresh_avg_local_cc,fresh_tri_intra,fresh_tri_inter,fresh_tri_frac_intra_ge1,fresh_tri_frac_inter_ge1,fresh_comm_size_mean,fresh_comm_size_max_frac,fresh_comm_size_gini,seconds
email-Eu-core,neutral,1,1.0,1.0,16064,0.006035376330926507,0,0,986,16064,10,0.12593379787932432,0.25074701195219123,0.09483717249121987,0.06137948207171315,0.04172381555091726,0.09264117554599353,0.050917359995076274,0.19069422654898216,0.600039638202242,0.39915113769911714,1.416959859978894,0.03363906454423582,0.7877448814258359,0.721078167115903,1.051373693521488,-0.09088439820539522,0.14543667428432341,0.1535553013803317,8.642254220456802,11.405117979395149,0.8984607745779544,0.9510634762379528,98.6,0.15720081135902636,0.21541582150101402,0.1
email-Eu-core,neutral,1,1.5,1.5,24096,0.004386487077683535,0,0,986,16064,9,0.1250101956156946,0.2447086653386454,0.09360569849540423,0.06137948207171315,0.042204475553388354,0.09325615674111434,0.05105168118772599,0.19383765395195182,0.6080593170457934,0.39306827912958187,1.4196609487566385,0.011464102644269891,0.7920399471288001,0.7282549972987574,1.0486548842559174,-0.09902503258961359,0.14371002420521697,0.16455383747061217,8.493767489188501,11.262754471276683,0.9025693207835156,0.9544218247754059,109.55555555555556,0.15415821501014199,0.11223799864773487,0.1
email-Eu-core,neutral,1,2.0,2.0,32128,-0.0025610203664420367,0,0,986,16064,11,0.12361607595700366,0.23331673306772907,0.09377158771469885,0.06137948207171315,0.04361306394896504,0.09481688842103171,0.05120382447206667,0.1967099212727868,0.6087577768010861,0.38897342629504167,1.4615302992450618,0.018281932369185516,0.8129591536879224,0.7326636422553467,1.060358545375348,-0.09741512663119005,0.14412837554596963,0.15881596284188373,8.36419423692636,11.301234166937318,0.9028815368196371,0.9531503734978889,89.63636363636364,0.1592292089249493,0.18495297805642652,0.1
email-Eu-core,neutral,1,2.5,2.5,40160,-0.001559091406355774,0,0,986,16064,10,0.12611883222215725,0.2391683266932271,0.09406633534575888,0.06137948207171315,0.04474916821885729,0.09542606660675261,0.05067689838789532,0.2029302856447928,0.6119705370820286,0.38550470213934795,1.4757184988532341,0.009986230225126458,0.8087976539589443,0.7254435309389875,1.0630441427913992,-0.10423682238078377,0.14248539573501373,0.1575684958062854,8.285528370640291,11.189494354442807,0.8956272774596564,0.953690067092129,98.6,0.14503042596348883,0.17058823529411749,0.1
email-Eu-core,neutral,1,3.0,3.0,48192,0.0003506951552439696,0,0,986,16064,10,0.12539920040021685,0.24595368525896413,0.09355980612388003,0.06137948207171315,0.04171365120681378,0.09283350703860403,0.051119855831790253,0.19200589832608886,0.6027884765125031,0.39386137411057265,1.436681375969137,0.01038590630679781,0.7951966995727126,0.7239409291796917,1.0545727550512716,-0.10476583252416406,0.14215832105042528,0.16090895083382756,8.344722854973424,11.164368859902584,0.9083776259174893,0.9567406918187071,98.6,0.15314401622718052,0.21561866125760631,0.1
email-Eu-core,neutral,1,3.5,3.5,56224,0.004491897589475282,0,0,986,16064,9,0.1262918050469933,0.246078187250996,0.09377820748615252,0.06137948207171315,0.04311815637094909,0.09388720068529409,0.050769044314345,0.1980423037869157,0.6058061401552463,0.3929414886329615,1.4327294137352307,0.010772092771212383,0.7923803898405198,0.7258932414980629,1.0510113601187443,-0.0944713388612937,0.14410302091925734,0.16132495236465078,8.48545408550468,11.30889274213525,0.8977991398937516,0.953183056725291,109.55555555555556,0.14807302231237324,0.1217038539553752,0.1
email-Eu-core,neutral,1,4.0,4.0,64256,-0.00127554491592989,0,0,986,16064,10,0.12404647742136533,0.24937749003984064,0.09429406502230445,0.06137948207171315,0.04135640926739958,0.09242253379894821,0.051066124531548636,0.18975703364485522,0.5962910109044428,0.40402382617813204,1.39080920941974,0.006160723124794765,0.7793662490788504,0.7296044832417287,1.038293201625697,-0.10001122805416138,0.14339562683398466,0.15997846596951684,8.734398402396405,11.169182285619506,0.9051422865701447,0.954718858848897,98.6,0.17748478701825557,0.2572008113590263,0.1
email-Eu-core,neutral,1,4.5,4.5,72288,-0.00022617298113395022,0,0,986,16064,9,0.1279783540297227,0.2661230079681275,0.09371898965124555,0.06137948207171314,0.0392297886419913,0.09016932135834384,0.050939532716352535,0.1849870037828125,0.5907201033374853,0.4071816179122276,1.3838340182632225,0.011214663958594051,0.7630569489524933,0.7125780745207839,1.039761373142154,-0.09547029113703184,0.14440981190247598,0.16049809422434172,8.83719298245614,11.289252693188566,0.9080701754385965,0.9541945881754178,109.55555555555556,0.1795131845841785,0.21884155961235074,0.1
email-Eu-core,neutral,1,5.0,5.0,80320,0.0015894502720725854,0,0,986,16064,8,0.13175268880590685,0.27427788844621515,0.09370418353139616,0.06137948207171315,0.03791532285855525,0.08889547023686735,0.0509801473783121,0.1805245844651927,0.588955413892704,0.40873292139643014,1.3491069780360998,0.011401897285987395,0.762948793407887,0.698424687095382,1.0512960556960282,-0.098372935480468,0.14360099931035417,0.15505555875977978,8.911711302768952,11.20655343969806,0.9064911484339537,0.9496483101732716,123.25,0.17545638945233266,0.15998985801217036,0.1
email-Eu-core,neutral,1,5.5,5.5,88352,-0.003075080206008956,0,0,986,16064,8,0.12615674123414208,0.26637201195219123,0.09350828095423977,0.06137948207171315,0.03833728847962413,0.08950478988622823,0.0511675014066041,0.18123979446650748,0.5904682446850228,0.40629702557199604,1.3817060664765854,0.018408503780297458,0.7710328569323707,0.7062628004742912,1.0509861530557152,-0.09573045058111385,0.14456701058809213,0.15698420500654597,8.826828698293994,11.309630886720408,0.899041832203786,0.9511243105642766,123.25,0.15517241379310345,0.1384381338742393,0.1
email-Eu-core,neutral,1,6.0,6.0,96384,-0.004502071911292359,0,0,986,16064,7,0.12906906983619307,0.27477589641434264,0.09340230051586536,0.06137948207171315,0.03729268003212424,0.0884250325183172,0.05113235248619295,0.178234369226792,0.5910816247950824,0.40869348600142735,1.3505406293417612,0.01655005522275943,0.7578528240672467,0.7013896369708068,1.044991224533584,-0.10279009880460115,0.14251328582439723,0.16223170650026633,8.845038513819665,11.122918454935622,0.9114182147711826,0.9553648068669528,140.85714285714286,0.1663286004056795,0.04085772239930452,0.1
email-Eu-core,neutral,1,6.5,6.5,104416,0.0015805340262091524,0,0,986,16064,9,0.1279104239478838,0.2504980079681275,0.09315168989126887,0.06137948207171315,0.042641351023241736,0.09333925960656315,0.05069790858332142,0.1983484231477554,0.6074504695250424,0.3934369282643012,1.41111846507125,0.002959911575419971,0.7858930938006184,0.7228512886875876,1.0485537092037487,-0.10272452590401938,0.14298234641857446,0.16191095455588583,8.493290258449305,11.212790697674418,0.8998508946322068,0.9554817275747508,109.55555555555556,0.15010141987829614,0.15145368492224476,0.1
email-Eu-core,neutral,1,7.0,7.0,112448,-3.298781473688236e-05,0,0,986,16064,11,0.1228057531452874,0.2276518924302789,0.09326098167426623,0.06137948207171315,0.04535114766276254,0.09640635514516277,0.05105520748240023,0.20390622061487354,0.6140147339354923,0.38607511143503787,1.47388947555285,0.005507144677460163,0.8113458413355,0.7439483593329748,1.0504924313059942,-0.0953434999980457,0.1441714784113805,0.16271276102205215,8.285206453377086,11.307084710244217,0.8977303800929723,0.9551059885548481,89.63636363636364,0.1643002028397566,0.17370459155449014,0.1
email-Eu-core,neutral,1,7.5,7.5,120480,-0.0008474857780851554,0,0,986,16064,9,0.12347146174701096,0.25871513944223107,0.09324970316327566,0.06137948207171315,0.04080597899167992,0.09162833651848384,0.050822357526803925,0.19163720609261828,0.6027587021835354,0.3993533455723912,1.3579270410499245,0.0174227010325132,0.7722435707951523,0.7187567218756722,1.041763580891277,-0.10077692583179886,0.14279472218090355,0.16701845715186667,8.72762271414822,11.142509237487403,0.9059191530317613,0.9557440376217669,109.55555555555556,0.18356997971602435,0.210727969348659,0.1
email-Eu-core,neutral,1,8.0,8.0,128512,0.00034381075544646033,0,0,986,16064,9,0.1263549705870244,0.2506225099601594,0.09357251953849456,0.06137948207171315,0.04116246383836174,0.09222570590676037,0.05106324206839863,0.19063972287536435,0.6078064436949825,0.3907625851470344,1.434587789467853,0.013602739123432683,0.7873749264273102,0.721514889943893,1.0507053346177364,-0.10154209960444378,0.14287078606104042,0.1664526719291881,8.496770988574267,11.201113141717894,0.9123199205166418,0.9545605582322645,109.55555555555556,0.17647058823529413,0.13725490196078427,0.1
email-Eu-core,neutral,1,8.5,8.5,136544,-0.004861857410880118,0,0,986,16064,9,0.12543924463996606,0.2666832669322709,0.09411146936158983,0.06137948207171315,0.038631534367644715,0.08970863264758806,0.05107709827994335,0.18152777501259412,0.5930172818986111,0.4037066595172308,1.3950970256573476,0.03982005852714676,0.7738042678440029,0.7036357751645269,1.0552115245030613,-0.10151163503834298,0.14278965125556112,0.1586082212958668,8.677404295051353,11.186502546689304,0.9026610644257703,0.9548387096774194,109.55555555555556,0.18052738336713997,0.2208699571782735,0.1
email-Eu-core,neutral,1,9.0,9.0,144576,-0.0004106874686447714,0,0,986,16064,11,0.12314007904822442,0.23947958167330677,0.0948663098769017,0.06137948207171315,0.04352612034735492,0.09448198532642149,0.050955864979066574,0.19580673937447915,0.6119828296037948,0.3883830095317968,1.4214431941767673,0.014851113910783531,0.8011756061719324,0.7306404579328222,1.0534570629079087,-0.10125033723858803,0.14262484618193128,0.16114612313183047,8.425266441382895,11.1601866251944,0.9025214452820379,0.9517066382909061,89.63636363636364,0.15821501014198783,0.2813940623271254,0.1
email-Eu-core,neutral,1,9.5,9.5,152608,-0.0005828432075137015,0,0,986,16064,10,0.12590545670282022,0.25709661354581675,0.09448471172382401,0.06137948207171315,0.041144180013365075,0.09194563273652259,0.05080145272315752,0.19030982775718472,0.6075396318168003,0.38959241526539634,1.43995310436549,0.01563185012988566,0.7895123384253819,0.7086214347450303,1.0627389144013186,-0.10739521729871206,0.1414433205771389,0.15923976477235388,8.323002421307507,11.143288084464555,0.9041162227602906,0.9576001340707223,98.6,0.16328600405679514,0.28498985801217036,0.1
email-Eu-core,neutral,1,10.0,10.0,160640,-0.0005009176542634636,0,0,986,16064,9,0.1304787134920229,0.26743027888446214,0.09375227787276469,0.06137948207171314,0.040077354269458076,0.09073893831193866,0.050661584042480584,0.18921126352473336,0.6006162100263696,0.39748828254066515,1.387506543977214,0.008312961097585503,0.7779569104499487,0.6990585434476788,1.0619561360866738,-0.11367507381718389,0.14027700774837393,0.15772243891796933,8.506517690875233,10.99881033310673,0.9059590316573557,0.9580217539089055,109.55555555555556,0.17849898580121704,0.2409285553301781,0.1
email-Eu-core,neutral,1,10.0,10.0,160640,-0.0005009176542634636,1,0,986,16064,9,0.1304787134920229,0.26743027888446214,0.09375227787276469,0.06137948207171314,0.040077354269458076,0.09073893831193866,0.050661584042480584,0.18921126352473336,0.6006162100263696,0.39748828254066515,1.387506543977214,0.008312961097585503,0.7779569104499487,0.6990585434476788,1.0619561360866738,-0.11367507381718389,0.14027700774837393,0.15772243891796933,8.506517690875233,10.99881033310673,0.9059590316573557,0.9580217539089055,109.55555555555556,0.17849898580121704,0.2409285553301781,0.1
email-Eu-core,neutral,2,0.0,0.0,0,1.0,0,0,986,16064,8,0.41585277609990806,0.584910358565737,0.09471324878169804,0.06137948207171315,0.03400028641615006,0.07549264876885511,0.04149236235270505,0.17688355006797415,0.7058129881048056,0.27133059978042706,2.1130545325546457,0.016978882466887724,0.610192423331329,0.2771993200169996,1.4700256581275446,-0.02574336808308948,0.26739242877040204,0.40705044751953817,19.501702852277564,19.967756448710258,0.9822264793529162,0.9818536292741452,123.25,0.2748478701825558,0.2720588235294117,0.1
email-Eu-core,neutral,2,0.01,0.01,161,0.8398764277609279,0,0,986,16064,8,0.4068497180507304,0.6004108565737052,0.09470480703648641,0.06137948207171314,0.03240954154913611,0.07432998301817136,0.041920441469035244,0.167622368363671,0.6904812137954561,0.28542441919486206,1.9891857691331976,0.023298719738317653,0.5809409289042538,0.2713845499946871,1.453845627343501,-0.02713194517427023,0.2601004381279496,0.38929356869609666,19.104199066874028,19.238978033961676,0.9808190772420944,0.9777223866645895,123.25,0.3052738336713996,0.33012170385395545,0.1
email-Eu-core,neutral,2,0.02,0.02,321,0.8387707400563597,0,0,986,16064,7,0.39711011105292476,0.5898904382470119,0.09471673148453308,0.06137948207171315,0.032434596829486115,0.07468122036308855,0.04224662353360244,0.16842921589959886,0.6871625947044693,0.29027313882539163,1.9637934119675833,0.01842533841414884,0.586901006459366,0.28500053151908156,1.4310834498729896,-0.029564322140870677,0.25229121310056657,0.37326739264881825,18.5255382017729,18.665300546448087,0.9799493457154917,0.9731329690346083,140.85714285714286,0.30628803245436104,0.2503622138510577,0.1
email-Eu-core,neutral,2,0.05,0.05,803,0.794211812131426,0,0,986,16064,8,0.3688555895318131,0.5294447211155379,0.09481139559326535,0.06137948207171315,0.03185304412682314,0.07636810013412948,0.04451505600730634,0.1676895657685298,0.6745667688531971,0.30354926119504033,1.925220400744498,0.018279882907557776,0.6413451433718661,0.3495692863979581,1.3629538805563775,-0.032999427832981064,0.2342742153588187,0.33118123822007384,17.18259847148736,17.338139965603915,0.9786008230452675,0.9613705516602725,123.25,0.2363083164300203,0.23909736308316432,0.1
email-Eu-core,neutral,2,0.1,0.1,1606,0.6708381795663129,0,0,986,16064,7,0.32851582030939985,0.5242156374501992,0.09460005671335685,0.06137948207171315,0.028812416739573618,0.07508797940367039,0.04627556266409677,0.15210670514428065,0.6481239627857579,0.3347683248841318,1.6992412833826294,0.015524915957129681,0.6159952074284858,0.3760519867902418,1.2946941007629458,-0.03918418647992888,0.2105980649348893,0.2799903076464771,15.277164232276451,15.7705089624493,0.9744685904286902,0.9510663352086877,140.85714285714286,0.29411764705882354,0.2868733700376702,0.1
email-Eu-core,neutral,2,0.15,0.15,2410,0.6142679392072449,0,0,986,16064,8,0.2924848070212924,0.43071464143426297,0.09450912329723289,0.06137948207171315,0.032758001029181506,0.08002813243350752,0.04727013140432602,0.17163406261845576,0.6625052400854028,0.3158061916335483,1.953962547606237,0.01330531099074661,0.7245035090338958,0.4583110921319526,1.2726543870006017,-0.047031920142618824,0.19376259279793379,0.24022415504323835,12.847810377222142,15.349261891744122,0.964156670039023,0.9503553854565336,123.25,0.18559837728194725,0.1670892494929006,0.1
email-Eu-core,neutral,2,0.2,0.2,3213,0.5983927997332822,0,0,986,16064,8,0.26083035574336116,0.4144671314741036,0.09442311672911685,0.06137948207171315,0.030364255593592758,0.07915875175008301,0.04879449615649025,0.15841817069802427,0.628731488187461,0.3558177139956619,1.6475951614312334,0.007667951676480711,0.6960608773500447,0.5064088869899595,1.1887648239157047,-0.051458425210924,0.18096104177090236,0.21396276714136145,12.484529888855512,13.926642568573252,0.9580955241814358,0.9505634701254518,123.25,0.2302231237322515,0.21602434077079113,0.1
email-Eu-core,neutral,2,0.3,0.3,4819,0.44981943664431356,0,0,986,16064,7,0.20382892181584916,0.35688496015936255,0.09436192386738684,0.06137948207171315,0.032368315138488125,0.08219603235157624,0.04982771721308812,0.16433564101080017,0.6157555065142493,0.3730463908706922,1.570474719084422,0.01652578958593376,0.7289524661004321,0.5815246444990912,1.1334713401836551,-0.06206146746853997,0.16579897499695745,0.1854497330718871,10.731728588871446,13.033685025650954,0.938949938949939,0.9490852773206853,140.85714285714286,0.19776876267748478,0.10344827586206895,0.1
email-Eu-core,neutral,2,0.4,0.4,6426,0.24533561529835868,0,0,986,16064,11,0.1592715410457274,0.27583416334661354,0.094331621188173,0.06137948207171315,0.038505306928371064,0.08926370987909242,0.05075840295072136,0.18243423286780455,0.6131164692044979,0.3754896395775852,1.5988481351449815,0.01471434216462475,0.7936366339577758,0.6741272221032341,1.0959321660704642,-0.06991848866798893,0.1573584197644386,0.16886457399120738,9.336718573685399,12.448895383821887,0.9230422026630557,0.950915499011433,89.63636363636364,0.17139959432048682,0.24174810990226825,0.1
email-Eu-core,neutral,2,0.5,0.5,8032,0.047224215696688686,0,0,986,16064,8,0.13408355923603893,0.2667455179282869,0.09429406378523043,0.06137948207171315,0.03975799089295176,0.09053220709213637,0.05077421619918461,0.18647302047634112,0.6002693122255526,0.3989716485135671,1.4234542541057853,0.009801565963571957,0.7734757454383623,0.7041724766705996,1.0548530753647893,-0.07417834207962186,0.15320026098362427,0.1629884601126108,9.22287047841307,12.034043636981067,0.9089848308051341,0.9530520417692504,123.25,0.1643002028397566,0.10294117647058831,0.1
email-Eu-core,neutral,2,1.0,1.0,16064,0.005464124027817529,0,0,986,16064,9,0.1258207858152797,0.24987549800796813,0.09351182820675308,0.06137948207171315,0.04248977619228513,0.09325210427770392,0.050762328085418786,0.1967190451925364,0.6015511890954274,0.3985960548867346,1.3893691092986016,0.02318219199749716,0.7868393934933019,0.7232229532952217,1.0489450636577926,-0.1018011929694038,0.14338294952062852,0.16283267025914697,8.723966118584952,11.173029045643153,0.901096163428002,0.9544398340248963,109.55555555555556,0.16531440162271804,0.14131169709263003,0.1
email-Eu-core,neutral,2,1.5,1.5,24096,0.001133470696286892,0,0,986,16064,9,0.12496644669764667,0.2639442231075697,0.09351093556123827,0.06137948207171315,0.037379795731249346,0.08889309665875823,0.05151330092750889,0.17619191061898973,0.581508638091378,0.41724060792567724,1.2920645161264472,0.011115539004661112,0.7648183556405354,0.7149487317862925,1.0390766293140696,-0.1038434572538447,0.14287332152371165,0.16196389348985826,9.144811320754718,11.017929634641407,0.9063679245283018,0.9544993234100135,109.55555555555556,0.22616632860040567,0.171737660581474,0.1
email-Eu-core,neutral,2,2.0,2.0,32128,0.0011507283717889902,0,0,986,16064,12,0.1283185004627903,0.2360557768924303,0.09404415940072652,0.06137948207171315,0.04367263303425414,0.09474293778612841,0.051070304751874275,0.19720398635318998,0.6070001854930988,0.3929574704208132,1.441951347572434,0.027525853910433495,0.80094159187877,0.7368080284881838,1.0484294110121057,-0.10178229265140765,0.14215325012508284,0.16834732557439186,8.401371308016877,11.109843546284225,0.9077004219409283,0.9538787483702738,82.16666666666667,0.12981744421906694,0.2579445571331982,0.1
email-Eu-core,neutral,2,2.5,2.5,40160,-0.00024630882493243447,0,0,986,16064,10,0.12322967723540597,0.2532993027888446,0.0940458217895628,0.06137948207171315,0.04131541372734751,0.09222973030749088,0.050914316580143365,0.1910569656130575,0.5994620618425531,0.3998369620503177,1.3783945805354902,0.02825795907274875,0.7807714958775029,0.7217428817946505,1.0456284543373244,-0.10081792470515766,0.14324856999905344,0.16316533643291012,8.738019169329073,11.166235931638182,0.8994839026787909,0.9528136723634848,98.6,0.15212981744421908,0.27221095334685597,0.1
email-Eu-core,neutral,2,3.0,3.0,48192,-0.0020231595515163244,0,0,986,16064,10,0.12479509757595614,0.2371140438247012,0.09321308297667633,0.06137948207171315,0.04279452220372076,0.09402682206216371,0.05123229985844296,0.19526291042860852,0.6070925021468297,0.3921770348074023,1.4148967574837694,0.017090019468513407,0.8041237113402062,0.7326935518654303,1.0540549407563504,-0.10664511318687846,0.141433178726454,0.1602970879168819,8.355736413756892,11.058261933904529,0.9054870044631137,0.9511219910240718,98.6,0.13691683569979715,0.15537525354969572,0.1
email-Eu-core,neutral,2,3.5,3.5,56224,0.0008838917855107191,0,0,986,16064,10,0.12532071624793156,0.240226593625498,0.09380117095718836,0.06137948207171315,0.04371128514724567,0.09459015408504316,0.05087886893779749,0.1990847073649663,0.6113557383639749,0.3869325620800145,1.4818348930489236,0.018784120821792483,0.8013557323902152,0.729359775813753,1.0547299045568552,-0.09709315266716041,0.14448587578261282,0.15810796441110153,8.268722466960352,11.392789840229414,0.8984192796061156,0.9542810323637854,98.6,0.13387423935091278,0.17748478701825543,0.1
email-Eu-core,neutral,2,4.0,4.0,64256,0.003005244959507949,0,0,986,16064,8,0.1267599566406932,0.2605826693227092,0.09342029013774546,0.06137948207171315,0.03978860009268863,0.09079986254363517,0.051011262450946546,0.18695411322269662,0.6046168676817593,0.39595228468245447,1.4191576003028687,0.006961546729904899,0.7826855123674912,0.7077221742881795,1.0585165912334886,-0.10263161439815262,0.14254878230179444,0.15907008754386182,8.447443860487338,11.222848964472133,0.9065934065934066,0.9524330695403267,123.25,0.16227180527383367,0.12018255578093306,0.1
email-Eu-core,neutral,2,4.5,4.5,72288,-0.003130778723598197,0,0,986,16064,9,0.12540555958127153,0.252925796812749,0.09347865742220192,0.06137948207171315,0.03978297008082213,0.09110031274526557,0.05131734266444345,0.18499635454640848,0.5970609082272925,0.40172646003349094,1.367527569623774,0.007228799492817739,0.7854630715123095,0.7187229437229438,1.051385616263123,-0.10266710218452421,0.14302291382131413,0.15761814495610474,8.758306669948315,11.135905341221564,0.899581589958159,0.9564202983084743,109.55555555555556,0.17342799188640973,0.1690331304935766,0.1
email-Eu-core,neutral,2,5.0,5.0,80320,-6.0375477322359864e-05,0,0,986,16064,10,0.12482901514584094,0.252925796812749,0.09415982349338424,0.06137948207171315,0.04202443061663912,0.09277485008903674,0.05075041947239762,0.1940057651539439,0.6098139475332507,0.3897562950236549,1.4289853802175871,0.025224937126609004,0.7847765157102817,0.7195476575121164,1.0504666234788738,-0.09853644310718704,0.1436415667130938,0.16347700761179426,8.544917548609401,11.269144237980168,0.9069652965788826,0.9551704024664611,98.6,0.18864097363083165,0.27423935091277873,0.1
email-Eu-core,neutral,2,5.5,5.5,88352,-0.00015425415735875617,0,0,986,16064,11,0.12476737255410625,0.22522410358565736,0.09368124680520441,0.06137948207171315,0.04514101506198937,0.0963536524814193,0.051212637419429934,0.20128626558907162,0.6142749391578363,0.3837020816605458,1.50645907315488,0.021615787579875034,0.8180882352941177,0.7429835924006909,1.0559030541350398,-0.10519539013384349,0.1428961406877527,0.16467153065482146,8.105030403537866,11.228748192190261,0.9029850746268657,0.9534790294070384,89.63636363636364,0.1328600405679513,0.14475382629540845,0.1
email-Eu-core,neutral,2,6.0,6.0,96384,0.003104512960396151,0,0,986,16064,9,0.1276023776222302,0.276332171314741,0.09368259888638011,0.06137948207171315,0.037004052372854646,0.08815812430493247,0.05115407193207783,0.17663457373979005,0.5868991417712505,0.4113366034682809,1.3723329177034893,0.03216705510738982,0.7517647058823529,0.7030440414507773,1.0388256546489563,-0.10417710388080502,0.14298234641857446,0.1646283015271699,8.856724487497184,11.171096774193549,0.9121423744086506,0.9536344086021505,109.55555555555556,0.19878296146044624,0.25467658327698883,0.1
email-Eu-core,neutral,2,6.5,6.5,104416,0.004537395109282263,0,0,986,16064,10,0.1233043036395256,0.24620268924302788,0.09381200326549186,0.06137948207171315,0.04215778560500436,0.09315790748823442,0.05100012188323006,0.19359452409588107,0.5983864536820467,0.40039409205406556,1.3674246732822912,0.012741550523848288,0.7879588839941263,0.7286578776745192,1.0453193089835366,-0.10304949934490136,0.14257413692850673,0.15964183925362638,8.702402022756004,11.089107275580147,0.9049304677623262,0.9534230737467999,98.6,0.17545638945233266,0.19553752535496938,0.1
email-Eu-core,neutral,2,7.0,7.0,112448,-0.0031678529013676035,0,0,986,16064,10,0.1254471674587754,0.2565363545816733,0.09366540921103211,0.06137948207171315,0.04070915155084894,0.09164525628559443,0.05093610473474549,0.18980914991638154,0.5969146233576568,0.4006107389132595,1.3897814754231268,0.022000665571338174,0.7821986442676098,0.7151325716749299,1.0521007302616496,-0.09855709613153654,0.14424754229151734,0.16499899688899597,8.71002183935938,11.285439169387926,0.9070613928658092,0.9524407602779871,98.6,0.16531440162271804,0.24989858012170374,0.1
email-Eu-core,neutral,2,7.5,7.5,120480,0.0016375457098876983,0,0,986,16064,8,0.13077109631382336,0.2639442231075697,0.09381248724624833,0.06137948207171314,0.03933157456403845,0.09032971474384902,0.05099814017981057,0.1847958124554281,0.6001759592737509,0.3975308255355274,1.4025462434433278,0.01028000597682499,0.7787909986762759,0.7046950890447923,1.0580597600419228,-0.10315916094138236,0.1432206799096699,0.15708153798971472,8.637735849056604,11.23452300405954,0.9066037735849056,0.9538227334235453,123.25,0.14807302231237324,0.10370182555780927,0.1
email-Eu-core,neutral,2,8.0,8.0,128512,-0.0034448230895609885,0,0,986,16064,9,0.12836522358648078,0.2570343625498008,0.09377627449498326,0.06137948207171315,0.04044083340402459,0.09142563164075158,0.050984798236727,0.1884547460958639,0.5990220398434525,0.39730619851636423,1.4066027438076578,0.017140038329288565,0.7883061554282357,0.7096251485362428,1.0610263997318121,-0.1036350297508939,0.14262231071926007,0.16471052489260796,8.612496972632599,11.159782153330541,0.9103899249212885,0.9566820276497696,109.55555555555556,0.15010141987829614,0.17894974081586645,0.1
email-Eu-core,neutral,2,8.5,8.5,136544,-0.0009908907961532416,0,0,986,16064,9,0.12627962727340147,0.2650647410358566,0.0934529416578828,0.06137948207171315,0.03876830870769388,0.089871679071404,0.05110337036371013,0.18309833757120267,0.5927082120713553,0.4070975366833481,1.3403140055226272,0.01662762706833676,0.7684380980421022,0.710387228993636,1.0455861093468009,-0.10518747585154693,0.1424575056456302,0.16770107387689007,8.812118365429779,11.099102151448417,0.911930483795209,0.9593427070980857,109.55555555555556,0.1926977687626775,0.22199684471489745,0.1
email-Eu-core,neutral,2,9.0,9.0,144576,-0.00101858239404789,0,0,986,16064,9,0.12411446563100191,0.25915089641434264,0.09331016226582416,0.06137948207171315,0.039094255703745986,0.09034242636518183,0.051248170661435846,0.18357994784451767,0.5950960465073142,0.4023589056832327,1.3660496168718128,0.01668443336062342,0.7793772032902467,0.7125108038029386,1.052005326750233,-0.11069227477907159,0.14077395843193466,0.1589007271938573,8.61902474177276,10.981009999159735,0.905596925294259,0.9558020334425679,109.55555555555556,0.17748478701825557,0.2114041018706332,0.1
email-Eu-core,neutral,2,9.5,9.5,152608,0.00111588852956369,0,0,986,16064,10,0.12611584057817535,0.24489541832669323,0.09343416976135409,0.06137948207171315,0.04255881737919976,0.09351584006534444,0.05095702268614468,0.19587441084075932,0.6053556497543349,0.3918496599497647,1.4526641220351242,0.017041792346083606,0.7976366322008862,0.7241230901656983,1.0563260395445206,-0.0992780547243185,0.14342858784871063,0.16769066568419536,8.380528723945094,11.272712283594394,0.8990849008642603,0.9600164880461666,98.6,0.16024340770791076,0.1929006085192697,0.1
email-Eu-core,neutral,2,10.0,10.0,160640,-0.0008221489402125045,0,0,986,16064,10,0.12417508323590595,0.2330054780876494,0.09376918534659004,0.06137948207171315,0.04392276726587523,0.09506800395187057,0.051145236685995334,0.19801985953076834,0.6088670715758396,0.38814420416473977,1.474493106112196,0.02543677591203808,0.8077658479188116,0.7370750134916352,1.0531572584179685,-0.10226748513595356,0.1439534286216549,0.16393095830529153,8.304034197168047,11.301517733950167,0.8971413304835694,0.955360766171577,98.6,0.12880324543610547,0.11521298174442185,0.1
email-Eu-core,neutral,2,10.0,10.0,160640,-0.0008221489402125045,1,0,986,16064,10,0.12417508323590595,0.2330054780876494,0.09376918534659004,0.06137948207171315,0.04392276726587523,0.09506800395187057,0.051145236685995334,0.19801985953076834,0.6088670715758396,0.38814420416473977,1.474493106112196,0.02543677591203808,0.8077658479188116,0.7370750134916352,1.0531572584179685,-0.10226748513595356,0.1439534286216549,0.16393095830529153,8.304034197168047,11.301517733950167,0.8971413304835694,0.955360766171577,98.6,0.12880324543610547,0.11521298174442185,0.1
